File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF449SRE	fastq	fastq		reads		ENCSR222CSF	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55794/'], '@type': ['Target', 'Item'], 'name': 'DDX28-human', 'label': 'DDX28', '@id': '/targets/DDX28-human/', 'title': 'DDX28 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '26866d3c-e820-4953-b5f0-78f7548614bf', 'status': 'released'}				DDX28-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF030DXO/			1434074828	Brenton Graveley, UConn	fe2e1bec205adce357257d207ded684d	SRA:SRR4421497	https://www.encodeproject.org/files/ENCFF449SRE/@@download/ENCFF449SRE.fastq.gz		Illumina HiSeq 2000	/files/ENCFF922CDR/, /files/ENCFF278TEH/	released	s3://encode-public/2014/12/13/408bbb94-6f2b-4c30-8f09-8dd12142e6c5/ENCFF449SRE.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/408bbb94-6f2b-4c30-8f09-8dd12142e6c5/ENCFF449SRE.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF265ESV	fastq	fastq		reads		ENCSR222CSF	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55794/'], '@type': ['Target', 'Item'], 'name': 'DDX28-human', 'label': 'DDX28', '@id': '/targets/DDX28-human/', 'title': 'DDX28 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '26866d3c-e820-4953-b5f0-78f7548614bf', 'status': 'released'}				DDX28-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF077QGG/			2813486226	Brenton Graveley, UConn	24e7aebda474458bc14ee538a0890985	SRA:SRR4421496	https://www.encodeproject.org/files/ENCFF265ESV/@@download/ENCFF265ESV.fastq.gz		Illumina HiSeq 2000	/files/ENCFF922CDR/, /files/ENCFF278TEH/	released	s3://encode-public/2014/12/13/7669c398-0580-4b7f-99cf-fb30928ef7b7/ENCFF265ESV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/7669c398-0580-4b7f-99cf-fb30928ef7b7/ENCFF265ESV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF452FPB	fastq	fastq		reads		ENCSR634KBO	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF743XBF/			2240272854	Brenton Graveley, UConn	210680559c3c3261649ddd53e692c373	SRA:SRR4422061	https://www.encodeproject.org/files/ENCFF452FPB/@@download/ENCFF452FPB.fastq.gz		Illumina HiSeq 2000	/files/ENCFF029QIY/, /files/ENCFF561XEM/	released	s3://encode-public/2015/08/14/e0561215-66be-41cd-9e5c-90b79b5b3e39/ENCFF452FPB.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/e0561215-66be-41cd-9e5c-90b79b5b3e39/ENCFF452FPB.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF240DIF	fastq	fastq		reads		ENCSR634KBO	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF523KLQ/			2308757627	Brenton Graveley, UConn	344351ea5086730a0dc749cf125b94ad	SRA:SRR4422060	https://www.encodeproject.org/files/ENCFF240DIF/@@download/ENCFF240DIF.fastq.gz		Illumina HiSeq 2000	/files/ENCFF029QIY/, /files/ENCFF561XEM/	released	s3://encode-public/2015/08/14/47522458-cd3e-406d-b165-f95cc7b7e1bc/ENCFF240DIF.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/47522458-cd3e-406d-b165-f95cc7b7e1bc/ENCFF240DIF.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF523KLQ	fastq	fastq		reads		ENCSR634KBO	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF240DIF/			2141397301	Brenton Graveley, UConn	eece63bf6fc6c7ba3dba8104bc4d4bc8	SRA:SRR4422060	https://www.encodeproject.org/files/ENCFF523KLQ/@@download/ENCFF523KLQ.fastq.gz		Illumina HiSeq 2000	/files/ENCFF023EZN/, /files/ENCFF464MHZ/	released	s3://encode-public/2015/08/14/9e5e9417-f693-4865-8ba0-3dfc18874b59/ENCFF523KLQ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/9e5e9417-f693-4865-8ba0-3dfc18874b59/ENCFF523KLQ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF743XBF	fastq	fastq		reads		ENCSR634KBO	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF452FPB/			2085020741	Brenton Graveley, UConn	85e0748766a0cfce2426f79cc8d97a49	SRA:SRR4422061	https://www.encodeproject.org/files/ENCFF743XBF/@@download/ENCFF743XBF.fastq.gz		Illumina HiSeq 2000	/files/ENCFF023EZN/, /files/ENCFF464MHZ/	released	s3://encode-public/2015/08/14/e0349aaf-371c-4b7e-a1ed-7e97c23ab198/ENCFF743XBF.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/e0349aaf-371c-4b7e-a1ed-7e97c23ab198/ENCFF743XBF.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF749LAP	fastq	fastq		reads		ENCSR925SYZ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23246/'], '@type': ['Target', 'Item'], 'name': 'BOP1-human', 'label': 'BOP1', '@id': '/targets/BOP1-human/', 'title': 'BOP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '17ba7e1e-bd8b-4ea6-934e-766cf9187c1e', 'status': 'released'}				BOP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF623ISQ/			3652843089	Brenton Graveley, UConn	fe328cd830998dfb76d5e4d447057a04	SRA:SRR4422468	https://www.encodeproject.org/files/ENCFF749LAP/@@download/ENCFF749LAP.fastq.gz		Illumina HiSeq 2500	/files/ENCFF427IYE/, /files/ENCFF032JQZ/	released	s3://encode-public/2016/09/25/a6dcfb49-9538-4742-9a03-b9e93b26328a/ENCFF749LAP.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/09/25/a6dcfb49-9538-4742-9a03-b9e93b26328a/ENCFF749LAP.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF855LFN	fastq	fastq		reads		ENCSR925SYZ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23246/'], '@type': ['Target', 'Item'], 'name': 'BOP1-human', 'label': 'BOP1', '@id': '/targets/BOP1-human/', 'title': 'BOP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '17ba7e1e-bd8b-4ea6-934e-766cf9187c1e', 'status': 'released'}				BOP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF391CEI/			3470927893	Brenton Graveley, UConn	2d2630db540d5bb1f9d4a966ee2be5f0	SRA:SRR4422467	https://www.encodeproject.org/files/ENCFF855LFN/@@download/ENCFF855LFN.fastq.gz		Illumina HiSeq 2500	/files/ENCFF427IYE/, /files/ENCFF032JQZ/	released	s3://encode-public/2016/09/25/0d2f6335-dc73-438e-95e6-f738539e4202/ENCFF855LFN.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/09/25/0d2f6335-dc73-438e-95e6-f738539e4202/ENCFF855LFN.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF391CEI	fastq	fastq		reads		ENCSR925SYZ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23246/'], '@type': ['Target', 'Item'], 'name': 'BOP1-human', 'label': 'BOP1', '@id': '/targets/BOP1-human/', 'title': 'BOP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '17ba7e1e-bd8b-4ea6-934e-766cf9187c1e', 'status': 'released'}				BOP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF855LFN/			3365823044	Brenton Graveley, UConn	92973a4f3c3fb7a3f17b06d7e5de4a7d	SRA:SRR4422467	https://www.encodeproject.org/files/ENCFF391CEI/@@download/ENCFF391CEI.fastq.gz		Illumina HiSeq 2500	/files/ENCFF554VFV/, /files/ENCFF191JJU/	released	s3://encode-public/2016/09/25/edf4d0cd-bb05-4c12-b4ca-1784b56f4f87/ENCFF391CEI.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/09/25/edf4d0cd-bb05-4c12-b4ca-1784b56f4f87/ENCFF391CEI.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF623ISQ	fastq	fastq		reads		ENCSR925SYZ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23246/'], '@type': ['Target', 'Item'], 'name': 'BOP1-human', 'label': 'BOP1', '@id': '/targets/BOP1-human/', 'title': 'BOP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '17ba7e1e-bd8b-4ea6-934e-766cf9187c1e', 'status': 'released'}				BOP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF749LAP/			3489330869	Brenton Graveley, UConn	2ca6d9f8595633ed3741e8cd50341392	SRA:SRR4422468	https://www.encodeproject.org/files/ENCFF623ISQ/@@download/ENCFF623ISQ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF554VFV/, /files/ENCFF191JJU/	released	s3://encode-public/2016/09/25/0f5c2258-010a-43c6-8e77-994dc7ed212a/ENCFF623ISQ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/09/25/0f5c2258-010a-43c6-8e77-994dc7ed212a/ENCFF623ISQ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF886YHH	fastq	fastq		reads		ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF963ZLK/			2593998181	Brenton Graveley, UConn	c58498bcd0ea190c3429ce4632694917	SRA:SRR3469597	https://www.encodeproject.org/files/ENCFF886YHH/@@download/ENCFF886YHH.fastq.gz		Illumina HiSeq 2000	/files/ENCFF866KCW/, /files/ENCFF813XBJ/	released	s3://encode-public/2014/11/04/01cb1326-088f-4728-9ecd-45ce269ea1e5/ENCFF886YHH.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/11/04/01cb1326-088f-4728-9ecd-45ce269ea1e5/ENCFF886YHH.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF844LYQ	fastq	fastq		reads		ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF336JBQ/			2165426224	Brenton Graveley, UConn	7b56a8b06e2637042dd4fe18b76f81b7	SRA:SRR3469596	https://www.encodeproject.org/files/ENCFF844LYQ/@@download/ENCFF844LYQ.fastq.gz		Illumina HiSeq 2000	/files/ENCFF866KCW/, /files/ENCFF813XBJ/	released	s3://encode-public/2014/11/04/90a6ef11-bbcd-4955-8291-79409b27458b/ENCFF844LYQ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/11/04/90a6ef11-bbcd-4955-8291-79409b27458b/ENCFF844LYQ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF336JBQ	fastq	fastq		reads		ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF844LYQ/			2117505940	Brenton Graveley, UConn	5b3513d16d37466797c58675a985dd39	SRA:SRR3469596	https://www.encodeproject.org/files/ENCFF336JBQ/@@download/ENCFF336JBQ.fastq.gz		Illumina HiSeq 2000	/files/ENCFF518SUL/, /files/ENCFF276KEO/	released	s3://encode-public/2014/11/04/4c3c28a1-2b11-412c-9bdf-9af5b21a60a3/ENCFF336JBQ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/11/04/4c3c28a1-2b11-412c-9bdf-9af5b21a60a3/ENCFF336JBQ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF963ZLK	fastq	fastq		reads		ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF886YHH/			2543500952	Brenton Graveley, UConn	97b3184161f21e6628b772472af919e8	SRA:SRR3469597	https://www.encodeproject.org/files/ENCFF963ZLK/@@download/ENCFF963ZLK.fastq.gz		Illumina HiSeq 2000	/files/ENCFF518SUL/, /files/ENCFF276KEO/	released	s3://encode-public/2014/11/04/7aa86b8c-c9d1-4ded-9053-2b9e0724bfc3/ENCFF963ZLK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/11/04/7aa86b8c-c9d1-4ded-9053-2b9e0724bfc3/ENCFF963ZLK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF915IUK	fastq	fastq		reads		ENCSR838SMC	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6193/'], '@type': ['Target', 'Item'], 'name': 'RPS5-human', 'label': 'RPS5', '@id': '/targets/RPS5-human/', 'title': 'RPS5 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '4ad0c45d-6dcf-4a67-b05d-75d675bb91a3', 'status': 'released'}				RPS5-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF300MKG/			2545145024	Brenton Graveley, UConn	1186b2981af58db27526b97ef2664873	SRA:SRR4422343	https://www.encodeproject.org/files/ENCFF915IUK/@@download/ENCFF915IUK.fastq.gz		Illumina HiSeq 2000	/files/ENCFF006QAK/, /files/ENCFF613HXG/	released	s3://encode-public/2014/12/11/3fd9d89e-3fcc-4b75-a5f7-4264f0729b78/ENCFF915IUK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/11/3fd9d89e-3fcc-4b75-a5f7-4264f0729b78/ENCFF915IUK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
