ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19132	"ENSG00000105698.11"	"USF2"	chr19	+	35769573	35769695	35761985	35762044	35769848	35769977	19132	258,298	1,0	211,480	0,0	197	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
19133	"ENSG00000105698.11"	"USF2"	chr19	+	35760705	35760825	35760483	35760602	35761661	35761708	19133	62,55	5,6	30,80	10,17	197	99	0.0191499426613	1.0	0.862,0.822	0.601,0.703	0.19
19134	"ENSG00000105698.11"	"USF2"	chr19	+	35769600	35769695	35761985	35762044	35769848	35770211	19134	493,672	1,0	493,1114	0,0	193	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
19135	"ENSG00000105698.11"	"USF2"	chr19	+	35766685	35766803	35761985	35762044	35769600	35769695	19135	0,0	237,377	2,3	284,639	197	99	1	1.0	0.0,0.0	0.004,0.002	-0.003
19136	"ENSG00000105698.11"	"USF2"	chr19	+	35765984	35766328	35761985	35762044	35766685	35766803	19136	0,1	0,0	0,0	0,2	197	99	1	1.0	NA,1.0	NA,0.0	1.0
19137	"ENSG00000105698.11"	"USF2"	chr19	+	35769475	35769695	35761985	35762044	35769848	35770211	19137	259,297	1,0	211,481	0,0	197	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
19138	"ENSG00000105698.11"	"USF2"	chr19	+	35760705	35760906	35760483	35760602	35761349	35761500	19138	85,98	12,21	42,118	19,34	197	99	0.0303878359749	1.0	0.781,0.701	0.526,0.636	0.16
1914	"ENSG00000011454.12"	"RABGAP1"	chr9	+	125811051	125811139	125782587	125782738	125827626	125827880	1914	0,0	76,44	0,2	67,155	186	99	1	1.0	0.0,0.0	0.0,0.007	-0.004
19146	"ENSG00000206562.7"	"METTL6"	chr3	-	15467793	15468142	15466461	15466596	15468908	15469025	19146	59,38	0,2	64,122	0,0	197	99	0.124287500036	1.0	1.0,0.905	1.0,1.0	-0.047
19148	"ENSG00000206562.7"	"METTL6"	chr3	-	15456236	15456421	15455527	15455669	15457004	15457090	19148	0,3	5,4	1,3	4,3	197	99	0.625959042677	1.0	0.0,0.274	0.112,0.334	-0.086
19149	"ENSG00000206562.7"	"METTL6"	chr3	-	15455527	15455669	15452523	15452944	15457278	15457449	19149	27,41	0,2	55,89	0,2	197	99	0.348996402129	1.0	1.0,0.912	1.0,0.957	-0.022
1915	"ENSG00000187583.6"	"PLEKHN1"	chr1	+	908565	908706	908240	908390	908879	909020	1915	4,4	1,2	11,5	0,0	197	99	1	1.0	0.668,0.501	1.0,1.0	-0.415
19150	"ENSG00000206562.7"	"METTL6"	chr3	-	15455527	15455669	15452523	15452944	15457004	15457090	19150	25,31	1,0	45,47	1,2	197	99	0.767062379398	1.0	0.926,1.0	0.958,0.922	0.023
19151	"ENSG00000206562.7"	"METTL6"	chr3	-	15457004	15457090	15455527	15455669	15457278	15457449	19151	11,10	7,14	13,20	14,45	184	99	0.217081615024	1.0	0.458,0.278	0.333,0.193	0.105
19152	"ENSG00000206562.7"	"METTL6"	chr3	-	15457004	15457090	15452842	15452944	15457278	15457449	19152	6,6	0,2	10,18	0,2	184	99	0.46452818256	1.0	1.0,0.617	1.0,0.829	-0.106
19153	"ENSG00000206562.7"	"METTL6"	chr3	-	15457004	15457090	15455177	15455452	15457278	15457449	19153	25,13	0,2	12,28	0,0	184	99	1	1.0	1.0,0.778	1.0,1.0	-0.111
19154	"ENSG00000206562.7"	"METTL6"	chr3	-	15466461	15466596	15457278	15457449	15467793	15468142	19154	35,30	0,0	29,66	1,3	197	99	0.68073470633	1.0	1.0,1.0	0.936,0.917	0.073
19155	"ENSG00000151729.6"	"SLC25A4"	chr4	+	186066508	186067053	186065917	186066404	186067967	186068395	19155	147,178	0,1	195,396	0,0	197	99	0.744383976303	1.0	1.0,0.989	1.0,1.0	-0.006
19156	"ENSG00000151729.6"	"SLC25A4"	chr4	+	186066912	186067053	186065917	186066404	186067967	186071536	19156	220,275	0,1	295,585	0,0	197	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
19157	"ENSG00000151729.6"	"SLC25A4"	chr4	+	186065917	186066404	186064394	186064637	186066912	186067053	19157	112,145	0,1	138,265	0,0	197	99	0.580475741257	1.0	1.0,0.986	1.0,1.0	-0.007
19158	"ENSG00000151729.6"	"SLC25A4"	chr4	+	186067708	186067883	186066508	186067053	186067967	186068395	19158	2,2	145,178	1,13	195,396	197	99	0.468024391558	1.0	0.007,0.006	0.003,0.016	-0.003
1916	"ENSG00000204560.5"	"DHX16"	chr6	-	30632847	30633051	30632577	30632769	30633255	30633510	1916	191,276	0,0	160,331	2,0	197	99	0.482204506625	1.0	1.0,1.0	0.976,1.0	0.012
19167	"ENSG00000132405.14"	"TBC1D14"	chr4	+	6998051	6998134	6995910	6996029	7000811	7000929	19167	114,125	0,1	93,264	0,0	181	99	0.577370707026	1.0	1.0,0.986	1.0,1.0	-0.007
19168	"ENSG00000132405.14"	"TBC1D14"	chr4	+	7022727	7022884	7016174	7016284	7026730	7026989	19168	0,4	69,48	3,2	46,104	197	99	0.858494654319	1.0	0.0,0.04	0.032,0.01	-0.001
19169	"ENSG00000132405.14"	"TBC1D14"	chr4	+	7026748	7026989	7016174	7016284	7032053	7034845	19169	63,70	2,0	61,147	0,2	197	99	0.563388161358	1.0	0.941,1.0	1.0,0.974	-0.017
1917	"ENSG00000204560.5"	"DHX16"	chr6	-	30623974	30624042	30623211	30623374	30624167	30624286	1917	132,113	0,0	80,186	0,2	166	99	0.416495066024	1.0	1.0,1.0	1.0,0.982	0.009
19170	"ENSG00000132405.14"	"TBC1D14"	chr4	+	7009250	7009352	7008358	7008453	7011603	7011675	19170	1,2	37,44	0,3	36,69	197	99	0.697197324524	1.0	0.013,0.022	0.0,0.021	0.007
19171	"ENSG00000132405.14"	"TBC1D14"	chr4	+	7026730	7026989	7016174	7016284	7032053	7034845	19171	132,118	2,0	107,249	0,2	197	99	0.643548175695	1.0	0.971,1.0	1.0,0.984	-0.006
19172	"ENSG00000175691.8"	"ZNF77"	chr19	-	2939278	2939405	2936521	2936702	2944835	2944931	19172	20,18	0,0	14,25	0,1	197	99	1	1.0	1.0,1.0	1.0,0.926	0.037
19173	"ENSG00000143970.12"	"ASXL2"	chr2	-	25976402	25976508	25972564	25973282	25978886	25978983	19173	109,97	4,3	113,230	1,2	197	99	0.0548537984617	1.0	0.932,0.942	0.983,0.983	-0.046
19174	"ENSG00000143970.12"	"ASXL2"	chr2	-	26022253	26022404	25994308	25994409	26029097	26029209	19174	110,85	0,3	78,219	0,0	197	99	0.0876240703037	1.0	1.0,0.934	1.0,1.0	-0.033
19175	"ENSG00000077616.6"	"NAALAD2"	chr11	+	89911020	89911285	89909139	89909230	89914787	89914869	19175	45,31	0,0	37,111	0,1	197	99	1	1.0	1.0,1.0	1.0,0.982	0.009
19177	"ENSG00000077616.6"	"NAALAD2"	chr11	+	89903236	89903304	89902096	89902160	89906991	89907083	19177	7,8	4,0	7,18	0,2	166	99	0.430866147146	1.0	0.511,1.0	1.0,0.843	-0.166
19178	"ENSG00000077616.6"	"NAALAD2"	chr11	+	89892406	89892505	89891312	89891406	89896116	89896202	19178	10,5	2,0	11,20	3,9	197	99	0.342682253571	1.0	0.715,1.0	0.648,0.528	0.269
19184	"ENSG00000159593.10"	"NAE1"	chr16	-	66847466	66847600	66844599	66844675	66847689	66847749	19184	282,351	2,0	354,877	0,0	197	99	0.706200204603	1.0	0.986,1.0	1.0,1.0	-0.007
19185	"ENSG00000159593.10"	"NAE1"	chr16	-	66861362	66861467	66860579	66860683	66864749	66864879	19185	0,0	43,56	0,1	64,154	197	99	1	1.0	0.0,0.0	0.0,0.003	-0.002
19187	"ENSG00000159593.10"	"NAE1"	chr16	-	66860570	66860683	66860425	66860486	66864749	66864879	19187	43,56	2,0	64,154	2,3	197	99	0.785262216052	1.0	0.915,1.0	0.941,0.963	0.006
19188	"ENSG00000159593.10"	"NAE1"	chr16	-	66858757	66858788	66857431	66857503	66860425	66860486	19188	31,52	3,3	57,118	1,3	129	99	0.0722990620973	1.0	0.888,0.93	0.978,0.968	-0.064
1919	"ENSG00000272968.1"	"RBAK-RBAKDN"	chr7	+	5085885	5086027	5085541	5085640	5087663	5087722	1919	7,9	2,0	6,10	0,0	197	99	1	1.0	0.638,1.0	1.0,1.0	-0.181
19190	"ENSG00000159593.10"	"NAE1"	chr16	-	66839814	66839929	66836780	66837021	66842423	66842451	19190	81,92	0,0	122,270	0,2	197	99	0.726130188559	1.0	1.0,1.0	1.0,0.985	0.008
19191	"ENSG00000159593.10"	"NAE1"	chr16	-	66861837	66861980	66860579	66860683	66864749	66864879	19191	23,23	43,56	21,52	64,154	197	99	0.165439055039	1.0	0.212,0.171	0.142,0.145	0.048
19193	"ENSG00000159593.10"	"NAE1"	chr16	-	66860425	66860486	66857431	66857503	66864749	66864858	19193	5,3	1,0	3,7	0,0	159	99	1	1.0	0.757,1.0	1.0,1.0	-0.121
19194	"ENSG00000159593.10"	"NAE1"	chr16	-	66847689	66847749	66844599	66844675	66850483	66850575	19194	190,158	3,2	173,428	0,2	158	99	0.075680615713	1.0	0.975,0.98	1.0,0.993	-0.019
19195	"ENSG00000159593.10"	"NAE1"	chr16	-	66861882	66861980	66860579	66860683	66864749	66864879	19195	40,43	43,56	46,88	64,154	196	99	0.147043243898	1.0	0.32,0.279	0.266,0.224	0.054
19198	"ENSG00000159593.10"	"NAE1"	chr16	-	66844276	66844316	66842891	66842978	66844599	66844675	19198	190,215	1,0	255,604	0,0	138	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
19199	"ENSG00000159593.10"	"NAE1"	chr16	-	66861882	66862045	66860579	66860683	66864749	66864820	19199	18,22	43,56	26,43	64,154	197	99	0.330632363915	1.0	0.174,0.165	0.17,0.123	0.023
1920	"ENSG00000272968.1"	"RBAK-RBAKDN"	chr7	+	5087663	5087722	5024540	5024706	5096925	5097052	1920	9,10	0,0	9,17	2,0	157	99	1	1.0	1.0,1.0	0.739,1.0	0.131
19200	"ENSG00000159593.10"	"NAE1"	chr16	-	66860579	66860683	66860425	66860486	66864749	66864900	19200	93,103	2,0	133,318	2,3	197	99	0.929014098196	1.0	0.959,1.0	0.971,0.982	0.003
19201	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79744101	79744223	79741081	79741224	79745409	79745463	19201	20,19	1,1	19,39	0,0	197	99	0.338555276094	1.0	0.91,0.905	1.0,1.0	-0.093
19202	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79739612	79739739	79738970	79739103	79741081	79741224	19202	1,4	18,22	1,1	13,46	197	99	0.152445234365	1.0	0.027,0.084	0.037,0.011	0.032
19203	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79743844	79744223	79741081	79741224	79745409	79745532	19203	39,46	1,1	44,102	0,0	197	99	0.175969745489	1.0	0.951,0.959	1.0,1.0	-0.045
19204	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79723310	79723364	79703844	79703972	79729927	79730036	19204	4,3	7,12	6,3	16,45	152	99	0.124676736841	1.0	0.271,0.14	0.196,0.042	0.087
19205	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79707464	79707592	79703842	79703972	79729927	79730036	19205	2,2	7,12	0,2	16,45	197	99	0.0261961963937	1.0	0.126,0.077	0.0,0.022	0.091
19207	"ENSG00000039319.12"	"ZFYVE16"	chr5	+	79735945	79736093	79735754	79735851	79738941	79739103	19207	1,2	25,31	0,2	16,48	197	99	0.629157438784	1.0	0.02,0.031	0.0,0.021	0.015
19218	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289295	67289374	67288937	67289087	67290371	67290592	19218	0,1	0,0	0,2	0,3	177	99	1	1.0	NA,1.0	NA,0.272	0.728
1922	"ENSG00000081059.15"	"TCF7"	chr5	+	133476486	133476579	133474641	133474729	133477875	133477952	1922	10,7	27,34	4,13	34,68	191	99	0.173273749894	1.0	0.161,0.096	0.057,0.09	0.055
19220	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67291433	67291504	67291247	67291337	67292220	67292350	19220	1,7	0,0	2,10	1,0	169	99	1	1.0	1.0,1.0	0.54,1.0	0.23
19221	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67296114	67296192	67293722	67293849	67298254	67298425	19221	1,4	0,2	4,6	0,1	176	99	0.49757436138	1.0	1.0,0.529	1.0,0.771	-0.121
19222	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289655	67289833	67289295	67289374	67290371	67290592	19222	4,2	0,0	4,4	0,2	197	99	1	1.0	1.0,1.0	1.0,0.501	0.25
19224	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289741	67289833	67289295	67289374	67290371	67290592	19224	5,3	0,0	3,4	0,2	190	99	1	1.0	1.0,1.0	1.0,0.51	0.245
19225	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289295	67289833	67288923	67289087	67290371	67290592	19225	4,3	0,0	3,4	0,3	197	99	1	1.0	1.0,1.0	1.0,0.401	0.299
19228	"ENSG00000104331.4"	"IMPAD1"	chr8	-	57879668	57879777	57878749	57878911	57890608	57890704	19228	5,5	65,46	8,8	51,133	197	99	0.896246811413	1.0	0.037,0.052	0.073,0.029	-0.006
19230	"ENSG00000091622.11"	"PITPNM3"	chr17	-	6371544	6371661	6367974	6368091	6373579	6373728	19230	2,4	0,0	3,2	0,1	197	99	1	1.0	1.0,1.0	1.0,0.501	0.25
19231	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657514	10657791	10655632	10655806	10657864	10657929	19231	15,14	0,0	11,13	0,1	197	99	1	1.0	1.0,1.0	1.0,0.867	0.067
19232	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657514	10657929	10655632	10655806	10659579	10659710	19232	22,22	2,1	11,14	0,2	197	99	0.877259084793	1.0	0.847,0.917	1.0,0.779	-0.007
19233	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657864	10657929	10655632	10655806	10659579	10659710	19233	14,19	2,1	9,14	0,2	163	99	0.915840730858	1.0	0.81,0.92	1.0,0.81	-0.04
19235	"ENSG00000130734.5"	"ATG4D"	chr19	+	10662572	10662651	10659579	10659710	10662720	10662797	19235	82,100	1,0	50,116	1,0	177	99	0.944251496226	1.0	0.979,1.0	0.965,1.0	0.007
19236	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657514	10657747	10655632	10655806	10657864	10657929	19236	10,6	0,0	5,3	0,1	197	99	1	1.0	1.0,1.0	1.0,0.601	0.2
19238	"ENSG00000130734.5"	"ATG4D"	chr19	+	10659579	10659710	10657864	10657929	10662572	10662651	19238	39,65	2,0	26,55	1,0	197	99	0.722274856786	1.0	0.907,1.0	0.929,1.0	-0.011
1924	"ENSG00000081059.15"	"TCF7"	chr5	+	133480487	133480560	133479282	133479331	133481914	133483901	1924	0,3	14,25	2,3	16,39	171	99	0.756554268939	1.0	0.0,0.065	0.067,0.043	-0.022
19240	"ENSG00000130734.5"	"ATG4D"	chr19	+	10657514	10657758	10655795	10655806	10657864	10657929	19240	10,6	0,0	4,3	0,1	197	99	1	1.0	1.0,1.0	1.0,0.601	0.2
19243	"ENSG00000124839.8"	"RAB17"	chr2	-	238494706	238494800	238486646	238486798	238499109	238499377	19243	280,321	0,1	65,130	0,0	192	99	1	1.0	1.0,0.994	1.0,1.0	-0.003
19244	"ENSG00000124839.8"	"RAB17"	chr2	-	238494706	238494800	238485911	238486025	238499109	238499377	19244	278,324	0,2	65,127	0,0	192	99	0.875385891928	1.0	1.0,0.988	1.0,1.0	-0.006
19246	"ENSG00000124839.8"	"RAB17"	chr2	-	238492976	238493109	238486646	238486798	238494684	238494800	19246	3,12	12,9	3,6	2,7	197	99	0.506471259697	1.0	0.112,0.401	0.43,0.301	-0.109
19247	"ENSG00000124839.8"	"RAB17"	chr2	-	238486646	238486798	238485899	238486025	238494706	238494800	19247	343,419	0,11	120,251	2,0	197	99	0.397834928361	1.0	1.0,0.95	0.968,1.0	-0.009
19248	"ENSG00000124839.8"	"RAB17"	chr2	-	238486646	238486798	238485899	238486025	238499109	238499423	19248	341,411	0,2	118,248	0,0	197	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
19249	"ENSG00000124839.8"	"RAB17"	chr2	-	238486646	238486798	238485899	238486025	238492976	238493109	19249	344,422	0,1	120,254	0,0	197	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
1925	"ENSG00000081059.15"	"TCF7"	chr5	+	133480487	133480560	133479282	133479331	133481891	133483920	1925	0,1	3,2	4,1	6,5	171	99	0.985242466113	1.0	0.0,0.224	0.278,0.104	-0.079
19250	"ENSG00000124839.8"	"RAB17"	chr2	-	238486646	238486798	238485899	238486025	238494640	238494800	19250	456,518	21,54	160,331	11,41	197	99	0.160442596939	1.0	0.916,0.828	0.88,0.802	0.031
19251	"ENSG00000124839.8"	"RAB17"	chr2	-	238492976	238493051	238485899	238486025	238494640	238494800	19251	1,2	21,54	2,0	11,41	173	99	0.981714798669	1.0	0.027,0.021	0.094,0.0	-0.023
19252	"ENSG00000124839.8"	"RAB17"	chr2	-	238492976	238493051	238486646	238486798	238494640	238494800	19252	4,13	115,108	3,5	42,83	173	99	0.879472252467	1.0	0.02,0.064	0.039,0.033	0.006
19253	"ENSG00000124839.8"	"RAB17"	chr2	-	238494684	238494800	238486646	238486798	238499109	238499358	19253	292,325	0,1	66,135	0,0	197	99	1	1.0	1.0,0.994	1.0,1.0	-0.003
19254	"ENSG00000124839.8"	"RAB17"	chr2	-	238492976	238493112	238485899	238486025	238494640	238494800	19254	1,1	21,54	0,0	11,41	197	99	0.730933658649	1.0	0.023,0.009	0.0,0.0	0.016
19255	"ENSG00000124839.8"	"RAB17"	chr2	-	238492976	238493112	238486646	238486798	238494640	238494800	19255	4,12	115,108	2,6	42,83	197	99	0.851629274674	1.0	0.017,0.053	0.023,0.035	0.006
19256	"ENSG00000124839.8"	"RAB17"	chr2	-	238494640	238494800	238486646	238486798	238499109	238499736	19256	395,424	0,1	106,211	0,0	197	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
19257	"ENSG00000124839.8"	"RAB17"	chr2	-	238494640	238494800	238485899	238486025	238499109	238499736	19257	301,370	0,2	75,169	0,0	197	99	0.945741004703	1.0	1.0,0.989	1.0,1.0	-0.006
19259	"ENSG00000101096.15"	"NFATC2"	chr20	-	50048603	50049293	50015179	50015267	50051724	50051851	19259	65,49	0,0	15,42	1,0	197	99	0.373425736297	1.0	1.0,1.0	0.883,1.0	0.058
19260	"ENSG00000101096.15"	"NFATC2"	chr20	-	50015179	50015267	50007764	50007988	50048603	50049293	19260	35,20	3,3	11,26	2,8	186	99	0.14267446368	1.0	0.861,0.78	0.745,0.634	0.131
19261	"ENSG00000153201.11"	"RANBP2"	chr2	+	109379692	109384844	109374868	109375004	109388156	109388327	19261	156,163	0,0	175,386	0,1	197	99	1	1.0	1.0,1.0	1.0,0.995	0.002
19262	"ENSG00000153201.11"	"RANBP2"	chr2	+	109378556	109378651	109374868	109375004	109379692	109384844	19262	163,176	1,0	167,420	0,3	193	99	0.872638457121	1.0	0.988,1.0	1.0,0.986	0.001
19263	"ENSG00000153201.11"	"RANBP2"	chr2	+	109385715	109385793	109379692	109384844	109388156	109388327	19263	0,1	155,163	1,2	175,383	176	99	1	1.0	0.0,0.003	0.003,0.003	-0.002
19265	"ENSG00000160685.9"	"ZBTB7B"	chr1	+	154983391	154983491	154982733	154982873	154987130	154987444	19265	9,6	0,0	4,5	1,2	197	99	1	1.0	1.0,1.0	0.668,0.557	0.387
19266	"ENSG00000160685.9"	"ZBTB7B"	chr1	+	154975318	154975496	154975126	154975162	154987130	154988290	19266	9,18	2,0	10,8	0,0	197	99	1	1.0	0.693,1.0	1.0,1.0	-0.153
19267	"ENSG00000160685.9"	"ZBTB7B"	chr1	+	154975318	154975419	154975126	154975162	154987130	154988290	19267	23,45	2,0	23,27	0,0	197	99	0.409372027548	1.0	0.852,1.0	1.0,1.0	-0.074
19268	"ENSG00000160685.9"	"ZBTB7B"	chr1	+	154982733	154982873	154975315	154975419	154987130	154987444	19268	6,7	14,27	2,10	13,20	197	99	0.747699073852	1.0	0.177,0.115	0.072,0.201	0.009
19269	"ENSG00000160685.9"	"ZBTB7B"	chr1	+	154986490	154986569	154975318	154975419	154987130	154988290	19269	2,10	14,27	4,10	13,20	177	99	0.432476621856	1.0	0.074,0.172	0.147,0.219	-0.06
19271	"ENSG00000183208.8"	"GDPGP1"	chr15	+	90779294	90779413	90777494	90777828	90781723	90781780	19271	4,6	0,4	0,5	4,7	197	99	0.126314531216	1.0	1.0,0.43	0.0,0.264	0.583
19272	"ENSG00000103148.11"	"NPRL3"	chr16	-	180520	180590	162620	162774	188148	188610	19272	21,24	1,5	19,41	1,5	168	99	0.71335695367	1.0	0.925,0.739	0.918,0.829	-0.041
19274	"ENSG00000103148.11"	"NPRL3"	chr16	-	180520	180590	169124	169254	188148	188610	19274	36,31	0,4	37,77	3,9	168	99	0.514971081436	1.0	1.0,0.82	0.879,0.834	0.053
19275	"ENSG00000103148.11"	"NPRL3"	chr16	-	169124	169254	162620	162774	180520	180590	19275	41,32	0,4	38,82	0,0	197	99	0.102421114534	1.0	1.0,0.801	1.0,1.0	-0.099
19276	"ENSG00000103148.11"	"NPRL3"	chr16	-	169124	169254	162620	162774	188148	188344	19276	26,25	1,5	23,55	1,5	197	99	0.560817405892	1.0	0.929,0.715	0.92,0.847	-0.061
19278	"ENSG00000103148.11"	"NPRL3"	chr16	-	160522	160604	150369	150507	162620	162774	19278	119,118	1,1	95,210	0,0	180	99	0.237934496501	1.0	0.985,0.985	1.0,1.0	-0.015
19279	"ENSG00000103148.11"	"NPRL3"	chr16	-	167299	167374	162658	162774	169124	169254	19279	30,52	26,21	49,122	20,46	173	99	0.20686366472	1.0	0.398,0.586	0.584,0.603	-0.101
19280	"ENSG00000103148.11"	"NPRL3"	chr16	-	167299	167374	162658	162774	180520	180590	19280	24,37	0,4	35,75	0,0	173	99	0.066823937014	1.0	1.0,0.841	1.0,1.0	-0.08
19282	"ENSG00000103148.11"	"NPRL3"	chr16	-	174935	175072	173505	173544	180520	180590	19282	7,19	1,0	7,19	0,0	197	99	1	1.0	0.779,1.0	1.0,1.0	-0.111
19283	"ENSG00000103148.11"	"NPRL3"	chr16	-	174935	175072	169124	169254	180520	180590	19283	7,22	15,11	10,26	18,36	197	99	0.378268894	1.0	0.19,0.501	0.218,0.266	0.104
19284	"ENSG00000103148.11"	"NPRL3"	chr16	-	173505	173544	169124	169254	180520	180590	19284	2,7	15,11	0,9	18,36	137	99	0.203002404192	1.0	0.088,0.315	0.0,0.153	0.125
19285	"ENSG00000103148.11"	"NPRL3"	chr16	-	173505	173544	169124	169254	174935	175072	19285	3,12	2,8	1,12	4,10	137	99	0.373821070066	1.0	0.52,0.52	0.153,0.464	0.212
19289	"ENSG00000134851.8"	"TMEM165"	chr4	+	56263285	56263438	56262417	56262563	56277780	56278006	19289	0,2	40,56	2,3	47,100	197	99	0.980253599137	1.0	0.0,0.018	0.021,0.015	-0.009
19290	"ENSG00000134851.8"	"TMEM165"	chr4	+	56283323	56283414	56277780	56278006	56283969	56284152	19290	193,235	1,0	298,538	0,0	189	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
19291	"ENSG00000134851.8"	"TMEM165"	chr4	+	56283969	56284152	56277780	56278006	56290704	56290810	19291	183,251	1,2	309,534	1,0	197	99	0.196828587744	1.0	0.989,0.984	0.994,1.0	-0.011
19292	"ENSG00000134851.8"	"TMEM165"	chr4	+	56283238	56283414	56277780	56278006	56283969	56284152	19292	357,399	1,0	487,895	0,0	197	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
19293	"ENSG00000134851.8"	"TMEM165"	chr4	+	56282208	56282324	56277780	56278006	56283238	56283414	19293	3,0	124,118	1,5	143,273	197	99	0.899095097665	1.0	0.012,0.0	0.004,0.009	-0.0
19295	"ENSG00000134851.8"	"TMEM165"	chr4	+	56277780	56278006	56262123	56262563	56290704	56290810	19295	41,58	0,1	48,100	0,0	197	99	0.384386081176	1.0	1.0,0.967	1.0,1.0	-0.016
19296	"ENSG00000134851.8"	"TMEM165"	chr4	+	56265266	56265420	56263285	56263438	56277780	56278006	19296	1,0	0,0	0,1	0,2	197	99	1	1.0	1.0,NA	NA,0.201	0.799
19297	"ENSG00000198093.6"	"ZNF649"	chr19	-	52403050	52403165	52400028	52400231	52403345	52403547	19297	0,1	3,4	0,2	8,12	197	99	0.41799862597	1.0	0.0,0.112	0.0,0.077	0.018
19299	"ENSG00000106682.10"	"EIF4H"	chr7	+	73604002	73604230	73588660	73588772	73609070	73609208	19299	1,1	0,0	0,3	1,0	197	99	1	1.0	1.0,1.0	0.0,1.0	0.5
19300	"ENSG00000106682.10"	"EIF4H"	chr7	+	73601940	73602128	73588688	73588772	73604002	73604303	19300	626,756	0,1	596,1331	0,3	197	99	1	1.0	1.0,0.997	1.0,0.996	0.0
19301	"ENSG00000106682.10"	"EIF4H"	chr7	+	73602648	73602735	73601940	73602128	73604002	73604067	19301	2,0	199,248	5,0	253,531	185	99	1	1.0	0.005,0.0	0.01,0.0	-0.003
19302	"ENSG00000106682.10"	"EIF4H"	chr7	+	73604576	73604636	73604151	73604248	73609070	73609208	19302	62,67	334,497	75,158	414,926	158	99	0.508639572119	1.0	0.104,0.078	0.102,0.097	-0.009
19303	"ENSG00000137204.10"	"SLC22A7"	chr6	+	43266829	43267012	43265998	43266489	43267127	43267231	19303	22,23	6,10	4,2	0,3	197	99	0.313334843055	1.0	0.648,0.536	1.0,0.251	-0.033
19304	"ENSG00000137204.10"	"SLC22A7"	chr6	+	43267364	43267519	43267127	43267231	43267635	43267804	19304	23,41	0,1	1,7	0,0	197	99	1	1.0	1.0,0.954	1.0,1.0	-0.023
19305	"ENSG00000137204.10"	"SLC22A7"	chr6	+	43266829	43266835	43266357	43266489	43267127	43267231	19305	4,2	6,10	1,0	0,3	104	99	0.487986909482	1.0	0.388,0.16	1.0,0.0	-0.226
19306	"ENSG00000137204.10"	"SLC22A7"	chr6	+	43267364	43267528	43267127	43267231	43267635	43267804	19306	11,25	0,1	0,5	0,0	197	99	1	1.0	1.0,0.926	NA,1.0	-0.037
19307	"ENSG00000160282.9"	"FTCD"	chr21	-	47572820	47572949	47571805	47571894	47574062	47574246	19307	140,188	0,3	43,93	0,0	197	99	0.532826054494	1.0	1.0,0.969	1.0,1.0	-0.016
19308	"ENSG00000160282.9"	"FTCD"	chr21	-	47565731	47565861	47565330	47565492	47570032	47570164	19308	6,10	0,1	1,0	0,1	197	99	0.450427794164	1.0	1.0,0.834	1.0,0.0	0.417
19309	"ENSG00000160282.9"	"FTCD"	chr21	-	47565731	47565861	47565330	47565492	47566179	47566241	19309	16,22	0,2	5,6	0,0	197	99	1	1.0	1.0,0.847	1.0,1.0	-0.077
19310	"ENSG00000160282.9"	"FTCD"	chr21	-	47570036	47570164	47566179	47566241	47570301	47570439	19310	129,150	0,1	46,86	1,0	197	99	0.389761636075	1.0	1.0,0.987	0.959,1.0	0.014
19311	"ENSG00000160282.9"	"FTCD"	chr21	-	47558320	47558560	47557152	47557248	47565330	47565492	19311	5,6	9,2	0,3	0,4	197	99	1	1.0	0.218,0.601	NA,0.274	0.135
19312	"ENSG00000160282.9"	"FTCD"	chr21	-	47558320	47558560	47557152	47557248	47558793	47558859	19312	59,72	0,0	14,45	0,2	197	99	0.0967096871567	1.0	1.0,1.0	1.0,0.919	0.04
