Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
K562	IGF2BP1_1-TBRG4_1-interaction-shap	interaction	IGF2BP1-TBRG4	IGF2BP1	1	TBRG4	1	4	0.0	false	0.0	IGF2BP1-TBRG4
K562	IGF2BP1_1-WRN_1-interaction-shap	interaction	IGF2BP1-WRN	IGF2BP1	1	WRN	1	2	0.0	false	0.0	IGF2BP1-WRN
K562	IGF2BP2_1-LARP4_1-interaction-shap	interaction	IGF2BP2-LARP4	IGF2BP2	1	LARP4	1	7	0.0	false	0.0	IGF2BP2-LARP4
K562	IGF2BP2_1-LARP7_1-interaction-shap	interaction	IGF2BP2-LARP7	IGF2BP2	1	LARP7	1	1	0.0	false	0.0	IGF2BP2-LARP7
K562	IGF2BP2_1-MORC2_1-interaction-shap	interaction	IGF2BP2-MORC2	IGF2BP2	1	MORC2	1	28	0.0	false	0.0	IGF2BP2-MORC2
K562	IGF2BP2_1-MTPAP_1-interaction-shap	interaction	IGF2BP2-MTPAP	IGF2BP2	1	MTPAP	1	7	0.0	false	0.0	IGF2BP2-MTPAP
K562	IGF2BP2_1-PHF6_1-interaction-shap	interaction	IGF2BP2-PHF6	IGF2BP2	1	PHF6	1	29	0.0	false	0.0	IGF2BP2-PHF6
K562	IGF2BP2_1-PPIL4_1-interaction-shap	interaction	IGF2BP2-PPIL4	IGF2BP2	1	PPIL4	1	1	0.0	false	0.0	IGF2BP2-PPIL4
K562	IGF2BP2_1-SDAD1_1-interaction-shap	interaction	IGF2BP2-SDAD1	IGF2BP2	1	SDAD1	1	2	0.0	false	0.0	IGF2BP2-SDAD1
K562	IGF2BP2_1-SRSF9_1-interaction-shap	interaction	IGF2BP2-SRSF9	IGF2BP2	1	SRSF9	1	15	0.0	false	0.0	IGF2BP2-SRSF9
K562	IGF2BP2_1-TAF15_1-interaction-shap	interaction	IGF2BP2-TAF15	IGF2BP2	1	TAF15	1	4	0.0	false	0.0	IGF2BP2-TAF15
K562	IGF2BP2_1-TBRG4_1-interaction-shap	interaction	IGF2BP2-TBRG4	IGF2BP2	1	TBRG4	1	4	0.0	false	0.0	IGF2BP2-TBRG4
K562	IGF2BP2_1-UTP18_1-interaction-shap	interaction	IGF2BP2-UTP18	IGF2BP2	1	UTP18	1	1	0.0	false	0.0	IGF2BP2-UTP18
K562	IGF2BP2_1-WDR43_1-interaction-shap	interaction	IGF2BP2-WDR43	IGF2BP2	1	WDR43	1	1	0.0	false	0.0	IGF2BP2-WDR43
K562	IGF2BP2_1-WRN_1-interaction-shap	interaction	IGF2BP2-WRN	IGF2BP2	1	WRN	1	2	0.0	false	0.0	IGF2BP2-WRN
K562	IGF2BP2_1-ZRANB2_1-interaction-shap	interaction	IGF2BP2-ZRANB2	IGF2BP2	1	ZRANB2	1	1	0.0	false	0.0	IGF2BP2-ZRANB2
K562	ILF3_1-LARP7_1-interaction-shap	interaction	ILF3-LARP7	ILF3	1	LARP7	1	1	0.0	false	0.0	ILF3-LARP7
K562	ILF3_1-PTBP1_1-interaction-shap	interaction	ILF3-PTBP1	ILF3	1	PTBP1	1	2	0.0	false	0.0	ILF3-PTBP1
K562	ILF3_1-TAF15_1-interaction-shap	interaction	ILF3-TAF15	ILF3	1	TAF15	1	1	0.0	false	0.0	ILF3-TAF15
K562	LARP4_1-LIN28B_1-interaction-shap	interaction	LARP4-LIN28B	LARP4	1	LIN28B	1	16	0.0	false	0.0	LARP4-LIN28B
K562	LARP4_1-PTBP1_1-interaction-shap	interaction	LARP4-PTBP1	LARP4	1	PTBP1	1	3	0.0	false	0.0	LARP4-PTBP1
K562	LARP7_1-LSM11_1-interaction-shap	interaction	LARP7-LSM11	LARP7	1	LSM11	1	1	0.0	false	0.0	LARP7-LSM11
K562	LARP7_1-MBNL1_1-interaction-shap	interaction	LARP7-MBNL1	LARP7	1	MBNL1	1	1	0.0	false	0.0	LARP7-MBNL1
K562	LARP7_1-METAP2_1-interaction-shap	interaction	LARP7-METAP2	LARP7	1	METAP2	1	1	0.0	false	0.0	LARP7-METAP2
K562	LARP7_1-MORC2_1-interaction-shap	interaction	LARP7-MORC2	LARP7	1	MORC2	1	1	0.0	false	0.0	LARP7-MORC2
K562	LARP7_1-MTPAP_1-interaction-shap	interaction	LARP7-MTPAP	LARP7	1	MTPAP	1	1	0.0	false	0.0	LARP7-MTPAP
K562	LARP7_1-NCBP2_1-interaction-shap	interaction	LARP7-NCBP2	LARP7	1	NCBP2	1	2	0.0	false	0.0	LARP7-NCBP2
K562	LARP7_1-NIPBL_1-interaction-shap	interaction	LARP7-NIPBL	LARP7	1	NIPBL	1	6	0.0	false	0.0	LARP7-NIPBL
K562	LARP7_1-NOLC1_1-interaction-shap	interaction	LARP7-NOLC1	LARP7	1	NOLC1	1	1	0.0	false	0.0	LARP7-NOLC1
K562	LARP7_1-NONO_1-interaction-shap	interaction	LARP7-NONO	LARP7	1	NONO	1	1	0.0	false	0.0	LARP7-NONO
K562	LARP7_1-PHF6_1-interaction-shap	interaction	LARP7-PHF6	LARP7	1	PHF6	1	7	0.0	false	0.0	LARP7-PHF6
K562	LARP7_1-PPIL4_1-interaction-shap	interaction	LARP7-PPIL4	LARP7	1	PPIL4	1	1	0.0	false	0.0	LARP7-PPIL4
K562	LARP7_1-PRPF8_1-interaction-shap	interaction	LARP7-PRPF8	LARP7	1	PRPF8	1	1	0.0	false	0.0	LARP7-PRPF8
K562	LARP7_1-PTBP1_1-interaction-shap	interaction	LARP7-PTBP1	LARP7	1	PTBP1	1	7	0.0	false	0.0	LARP7-PTBP1
K562	LARP7_1-PUM1_1-interaction-shap	interaction	LARP7-PUM1	LARP7	1	PUM1	1	14	0.0	false	0.0	LARP7-PUM1
K562	LARP7_1-RBFOX2_1-interaction-shap	interaction	LARP7-RBFOX2	LARP7	1	RBFOX2	1	2	0.0	false	0.0	LARP7-RBFOX2
K562	LARP7_1-RBM15_1-interaction-shap	interaction	LARP7-RBM15	LARP7	1	RBM15	1	6	0.0	false	0.0	LARP7-RBM15
K562	LARP7_1-RPS11_1-interaction-shap	interaction	LARP7-RPS11	LARP7	1	RPS11	1	1	0.0	false	0.0	LARP7-RPS11
K562	LARP7_1-RPS6_1-interaction-shap	interaction	LARP7-RPS6	LARP7	1	RPS6	1	8	0.0	false	0.0	LARP7-RPS6
K562	LARP7_1-SERBP1_1-interaction-shap	interaction	LARP7-SERBP1	LARP7	1	SERBP1	1	6	0.0	false	0.0	LARP7-SERBP1
K562	LARP7_1-SF3B4_1-interaction-shap	interaction	LARP7-SF3B4	LARP7	1	SF3B4	1	7	0.0	false	0.0	LARP7-SF3B4
K562	LARP7_1-SLTM_1-interaction-shap	interaction	LARP7-SLTM	LARP7	1	SLTM	1	1	0.0	false	0.0	LARP7-SLTM
K562	LARP7_1-SMNDC1_1-interaction-shap	interaction	LARP7-SMNDC1	LARP7	1	SMNDC1	1	14	0.0	false	0.0	LARP7-SMNDC1
K562	LARP7_1-SRSF9_1-interaction-shap	interaction	LARP7-SRSF9	LARP7	1	SRSF9	1	1	0.0	false	0.0	LARP7-SRSF9
K562	LARP7_1-TAF15_1-interaction-shap	interaction	LARP7-TAF15	LARP7	1	TAF15	1	1	0.0	false	0.0	LARP7-TAF15
K562	LARP7_1-TBRG4_1-interaction-shap	interaction	LARP7-TBRG4	LARP7	1	TBRG4	1	7	0.0	false	0.0	LARP7-TBRG4
K562	LARP7_1-TIA1_1-interaction-shap	interaction	LARP7-TIA1	LARP7	1	TIA1	1	1	0.0	false	0.0	LARP7-TIA1
K562	LARP7_1-UCHL5_1-interaction-shap	interaction	LARP7-UCHL5	LARP7	1	UCHL5	1	6	0.0	false	0.0	LARP7-UCHL5
K562	LARP7_1-UTP18_1-interaction-shap	interaction	LARP7-UTP18	LARP7	1	UTP18	1	6	0.0	false	0.0	LARP7-UTP18
K562	LARP7_1-WDR43_1-interaction-shap	interaction	LARP7-WDR43	LARP7	1	WDR43	1	1	0.0	false	0.0	LARP7-WDR43
K562	LARP7_1-XRCC6_1-interaction-shap	interaction	LARP7-XRCC6	LARP7	1	XRCC6	1	2	0.0	false	0.0	LARP7-XRCC6
K562	LARP7_1-XRN2_1-interaction-shap	interaction	LARP7-XRN2	LARP7	1	XRN2	1	1	0.0	false	0.0	LARP7-XRN2
K562	LARP7_1-YWHAG_1-interaction-shap	interaction	LARP7-YWHAG	LARP7	1	YWHAG	1	1	0.0	false	0.0	LARP7-YWHAG
K562	LARP7_1-ZC3H11A_1-interaction-shap	interaction	LARP7-ZC3H11A	LARP7	1	ZC3H11A	1	1	0.0	false	0.0	LARP7-ZC3H11A
K562	LARP7_1-ZNF622_1-interaction-shap	interaction	LARP7-ZNF622	LARP7	1	ZNF622	1	1	0.0	false	0.0	LARP7-ZNF622
K562	LARP7_1-ZRANB2_1-interaction-shap	interaction	LARP7-ZRANB2	LARP7	1	ZRANB2	1	7	0.0	false	0.0	LARP7-ZRANB2
K562	LIN28B_1-SAFB2_1-interaction-shap	interaction	LIN28B-SAFB2	LIN28B	1	SAFB2	1	2	0.0	false	0.0	LIN28B-SAFB2
K562	LIN28B_1-SDAD1_1-interaction-shap	interaction	LIN28B-SDAD1	LIN28B	1	SDAD1	1	4	0.0	false	0.0	LIN28B-SDAD1
K562	LIN28B_1-UTP18_1-interaction-shap	interaction	LIN28B-UTP18	LIN28B	1	UTP18	1	4	0.0	false	0.0	LIN28B-UTP18
K562	LIN28B_1-WDR43_1-interaction-shap	interaction	LIN28B-WDR43	LIN28B	1	WDR43	1	3	0.0	false	0.0	LIN28B-WDR43
K562	LSM11_1-PUM2_1-interaction-shap	interaction	LSM11-PUM2	LSM11	1	PUM2	1	8	0.0	false	0.0	LSM11-PUM2
K562	LSM11_1-TAF15_1-interaction-shap	interaction	LSM11-TAF15	LSM11	1	TAF15	1	1	0.0	false	0.0	LSM11-TAF15
K562	LSM11_1-U2AF2_1-interaction-shap	interaction	LSM11-U2AF2	LSM11	1	U2AF2	1	4	0.0	false	0.0	LSM11-U2AF2
K562	MBNL1_1-PUM2_1-interaction-shap	interaction	MBNL1-PUM2	MBNL1	1	PUM2	1	7	0.0	false	0.0	MBNL1-PUM2
K562	MBNL1_1-RBFOX2_1-interaction-shap	interaction	MBNL1-RBFOX2	MBNL1	1	RBFOX2	1	3	0.0	false	0.0	MBNL1-RBFOX2
K562	MBNL1_1-TAF15_1-interaction-shap	interaction	MBNL1-TAF15	MBNL1	1	TAF15	1	1	0.0	false	0.0	MBNL1-TAF15
K562	METAP2_1-TAF15_1-interaction-shap	interaction	METAP2-TAF15	METAP2	1	TAF15	1	4	0.0	false	0.0	METAP2-TAF15
K562	METTL1_1-PRPF8_1-interaction-shap	interaction	METTL1-PRPF8	METTL1	1	PRPF8	1	7	0.0	false	0.0	METTL1-PRPF8
K562	METTL1_1-PTBP1_1-interaction-shap	interaction	METTL1-PTBP1	METTL1	1	PTBP1	1	20	0.0	false	0.0	METTL1-PTBP1
K562	METTL1_1-PUM2_1-interaction-shap	interaction	METTL1-PUM2	METTL1	1	PUM2	1	8	0.0	false	0.0	METTL1-PUM2
K562	MORC2_1-PTBP1_1-interaction-shap	interaction	MORC2-PTBP1	MORC2	1	PTBP1	1	29	0.0	false	0.0	MORC2-PTBP1
K562	MORC2_1-PUM2_1-interaction-shap	interaction	MORC2-PUM2	MORC2	1	PUM2	1	8	0.0	false	0.0	MORC2-PUM2
K562	MORC2_1-RBFOX2_1-interaction-shap	interaction	MORC2-RBFOX2	MORC2	1	RBFOX2	1	24	0.0	false	0.0	MORC2-RBFOX2
K562	MORC2_1-RPS6_1-interaction-shap	interaction	MORC2-RPS6	MORC2	1	RPS6	1	2	0.0	false	0.0	MORC2-RPS6
K562	MORC2_1-TAF15_1-interaction-shap	interaction	MORC2-TAF15	MORC2	1	TAF15	1	1	0.0	false	0.0	MORC2-TAF15
K562	MORC2_1-TIA1_1-interaction-shap	interaction	MORC2-TIA1	MORC2	1	TIA1	1	41	0.0	false	0.0	MORC2-TIA1
K562	MTPAP_1-RPS6_1-interaction-shap	interaction	MTPAP-RPS6	MTPAP	1	RPS6	1	5	0.0	false	0.0	MTPAP-RPS6
K562	MTPAP_1-TAF15_1-interaction-shap	interaction	MTPAP-TAF15	MTPAP	1	TAF15	1	6	0.0	false	0.0	MTPAP-TAF15
K562	NCBP2_1-PTBP1_1-interaction-shap	interaction	NCBP2-PTBP1	NCBP2	1	PTBP1	1	12	0.0	false	0.0	NCBP2-PTBP1
K562	NCBP2_1-TAF15_1-interaction-shap	interaction	NCBP2-TAF15	NCBP2	1	TAF15	1	23	0.0	false	0.0	NCBP2-TAF15
K562	NIPBL_1-PUM2_1-interaction-shap	interaction	NIPBL-PUM2	NIPBL	1	PUM2	1	5	0.0	false	0.0	NIPBL-PUM2
K562	NIPBL_1-RBFOX2_1-interaction-shap	interaction	NIPBL-RBFOX2	NIPBL	1	RBFOX2	1	2	0.0	false	0.0	NIPBL-RBFOX2
K562	NIPBL_1-RPS3_1-interaction-shap	interaction	NIPBL-RPS3	NIPBL	1	RPS3	1	8	0.0	false	0.0	NIPBL-RPS3
K562	NIPBL_1-RPS6_1-interaction-shap	interaction	NIPBL-RPS6	NIPBL	1	RPS6	1	17	0.0	false	0.0	NIPBL-RPS6
K562	NOLC1_1-PTBP1_1-interaction-shap	interaction	NOLC1-PTBP1	NOLC1	1	PTBP1	1	27	0.0	false	0.0	NOLC1-PTBP1
K562	NOLC1_1-RBFOX2_1-interaction-shap	interaction	NOLC1-RBFOX2	NOLC1	1	RBFOX2	1	14	0.0	false	0.0	NOLC1-RBFOX2
K562	NOLC1_1-TAF15_1-interaction-shap	interaction	NOLC1-TAF15	NOLC1	1	TAF15	1	1	0.0	false	0.0	NOLC1-TAF15
K562	NSUN2_1-PTBP1_1-interaction-shap	interaction	NSUN2-PTBP1	NSUN2	1	PTBP1	1	8	0.0	false	0.0	NSUN2-PTBP1
K562	NSUN2_1-PUM2_1-interaction-shap	interaction	NSUN2-PUM2	NSUN2	1	PUM2	1	7	0.0	false	0.0	NSUN2-PUM2
K562	PABPC4_1-TAF15_1-interaction-shap	interaction	PABPC4-TAF15	PABPC4	1	TAF15	1	3	0.0	false	0.0	PABPC4-TAF15
K562	PHF6_1-PRPF8_1-interaction-shap	interaction	PHF6-PRPF8	PHF6	1	PRPF8	1	36	0.0	false	0.0	PHF6-PRPF8
K562	PHF6_1-PTBP1_1-interaction-shap	interaction	PHF6-PTBP1	PHF6	1	PTBP1	1	205	0.0	false	0.0	PHF6-PTBP1
K562	PHF6_1-PUM2_1-interaction-shap	interaction	PHF6-PUM2	PHF6	1	PUM2	1	33	0.0	false	0.0	PHF6-PUM2
K562	PHF6_1-RBFOX2_1-interaction-shap	interaction	PHF6-RBFOX2	PHF6	1	RBFOX2	1	44	0.0	false	0.0	PHF6-RBFOX2
K562	PHF6_1-RPS3_1-interaction-shap	interaction	PHF6-RPS3	PHF6	1	RPS3	1	34	0.0	false	0.0	PHF6-RPS3
K562	PHF6_1-RPS6_1-interaction-shap	interaction	PHF6-RPS6	PHF6	1	RPS6	1	6	0.0	false	0.0	PHF6-RPS6
K562	PHF6_1-TAF15_1-interaction-shap	interaction	PHF6-TAF15	PHF6	1	TAF15	1	26	0.0	false	0.0	PHF6-TAF15
K562	PHF6_1-TIA1_1-interaction-shap	interaction	PHF6-TIA1	PHF6	1	TIA1	1	21	0.0	false	0.0	PHF6-TIA1
K562	PPIL4_1-PRPF8_1-interaction-shap	interaction	PPIL4-PRPF8	PPIL4	1	PRPF8	1	1	0.0	false	0.0	PPIL4-PRPF8
K562	PPIL4_1-PTBP1_1-interaction-shap	interaction	PPIL4-PTBP1	PPIL4	1	PTBP1	1	1	0.0	false	0.0	PPIL4-PTBP1
K562	PPIL4_1-RBFOX2_1-interaction-shap	interaction	PPIL4-RBFOX2	PPIL4	1	RBFOX2	1	1	0.0	false	0.0	PPIL4-RBFOX2
K562	PPIL4_1-SRSF1_1-interaction-shap	interaction	PPIL4-SRSF1	PPIL4	1	SRSF1	1	1	0.0	false	0.0	PPIL4-SRSF1
K562	PPIL4_1-TAF15_1-interaction-shap	interaction	PPIL4-TAF15	PPIL4	1	TAF15	1	6	0.0	false	0.0	PPIL4-TAF15
K562	PPIL4_1-TIA1_1-interaction-shap	interaction	PPIL4-TIA1	PPIL4	1	TIA1	1	1	0.0	false	0.0	PPIL4-TIA1
K562	PPIL4_1-U2AF2_1-interaction-shap	interaction	PPIL4-U2AF2	PPIL4	1	U2AF2	1	2	0.0	false	0.0	PPIL4-U2AF2
K562	PRPF8_1-SDAD1_1-interaction-shap	interaction	PRPF8-SDAD1	PRPF8	1	SDAD1	1	7	0.0	false	0.0	PRPF8-SDAD1
K562	PRPF8_1-UTP18_1-interaction-shap	interaction	PRPF8-UTP18	PRPF8	1	UTP18	1	93	0.0	false	0.0	PRPF8-UTP18
K562	PTBP1_1-RNF187_1-interaction-shap	interaction	PTBP1-RNF187	PTBP1	1	RNF187	1	9	0.0	false	0.0	PTBP1-RNF187
K562	PTBP1_1-RPS6_1-interaction-shap	interaction	PTBP1-RPS6	PTBP1	1	RPS6	1	19	0.0	false	0.0	PTBP1-RPS6
K562	PTBP1_1-SDAD1_1-interaction-shap	interaction	PTBP1-SDAD1	PTBP1	1	SDAD1	1	11	0.0	false	0.0	PTBP1-SDAD1
K562	PTBP1_1-SLBP_1-interaction-shap	interaction	PTBP1-SLBP	PTBP1	1	SLBP	1	9	0.0	false	0.0	PTBP1-SLBP
K562	PTBP1_1-SLTM_1-interaction-shap	interaction	PTBP1-SLTM	PTBP1	1	SLTM	1	37	0.0	false	0.0	PTBP1-SLTM
K562	PTBP1_1-SRSF7_1-interaction-shap	interaction	PTBP1-SRSF7	PTBP1	1	SRSF7	1	9	0.0	false	0.0	PTBP1-SRSF7
K562	PTBP1_1-SSB_1-interaction-shap	interaction	PTBP1-SSB	PTBP1	1	SSB	1	5	0.0	false	0.0	PTBP1-SSB
K562	PTBP1_1-TAF15_1-interaction-shap	interaction	PTBP1-TAF15	PTBP1	1	TAF15	1	1	0.0	false	0.0	PTBP1-TAF15
K562	PTBP1_1-TBRG4_1-interaction-shap	interaction	PTBP1-TBRG4	PTBP1	1	TBRG4	1	42	0.0	false	0.0	PTBP1-TBRG4
K562	PTBP1_1-UTP18_1-interaction-shap	interaction	PTBP1-UTP18	PTBP1	1	UTP18	1	196	0.0	false	0.0	PTBP1-UTP18
K562	PTBP1_1-WDR3_1-interaction-shap	interaction	PTBP1-WDR3	PTBP1	1	WDR3	1	5	0.0	false	0.0	PTBP1-WDR3
K562	AATF_1-RPS6_1-interaction-shap	interaction	AATF-RPS6	AATF	1	RPS6	1	31	0.0	false	0.0	AATF-RPS6
K562	PTBP1_1-YWHAG_1-interaction-shap	interaction	PTBP1-YWHAG	PTBP1	1	YWHAG	1	46	0.0	false	0.0	PTBP1-YWHAG
K562	PTBP1_1-ZC3H11A_1-interaction-shap	interaction	PTBP1-ZC3H11A	PTBP1	1	ZC3H11A	1	1	0.0	false	0.0	PTBP1-ZC3H11A
K562	PTBP1_1-ZC3H8_1-interaction-shap	interaction	PTBP1-ZC3H8	PTBP1	1	ZC3H8	1	61	0.0	false	0.0	PTBP1-ZC3H8
K562	PTBP1_1-ZRANB2_1-interaction-shap	interaction	PTBP1-ZRANB2	PTBP1	1	ZRANB2	1	162	0.0	false	0.0	PTBP1-ZRANB2
K562	PUM2_1-SLBP_1-interaction-shap	interaction	PUM2-SLBP	PUM2	1	SLBP	1	8	0.0	false	0.0	PUM2-SLBP
K562	PUM2_1-SMNDC1_1-interaction-shap	interaction	PUM2-SMNDC1	PUM2	1	SMNDC1	1	8	0.0	false	0.0	PUM2-SMNDC1
K562	PUM2_1-TAF15_1-interaction-shap	interaction	PUM2-TAF15	PUM2	1	TAF15	1	25	0.0	false	0.0	PUM2-TAF15
K562	PUM2_1-TBRG4_1-interaction-shap	interaction	PUM2-TBRG4	PUM2	1	TBRG4	1	33	0.0	false	0.0	PUM2-TBRG4
K562	PUM2_1-YWHAG_1-interaction-shap	interaction	PUM2-YWHAG	PUM2	1	YWHAG	1	9	0.0	false	0.0	PUM2-YWHAG
K562	RBFOX2_1-RPS11_1-interaction-shap	interaction	RBFOX2-RPS11	RBFOX2	1	RPS11	1	1	0.0	false	0.0	RBFOX2-RPS11
K562	RBFOX2_1-SRSF9_1-interaction-shap	interaction	RBFOX2-SRSF9	RBFOX2	1	SRSF9	1	1	0.0	false	0.0	RBFOX2-SRSF9
K562	RBFOX2_1-SSB_1-interaction-shap	interaction	RBFOX2-SSB	RBFOX2	1	SSB	1	2	0.0	false	0.0	RBFOX2-SSB
K562	RBFOX2_1-TAF15_1-interaction-shap	interaction	RBFOX2-TAF15	RBFOX2	1	TAF15	1	1	0.0	false	0.0	RBFOX2-TAF15
K562	RBFOX2_1-TBRG4_1-interaction-shap	interaction	RBFOX2-TBRG4	RBFOX2	1	TBRG4	1	36	0.0	false	0.0	RBFOX2-TBRG4
K562	RBFOX2_1-UTP18_1-interaction-shap	interaction	RBFOX2-UTP18	RBFOX2	1	UTP18	1	2	0.0	false	0.0	RBFOX2-UTP18
K562	RBFOX2_1-WDR43_1-interaction-shap	interaction	RBFOX2-WDR43	RBFOX2	1	WDR43	1	12	0.0	false	0.0	RBFOX2-WDR43
K562	RBFOX2_1-ZC3H11A_1-interaction-shap	interaction	RBFOX2-ZC3H11A	RBFOX2	1	ZC3H11A	1	4	0.0	false	0.0	RBFOX2-ZC3H11A
K562	RBFOX2_1-ZC3H8_1-interaction-shap	interaction	RBFOX2-ZC3H8	RBFOX2	1	ZC3H8	1	2	0.0	false	0.0	RBFOX2-ZC3H8
K562	RBM22_1-WDR43_1-interaction-shap	interaction	RBM22-WDR43	RBM22	1	WDR43	1	26	0.0	false	0.0	RBM22-WDR43
K562	RPS10_1-SRSF1_1-interaction-shap	interaction	RPS10-SRSF1	RPS10	1	SRSF1	1	4	0.0	false	0.0	RPS10-SRSF1
K562	RPS10_1-TAF15_1-interaction-shap	interaction	RPS10-TAF15	RPS10	1	TAF15	1	5	0.0	false	0.0	RPS10-TAF15
K562	RPS3_1-SERBP1_1-interaction-shap	interaction	RPS3-SERBP1	RPS3	1	SERBP1	1	14	0.0	false	0.0	RPS3-SERBP1
K562	RPS3_1-TARDBP_1-interaction-shap	interaction	RPS3-TARDBP	RPS3	1	TARDBP	1	1	0.0	false	0.0	RPS3-TARDBP
K562	RPS3_1-TBRG4_1-interaction-shap	interaction	RPS3-TBRG4	RPS3	1	TBRG4	1	26	0.0	false	0.0	RPS3-TBRG4
K562	RPS6_1-SDAD1_1-interaction-shap	interaction	RPS6-SDAD1	RPS6	1	SDAD1	1	4	0.0	false	0.0	RPS6-SDAD1
K562	RPS6_1-SMNDC1_1-interaction-shap	interaction	RPS6-SMNDC1	RPS6	1	SMNDC1	1	31	0.0	false	0.0	RPS6-SMNDC1
K562	RPS6_1-SND1_1-interaction-shap	interaction	RPS6-SND1	RPS6	1	SND1	1	3	0.0	false	0.0	RPS6-SND1
K562	RPS6_1-SSB_1-interaction-shap	interaction	RPS6-SSB	RPS6	1	SSB	1	2	0.0	false	0.0	RPS6-SSB
K562	RPS6_1-UTP18_1-interaction-shap	interaction	RPS6-UTP18	RPS6	1	UTP18	1	21	0.0	false	0.0	RPS6-UTP18
K562	RPS6_1-WDR43_1-interaction-shap	interaction	RPS6-WDR43	RPS6	1	WDR43	1	3	0.0	false	0.0	RPS6-WDR43
K562	RPS6_1-XRCC6_1-interaction-shap	interaction	RPS6-XRCC6	RPS6	1	XRCC6	1	2	0.0	false	0.0	RPS6-XRCC6
K562	RPS6_1-XRN2_1-interaction-shap	interaction	RPS6-XRN2	RPS6	1	XRN2	1	3	0.0	false	0.0	RPS6-XRN2
K562	RPS6_1-ZC3H8_1-interaction-shap	interaction	RPS6-ZC3H8	RPS6	1	ZC3H8	1	23	0.0	false	0.0	RPS6-ZC3H8
K562	SDAD1_1-SF3B4_1-interaction-shap	interaction	SDAD1-SF3B4	SDAD1	1	SF3B4	1	11	0.0	false	0.0	SDAD1-SF3B4
K562	SF3B1_1-SRSF1_1-interaction-shap	interaction	SF3B1-SRSF1	SF3B1	1	SRSF1	1	6	0.0	false	0.0	SF3B1-SRSF1
K562	SF3B1_1-U2AF2_1-interaction-shap	interaction	SF3B1-U2AF2	SF3B1	1	U2AF2	1	4	0.0	false	0.0	SF3B1-U2AF2
K562	SF3B4_1-SSB_1-interaction-shap	interaction	SF3B4-SSB	SF3B4	1	SSB	1	26	0.0	false	0.0	SF3B4-SSB
K562	SF3B4_1-UTP18_1-interaction-shap	interaction	SF3B4-UTP18	SF3B4	1	UTP18	1	248	0.0	false	0.0	SF3B4-UTP18
K562	SF3B4_1-WDR3_1-interaction-shap	interaction	SF3B4-WDR3	SF3B4	1	WDR3	1	5	0.0	false	0.0	SF3B4-WDR3
K562	SF3B4_1-WRN_1-interaction-shap	interaction	SF3B4-WRN	SF3B4	1	WRN	1	36	0.0	false	0.0	SF3B4-WRN
K562	SLTM_1-TAF15_1-interaction-shap	interaction	SLTM-TAF15	SLTM	1	TAF15	1	1	0.0	false	0.0	SLTM-TAF15
K562	SMNDC1_1-TAF15_1-interaction-shap	interaction	SMNDC1-TAF15	SMNDC1	1	TAF15	1	1	0.0	false	0.0	SMNDC1-TAF15
K562	SRSF1_1-ZRANB2_1-interaction-shap	interaction	SRSF1-ZRANB2	SRSF1	1	ZRANB2	1	6	0.0	false	0.0	SRSF1-ZRANB2
K562	TAF15_1-TBRG4_1-interaction-shap	interaction	TAF15-TBRG4	TAF15	1	TBRG4	1	34	0.0	false	0.0	TAF15-TBRG4
K562	TAF15_1-TIA1_1-interaction-shap	interaction	TAF15-TIA1	TAF15	1	TIA1	1	11	0.0	false	0.0	TAF15-TIA1
K562	TAF15_1-UPF1_1-interaction-shap	interaction	TAF15-UPF1	TAF15	1	UPF1	1	28	0.0	false	0.0	TAF15-UPF1
K562	TAF15_1-UTP18_1-interaction-shap	interaction	TAF15-UTP18	TAF15	1	UTP18	1	1	0.0	false	0.0	TAF15-UTP18
K562	TAF15_1-WDR43_1-interaction-shap	interaction	TAF15-WDR43	TAF15	1	WDR43	1	1	0.0	false	0.0	TAF15-WDR43
K562	TAF15_1-XRCC6_1-interaction-shap	interaction	TAF15-XRCC6	TAF15	1	XRCC6	1	1	0.0	false	0.0	TAF15-XRCC6
K562	TAF15_1-YWHAG_1-interaction-shap	interaction	TAF15-YWHAG	TAF15	1	YWHAG	1	11	0.0	false	0.0	TAF15-YWHAG
K562	TAF15_1-ZC3H11A_1-interaction-shap	interaction	TAF15-ZC3H11A	TAF15	1	ZC3H11A	1	1	0.0	false	0.0	TAF15-ZC3H11A
K562	TAF15_1-ZRANB2_1-interaction-shap	interaction	TAF15-ZRANB2	TAF15	1	ZRANB2	1	6	0.0	false	0.0	TAF15-ZRANB2
K562	TBRG4_1-TIA1_1-interaction-shap	interaction	TBRG4-TIA1	TBRG4	1	TIA1	1	22	0.0	false	0.0	TBRG4-TIA1
K562	TIA1_1-UTP18_1-interaction-shap	interaction	TIA1-UTP18	TIA1	1	UTP18	1	1	0.0	false	0.0	TIA1-UTP18
K562	TIA1_1-WDR43_1-interaction-shap	interaction	TIA1-WDR43	TIA1	1	WDR43	1	26	0.0	false	0.0	TIA1-WDR43
K562	U2AF2_1-WDR43_1-interaction-shap	interaction	U2AF2-WDR43	U2AF2	1	WDR43	1	4	0.0	false	0.0	U2AF2-WDR43
