Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	PCBP1_5-U2AF2_5-interaction-shap	interaction	PCBP1	5	U2AF2	5	34	0.0	false	0.0
K562	PCBP1_5-UCHL5_5-interaction-shap	interaction	PCBP1	5	UCHL5	5	31	0.0	false	0.0
K562	PCBP1_5-UTP18_5-interaction-shap	interaction	PCBP1	5	UTP18	5	34	0.0	false	0.0
K562	PCBP1_5-XRCC6_5-interaction-shap	interaction	PCBP1	5	XRCC6	5	35	0.0	false	0.0
K562	DDX3X_1-DDX51_1-interaction-shap	interaction	DDX3X	1	DDX51	1	18	0.0	false	0.0
K562	PCBP1_5-ZC3H11A_5-interaction-shap	interaction	PCBP1	5	ZC3H11A	5	12	0.0	false	0.0
K562	PCBP1_5-ZC3H8_5-interaction-shap	interaction	PCBP1	5	ZC3H8	5	33	0.0	false	0.0
K562	PHF6_5-PRPF8_5-interaction-shap	interaction	PHF6	5	PRPF8	5	47	0.0	false	0.0
K562	PHF6_5-PTBP1_5-interaction-shap	interaction	PHF6	5	PTBP1	5	184	0.0	false	0.0
K562	PHF6_5-RBFOX2_5-interaction-shap	interaction	PHF6	5	RBFOX2	5	110	0.0	false	0.0
K562	PHF6_5-RPS3_5-interaction-shap	interaction	PHF6	5	RPS3	5	2	0.0	false	0.0
K562	PHF6_5-RPS6_5-interaction-shap	interaction	PHF6	5	RPS6	5	6	0.0	false	0.0
K562	PHF6_5-SF3B4_5-interaction-shap	interaction	PHF6	5	SF3B4	5	221	0.0	false	0.0
K562	PHF6_5-TAF15_5-interaction-shap	interaction	PHF6	5	TAF15	5	3	0.0	false	0.0
K562	PHF6_5-U2AF2_5-interaction-shap	interaction	PHF6	5	U2AF2	5	36	0.0	false	0.0
K562	PPIL4_5-RYBP_5-interaction-shap	interaction	PPIL4	5	RYBP	5	3	0.0	false	0.0
K562	PPIL4_5-SAFB2_5-interaction-shap	interaction	PPIL4	5	SAFB2	5	2	0.0	false	0.0
K562	PPIL4_5-SRSF7_5-interaction-shap	interaction	PPIL4	5	SRSF7	5	10	0.0	false	0.0
K562	PPIL4_5-TIA1_5-interaction-shap	interaction	PPIL4	5	TIA1	5	1	0.0	false	0.0
K562	PPIL4_5-TRA2A_5-interaction-shap	interaction	PPIL4	5	TRA2A	5	10	0.0	false	0.0
K562	PPIL4_5-U2AF2_5-interaction-shap	interaction	PPIL4	5	U2AF2	5	3	0.0	false	0.0
K562	PPIL4_5-UCHL5_5-interaction-shap	interaction	PPIL4	5	UCHL5	5	10	0.0	false	0.0
K562	PRPF8_5-PTBP1_5-interaction-shap	interaction	PRPF8	5	PTBP1	5	55	0.0	false	0.0
K562	PRPF8_5-PUM1_5-interaction-shap	interaction	PRPF8	5	PUM1	5	86	0.0	false	0.0
K562	PRPF8_5-PUM2_5-interaction-shap	interaction	PRPF8	5	PUM2	5	18	0.0	false	0.0
K562	DDX3X_1-DDX42_1-interaction-shap	interaction	DDX3X	1	DDX42	1	6	0.0	false	0.0
K562	DDX24_1-TIA1_1-interaction-shap	interaction	DDX24	1	TIA1	1	56	0.0	false	0.0
K562	PRPF8_5-RBM15_5-interaction-shap	interaction	PRPF8	5	RBM15	5	127	0.0	false	0.0
K562	PRPF8_5-RBM22_5-interaction-shap	interaction	PRPF8	5	RBM22	5	45	0.0	false	0.0
K562	PRPF8_5-RPS3_5-interaction-shap	interaction	PRPF8	5	RPS3	5	116	0.0	false	0.0
K562	PRPF8_5-RPS6_5-interaction-shap	interaction	PRPF8	5	RPS6	5	1	0.0	false	0.0
K562	DDX24_1-TAF15_1-interaction-shap	interaction	DDX24	1	TAF15	1	38	0.0	false	0.0
K562	DDX24_1-RPS6_1-interaction-shap	interaction	DDX24	1	RPS6	1	47	0.0	false	0.0
K562	DDX24_1-RPS3_1-interaction-shap	interaction	DDX24	1	RPS3	1	305	0.0	false	0.0
K562	PRPF8_5-SND1_5-interaction-shap	interaction	PRPF8	5	SND1	5	21	0.0	false	0.0
K562	PRPF8_5-SRSF1_5-interaction-shap	interaction	PRPF8	5	SRSF1	5	82	0.0	false	0.0
K562	PRPF8_5-SRSF7_5-interaction-shap	interaction	PRPF8	5	SRSF7	5	20	0.0	false	0.0
K562	PRPF8_5-TAF15_5-interaction-shap	interaction	PRPF8	5	TAF15	5	3	0.0	false	0.0
K562	PRPF8_5-TARDBP_5-interaction-shap	interaction	PRPF8	5	TARDBP	5	53	0.0	false	0.0
K562	PRPF8_5-TBRG4_5-interaction-shap	interaction	PRPF8	5	TBRG4	5	32	0.0	false	0.0
K562	DDX24_1-RBM22_1-interaction-shap	interaction	DDX24	1	RBM22	1	37	0.0	false	0.0
K562	PRPF8_5-TRA2A_5-interaction-shap	interaction	PRPF8	5	TRA2A	5	72	0.0	false	0.0
K562	DDX24_1-RBFOX2_1-interaction-shap	interaction	DDX24	1	RBFOX2	1	330	0.0	false	0.0
K562	DDX24_1-LARP7_1-interaction-shap	interaction	DDX24	1	LARP7	1	1	0.0	false	0.0
K562	DDX24_1-IGF2BP2_1-interaction-shap	interaction	DDX24	1	IGF2BP2	1	132	0.0	false	0.0
K562	DDX24_1-HNRNPL_1-interaction-shap	interaction	DDX24	1	HNRNPL	1	1	0.0	false	0.0
K562	PRPF8_5-UTP18_5-interaction-shap	interaction	PRPF8	5	UTP18	5	87	0.0	false	0.0
K562	DDX24_1-GPKOW_1-interaction-shap	interaction	DDX24	1	GPKOW	1	208	0.0	false	0.0
K562	PRPF8_5-XRN2_5-interaction-shap	interaction	PRPF8	5	XRN2	5	220	0.0	false	0.0
K562	PRPF8_5-YBX3_5-interaction-shap	interaction	PRPF8	5	YBX3	5	320	0.0	false	0.0
K562	PRPF8_5-ZC3H8_5-interaction-shap	interaction	PRPF8	5	ZC3H8	5	96	0.0	false	0.0
K562	PRPF8_5-ZNF622_5-interaction-shap	interaction	PRPF8	5	ZNF622	5	227	0.0	false	0.0
K562	PRPF8_5-ZNF800_5-interaction-shap	interaction	PRPF8	5	ZNF800	5	31	0.0	false	0.0
K562	PRPF8_5-ZRANB2_5-interaction-shap	interaction	PRPF8	5	ZRANB2	5	31	0.0	false	0.0
K562	PTBP1_5-PUM1_5-interaction-shap	interaction	PTBP1	5	PUM1	5	64	0.0	false	0.0
K562	PTBP1_5-PUM2_5-interaction-shap	interaction	PTBP1	5	PUM2	5	2	0.0	false	0.0
K562	PTBP1_5-RBFOX2_5-interaction-shap	interaction	PTBP1	5	RBFOX2	5	56	0.0	false	0.0
K562	PTBP1_5-RBM15_5-interaction-shap	interaction	PTBP1	5	RBM15	5	10	0.0	false	0.0
K562	PTBP1_5-RPS6_5-interaction-shap	interaction	PTBP1	5	RPS6	5	3	0.0	false	0.0
K562	PTBP1_5-SDAD1_5-interaction-shap	interaction	PTBP1	5	SDAD1	5	2	0.0	false	0.0
K562	DDX24_1-FUS_1-interaction-shap	interaction	DDX24	1	FUS	1	157	0.0	false	0.0
K562	DDX24_1-EWSR1_1-interaction-shap	interaction	DDX24	1	EWSR1	1	322	0.0	false	0.0
K562	PTBP1_5-SRSF1_5-interaction-shap	interaction	PTBP1	5	SRSF1	5	31	0.0	false	0.0
K562	PTBP1_5-SRSF7_5-interaction-shap	interaction	PTBP1	5	SRSF7	5	18	0.0	false	0.0
K562	PTBP1_5-SSB_5-interaction-shap	interaction	PTBP1	5	SSB	5	78	0.0	false	0.0
K562	DDX24_1-EIF4G2_1-interaction-shap	interaction	DDX24	1	EIF4G2	1	26	0.0	false	0.0
K562	PTBP1_5-TBRG4_5-interaction-shap	interaction	PTBP1	5	TBRG4	5	62	0.0	false	0.0
K562	PTBP1_5-TIA1_5-interaction-shap	interaction	PTBP1	5	TIA1	5	23	0.0	false	0.0
K562	PTBP1_5-TRA2A_5-interaction-shap	interaction	PTBP1	5	TRA2A	5	50	0.0	false	0.0
K562	PTBP1_5-U2AF1_5-interaction-shap	interaction	PTBP1	5	U2AF1	5	8	0.0	false	0.0
K562	PTBP1_5-U2AF2_5-interaction-shap	interaction	PTBP1	5	U2AF2	5	59	0.0	false	0.0
K562	PTBP1_5-UCHL5_5-interaction-shap	interaction	PTBP1	5	UCHL5	5	44	0.0	false	0.0
K562	DDX24_1-EIF4E_1-interaction-shap	interaction	DDX24	1	EIF4E	1	256	0.0	false	0.0
K562	PTBP1_5-UTP18_5-interaction-shap	interaction	PTBP1	5	UTP18	5	157	0.0	false	0.0
K562	PTBP1_5-WDR43_5-interaction-shap	interaction	PTBP1	5	WDR43	5	85	0.0	false	0.0
K562	PTBP1_5-XRCC6_5-interaction-shap	interaction	PTBP1	5	XRCC6	5	80	0.0	false	0.0
K562	PTBP1_5-YBX3_5-interaction-shap	interaction	PTBP1	5	YBX3	5	222	0.0	false	0.0
K562	PTBP1_5-ZC3H11A_5-interaction-shap	interaction	PTBP1	5	ZC3H11A	5	7	0.0	false	0.0
K562	DDX24_1-DGCR8_1-interaction-shap	interaction	DDX24	1	DGCR8	1	222	0.0	false	0.0
K562	PTBP1_5-ZNF622_5-interaction-shap	interaction	PTBP1	5	ZNF622	5	32	0.0	false	0.0
K562	PTBP1_5-ZNF800_5-interaction-shap	interaction	PTBP1	5	ZNF800	5	70	0.0	false	0.0
K562	PTBP1_5-ZRANB2_5-interaction-shap	interaction	PTBP1	5	ZRANB2	5	54	0.0	false	0.0
K562	DDX24_1-DDX3X_1-interaction-shap	interaction	DDX24	1	DDX3X	1	262	0.0	false	0.0
K562	PUM1_5-RBFOX2_5-interaction-shap	interaction	PUM1	5	RBFOX2	5	30	0.0	false	0.0
K562	PUM1_5-RPS3_5-interaction-shap	interaction	PUM1	5	RPS3	5	272	0.0	false	0.0
K562	PUM1_5-RPS6_5-interaction-shap	interaction	PUM1	5	RPS6	5	57	0.0	false	0.0
K562	PUM1_5-SF3B4_5-interaction-shap	interaction	PUM1	5	SF3B4	5	759	0.0	false	0.0
K562	PUM1_5-SRSF1_5-interaction-shap	interaction	PUM1	5	SRSF1	5	550	0.0	false	0.0
K562	PUM1_5-TIA1_5-interaction-shap	interaction	PUM1	5	TIA1	5	14	0.0	false	0.0
K562	PUM1_5-U2AF2_5-interaction-shap	interaction	PUM1	5	U2AF2	5	67	0.0	false	0.0
K562	DDX1_1-ZC3H11A_1-interaction-shap	interaction	DDX1	1	ZC3H11A	1	1	0.0	false	0.0
K562	DDX21_1-XRN2_1-interaction-shap	interaction	DDX21	1	XRN2	1	3	0.0	false	0.0
K562	PUM2_5-RPS3_5-interaction-shap	interaction	PUM2	5	RPS3	5	45	0.0	false	0.0
K562	PUM2_5-SF3B4_5-interaction-shap	interaction	PUM2	5	SF3B4	5	191	0.0	false	0.0
K562	PUM2_5-SMNDC1_5-interaction-shap	interaction	PUM2	5	SMNDC1	5	28	0.0	false	0.0
K562	PUM2_5-SND1_5-interaction-shap	interaction	PUM2	5	SND1	5	44	0.0	false	0.0
K562	PUM2_5-SRSF1_5-interaction-shap	interaction	PUM2	5	SRSF1	5	38	0.0	false	0.0
K562	PUM2_5-SRSF7_5-interaction-shap	interaction	PUM2	5	SRSF7	5	11	0.0	false	0.0
K562	PUM2_5-TIA1_5-interaction-shap	interaction	PUM2	5	TIA1	5	15	0.0	false	0.0
K562	PUM2_5-TROVE2_5-interaction-shap	interaction	PUM2	5	TROVE2	5	5	0.0	false	0.0
K562	PUM2_5-U2AF1_5-interaction-shap	interaction	PUM2	5	U2AF1	5	47	0.0	false	0.0
K562	PUM2_5-U2AF2_5-interaction-shap	interaction	PUM2	5	U2AF2	5	53	0.0	false	0.0
K562	PUM2_5-UCHL5_5-interaction-shap	interaction	PUM2	5	UCHL5	5	102	0.0	false	0.0
K562	PUM2_5-UPF1_5-interaction-shap	interaction	PUM2	5	UPF1	5	8	0.0	false	0.0
K562	DDX21_1-UTP18_1-interaction-shap	interaction	DDX21	1	UTP18	1	90	0.0	false	0.0
K562	PUM2_5-ZC3H11A_5-interaction-shap	interaction	PUM2	5	ZC3H11A	5	24	0.0	false	0.0
K562	DDX21_1-TRA2A_1-interaction-shap	interaction	DDX21	1	TRA2A	1	91	0.0	false	0.0
K562	DDX21_1-TIA1_1-interaction-shap	interaction	DDX21	1	TIA1	1	2	0.0	false	0.0
K562	DDX21_1-TARDBP_1-interaction-shap	interaction	DDX21	1	TARDBP	1	2	0.0	false	0.0
K562	QKI_5-RBM15_5-interaction-shap	interaction	QKI	5	RBM15	5	10	0.0	false	0.0
K562	QKI_5-RPS3_5-interaction-shap	interaction	QKI	5	RPS3	5	12	0.0	false	0.0
K562	DDX21_1-SRSF9_1-interaction-shap	interaction	DDX21	1	SRSF9	1	4	0.0	false	0.0
K562	DDX21_1-SMNDC1_1-interaction-shap	interaction	DDX21	1	SMNDC1	1	97	0.0	false	0.0
K562	QKI_5-SRSF7_5-interaction-shap	interaction	QKI	5	SRSF7	5	19	0.0	false	0.0
K562	QKI_5-TIA1_5-interaction-shap	interaction	QKI	5	TIA1	5	4	0.0	false	0.0
K562	QKI_5-TRA2A_5-interaction-shap	interaction	QKI	5	TRA2A	5	1	0.0	false	0.0
K562	DDX21_1-SF3B4_1-interaction-shap	interaction	DDX21	1	SF3B4	1	90	0.0	false	0.0
K562	QKI_5-U2AF2_5-interaction-shap	interaction	QKI	5	U2AF2	5	50	0.0	false	0.0
K562	QKI_5-UCHL5_5-interaction-shap	interaction	QKI	5	UCHL5	5	88	0.0	false	0.0
K562	RBFOX2_5-RBM15_5-interaction-shap	interaction	RBFOX2	5	RBM15	5	53	0.0	false	0.0
K562	RBFOX2_5-RNF187_5-interaction-shap	interaction	RBFOX2	5	RNF187	5	20	0.0	false	0.0
K562	RBFOX2_5-RPS3_5-interaction-shap	interaction	RBFOX2	5	RPS3	5	98	0.0	false	0.0
K562	RBFOX2_5-RPS6_5-interaction-shap	interaction	RBFOX2	5	RPS6	5	7	0.0	false	0.0
K562	RBFOX2_5-SF3B1_5-interaction-shap	interaction	RBFOX2	5	SF3B1	5	60	0.0	false	0.0
K562	DDX21_1-RPS6_1-interaction-shap	interaction	DDX21	1	RPS6	1	4	0.0	false	0.0
K562	RBFOX2_5-SLTM_5-interaction-shap	interaction	RBFOX2	5	SLTM	5	7	0.0	false	0.0
K562	RBFOX2_5-SMNDC1_5-interaction-shap	interaction	RBFOX2	5	SMNDC1	5	387	0.0	false	0.0
K562	RBFOX2_5-SND1_5-interaction-shap	interaction	RBFOX2	5	SND1	5	32	0.0	false	0.0
K562	RBFOX2_5-SRSF1_5-interaction-shap	interaction	RBFOX2	5	SRSF1	5	119	0.0	false	0.0
K562	RBFOX2_5-SSB_5-interaction-shap	interaction	RBFOX2	5	SSB	5	46	0.0	false	0.0
K562	DDX21_1-PTBP1_1-interaction-shap	interaction	DDX21	1	PTBP1	1	7	0.0	false	0.0
K562	RBFOX2_5-TARDBP_5-interaction-shap	interaction	RBFOX2	5	TARDBP	5	92	0.0	false	0.0
K562	RBFOX2_5-TBRG4_5-interaction-shap	interaction	RBFOX2	5	TBRG4	5	37	0.0	false	0.0
K562	RBFOX2_5-TRA2A_5-interaction-shap	interaction	RBFOX2	5	TRA2A	5	7	0.0	false	0.0
K562	RBFOX2_5-U2AF1_5-interaction-shap	interaction	RBFOX2	5	U2AF1	5	9	0.0	false	0.0
K562	RBFOX2_5-U2AF2_5-interaction-shap	interaction	RBFOX2	5	U2AF2	5	41	0.0	false	0.0
K562	RBFOX2_5-UCHL5_5-interaction-shap	interaction	RBFOX2	5	UCHL5	5	216	0.0	false	0.0
K562	RBFOX2_5-UPF1_5-interaction-shap	interaction	RBFOX2	5	UPF1	5	5	0.0	false	0.0
K562	RBFOX2_5-UTP18_5-interaction-shap	interaction	RBFOX2	5	UTP18	5	43	0.0	false	0.0
K562	RBFOX2_5-WDR43_5-interaction-shap	interaction	RBFOX2	5	WDR43	5	44	0.0	false	0.0
K562	DDX21_1-PRPF8_1-interaction-shap	interaction	DDX21	1	PRPF8	1	89	0.0	false	0.0
K562	RBFOX2_5-XRN2_5-interaction-shap	interaction	RBFOX2	5	XRN2	5	176	0.0	false	0.0
K562	DDX21_1-NONO_1-interaction-shap	interaction	DDX21	1	NONO	1	3	0.0	false	0.0
K562	RBFOX2_5-YWHAG_5-interaction-shap	interaction	RBFOX2	5	YWHAG	5	38	0.0	false	0.0
K562	RBFOX2_5-ZC3H11A_5-interaction-shap	interaction	RBFOX2	5	ZC3H11A	5	20	0.0	false	0.0
K562	RBFOX2_5-ZC3H8_5-interaction-shap	interaction	RBFOX2	5	ZC3H8	5	44	0.0	false	0.0
K562	RBFOX2_5-ZNF622_5-interaction-shap	interaction	RBFOX2	5	ZNF622	5	187	0.0	false	0.0
K562	RBFOX2_5-ZNF800_5-interaction-shap	interaction	RBFOX2	5	ZNF800	5	38	0.0	false	0.0
K562	RBFOX2_5-ZRANB2_5-interaction-shap	interaction	RBFOX2	5	ZRANB2	5	74	0.0	false	0.0
K562	RBM15_5-RBM22_5-interaction-shap	interaction	RBM15	5	RBM22	5	17	0.0	false	0.0
K562	DDX21_1-LIN28B_1-interaction-shap	interaction	DDX21	1	LIN28B	1	11	0.0	false	0.0
K562	RBM15_5-RPS6_5-interaction-shap	interaction	RBM15	5	RPS6	5	40	0.0	false	0.0
K562	RBM15_5-SERBP1_5-interaction-shap	interaction	RBM15	5	SERBP1	5	6	0.0	false	0.0
K562	DDX21_1-IGF2BP1_1-interaction-shap	interaction	DDX21	1	IGF2BP1	1	2	0.0	false	0.0
K562	RBM15_5-SMNDC1_5-interaction-shap	interaction	RBM15	5	SMNDC1	5	204	0.0	false	0.0
K562	DDX21_1-GTF2F1_1-interaction-shap	interaction	DDX21	1	GTF2F1	1	5	0.0	false	0.0
K562	DDX21_1-FUS_1-interaction-shap	interaction	DDX21	1	FUS	1	5	0.0	false	0.0
K562	DDX21_1-FMR1_1-interaction-shap	interaction	DDX21	1	FMR1	1	4	0.0	false	0.0
K562	RBM15_5-TARDBP_5-interaction-shap	interaction	RBM15	5	TARDBP	5	12	0.0	false	0.0
K562	RBM15_5-TIA1_5-interaction-shap	interaction	RBM15	5	TIA1	5	5	0.0	false	0.0
K562	RBM15_5-TRA2A_5-interaction-shap	interaction	RBM15	5	TRA2A	5	115	0.0	false	0.0
K562	DDX21_1-FASTKD2_1-interaction-shap	interaction	DDX21	1	FASTKD2	1	5	0.0	false	0.0
K562	DDX21_1-FAM120A_1-interaction-shap	interaction	DDX21	1	FAM120A	1	5	0.0	false	0.0
K562	DDX21_1-EWSR1_1-interaction-shap	interaction	DDX21	1	EWSR1	1	5	0.0	false	0.0
K562	RBM15_5-UTP18_5-interaction-shap	interaction	RBM15	5	UTP18	5	22	0.0	false	0.0
K562	RBM15_5-XRCC6_5-interaction-shap	interaction	RBM15	5	XRCC6	5	5	0.0	false	0.0
K562	RBM15_5-XRN2_5-interaction-shap	interaction	RBM15	5	XRN2	5	28	0.0	false	0.0
K562	RBM15_5-ZC3H11A_5-interaction-shap	interaction	RBM15	5	ZC3H11A	5	22	0.0	false	0.0
K562	RBM15_5-ZC3H8_5-interaction-shap	interaction	RBM15	5	ZC3H8	5	8	0.0	false	0.0
K562	RBM22_5-RPS3_5-interaction-shap	interaction	RBM22	5	RPS3	5	18	0.0	false	0.0
K562	RBM22_5-SF3B1_5-interaction-shap	interaction	RBM22	5	SF3B1	5	9	0.0	false	0.0
K562	RBM22_5-SF3B4_5-interaction-shap	interaction	RBM22	5	SF3B4	5	106	0.0	false	0.0
K562	RBM22_5-SMNDC1_5-interaction-shap	interaction	RBM22	5	SMNDC1	5	16	0.0	false	0.0
K562	RBM22_5-TARDBP_5-interaction-shap	interaction	RBM22	5	TARDBP	5	9	0.0	false	0.0
K562	DDX21_1-ELAC2_1-interaction-shap	interaction	DDX21	1	ELAC2	1	6	0.0	false	0.0
K562	RBM22_5-U2AF1_5-interaction-shap	interaction	RBM22	5	U2AF1	5	19	0.0	false	0.0
K562	RBM22_5-U2AF2_5-interaction-shap	interaction	RBM22	5	U2AF2	5	13	0.0	false	0.0
K562	RBM22_5-WDR43_5-interaction-shap	interaction	RBM22	5	WDR43	5	8	0.0	false	0.0
K562	RBM22_5-XRN2_5-interaction-shap	interaction	RBM22	5	XRN2	5	8	0.0	false	0.0
K562	RBM22_5-YBX3_5-interaction-shap	interaction	RBM22	5	YBX3	5	9	0.0	false	0.0
K562	RBM22_5-ZNF622_5-interaction-shap	interaction	RBM22	5	ZNF622	5	9	0.0	false	0.0
K562	RNF187_5-SF3B4_5-interaction-shap	interaction	RNF187	5	SF3B4	5	20	0.0	false	0.0
K562	RNF187_5-SRSF1_5-interaction-shap	interaction	RNF187	5	SRSF1	5	20	0.0	false	0.0
K562	DDX21_1-EIF4G2_1-interaction-shap	interaction	DDX21	1	EIF4G2	1	2	0.0	false	0.0
K562	RPS3_5-SDAD1_5-interaction-shap	interaction	RPS3	5	SDAD1	5	2	0.0	false	0.0
K562	RPS3_5-SERBP1_5-interaction-shap	interaction	RPS3	5	SERBP1	5	50	0.0	false	0.0
K562	DDX21_1-EIF4E_1-interaction-shap	interaction	DDX21	1	EIF4E	1	4	0.0	false	0.0
K562	RPS3_5-SMNDC1_5-interaction-shap	interaction	RPS3	5	SMNDC1	5	232	0.0	false	0.0
K562	DDX21_1-EFTUD2_1-interaction-shap	interaction	DDX21	1	EFTUD2	1	83	0.0	false	0.0
K562	DDX21_1-DDX6_1-interaction-shap	interaction	DDX21	1	DDX6	1	3	0.0	false	0.0
K562	RPS3_5-SRSF9_5-interaction-shap	interaction	RPS3	5	SRSF9	5	2	0.0	false	0.0
K562	RPS3_5-SUPV3L1_5-interaction-shap	interaction	RPS3	5	SUPV3L1	5	1	0.0	false	0.0
K562	RPS3_5-TAF15_5-interaction-shap	interaction	RPS3	5	TAF15	5	1	0.0	false	0.0
K562	RPS3_5-TARDBP_5-interaction-shap	interaction	RPS3	5	TARDBP	5	3	0.0	false	0.0
K562	RPS3_5-TIA1_5-interaction-shap	interaction	RPS3	5	TIA1	5	18	0.0	false	0.0
K562	RPS3_5-U2AF1_5-interaction-shap	interaction	RPS3	5	U2AF1	5	12	0.0	false	0.0
K562	RPS3_5-U2AF2_5-interaction-shap	interaction	RPS3	5	U2AF2	5	33	0.0	false	0.0
K562	RPS3_5-UCHL5_5-interaction-shap	interaction	RPS3	5	UCHL5	5	172	0.0	false	0.0
K562	RPS3_5-UPF1_5-interaction-shap	interaction	RPS3	5	UPF1	5	25	0.0	false	0.0
K562	RPS3_5-WRN_5-interaction-shap	interaction	RPS3	5	WRN	5	49	0.0	false	0.0
K562	RPS3_5-XRCC6_5-interaction-shap	interaction	RPS3	5	XRCC6	5	19	0.0	false	0.0
K562	RPS3_5-XRN2_5-interaction-shap	interaction	RPS3	5	XRN2	5	116	0.0	false	0.0
K562	RPS3_5-YBX3_5-interaction-shap	interaction	RPS3	5	YBX3	5	972	0.0	false	0.0
K562	DDX21_1-DDX52_1-interaction-shap	interaction	DDX21	1	DDX52	1	2	0.0	false	0.0
K562	RPS3_5-ZC3H8_5-interaction-shap	interaction	RPS3	5	ZC3H8	5	8	0.0	false	0.0
K562	RPS3_5-ZNF622_5-interaction-shap	interaction	RPS3	5	ZNF622	5	82	0.0	false	0.0
K562	RPS3_5-ZNF800_5-interaction-shap	interaction	RPS3	5	ZNF800	5	487	0.0	false	0.0
K562	RPS3_5-ZRANB2_5-interaction-shap	interaction	RPS3	5	ZRANB2	5	25	0.0	false	0.0
K562	RPS6_5-SDAD1_5-interaction-shap	interaction	RPS6	5	SDAD1	5	2	0.0	false	0.0
K562	RPS6_5-SERBP1_5-interaction-shap	interaction	RPS6	5	SERBP1	5	29	0.0	false	0.0
K562	DDX1_1-ZRANB2_1-interaction-shap	interaction	DDX1	1	ZRANB2	1	2	0.0	false	0.0
K562	RPS6_5-SMNDC1_5-interaction-shap	interaction	RPS6	5	SMNDC1	5	25	0.0	false	0.0
K562	RPS6_5-SND1_5-interaction-shap	interaction	RPS6	5	SND1	5	34	0.0	false	0.0
K562	RPS6_5-SRSF1_5-interaction-shap	interaction	RPS6	5	SRSF1	5	47	0.0	false	0.0
K562	RPS6_5-SSB_5-interaction-shap	interaction	RPS6	5	SSB	5	1	0.0	false	0.0
K562	RPS6_5-TAF15_5-interaction-shap	interaction	RPS6	5	TAF15	5	3	0.0	false	0.0
K562	RPS6_5-TBRG4_5-interaction-shap	interaction	RPS6	5	TBRG4	5	3	0.0	false	0.0
K562	RPS6_5-TRA2A_5-interaction-shap	interaction	RPS6	5	TRA2A	5	8	0.0	false	0.0
K562	RPS6_5-U2AF2_5-interaction-shap	interaction	RPS6	5	U2AF2	5	67	0.0	false	0.0
K562	RPS6_5-UCHL5_5-interaction-shap	interaction	RPS6	5	UCHL5	5	75	0.0	false	0.0
K562	RPS6_5-UPF1_5-interaction-shap	interaction	RPS6	5	UPF1	5	3	0.0	false	0.0
K562	RPS6_5-XRCC6_5-interaction-shap	interaction	RPS6	5	XRCC6	5	10	0.0	false	0.0
K562	RPS6_5-YBX3_5-interaction-shap	interaction	RPS6	5	YBX3	5	96	0.0	false	0.0
K562	RPS6_5-ZC3H11A_5-interaction-shap	interaction	RPS6	5	ZC3H11A	5	10	0.0	false	0.0
K562	RPS6_5-ZC3H8_5-interaction-shap	interaction	RPS6	5	ZC3H8	5	3	0.0	false	0.0
K562	RPS6_5-ZNF622_5-interaction-shap	interaction	RPS6	5	ZNF622	5	13	0.0	false	0.0
K562	DDX1_1-TBRG4_1-interaction-shap	interaction	DDX1	1	TBRG4	1	83	0.0	false	0.0
K562	RYBP_5-SAFB2_5-interaction-shap	interaction	RYBP	5	SAFB2	5	2	0.0	false	0.0
K562	SAFB_5-SF3B4_5-interaction-shap	interaction	SAFB	5	SF3B4	5	4	0.0	false	0.0
K562	SAFB2_5-XRCC6_5-interaction-shap	interaction	SAFB2	5	XRCC6	5	5	0.0	false	0.0
K562	SDAD1_5-SF3B4_5-interaction-shap	interaction	SDAD1	5	SF3B4	5	2	0.0	false	0.0
K562	SERBP1_5-SF3B4_5-interaction-shap	interaction	SERBP1	5	SF3B4	5	38	0.0	false	0.0
K562	SERBP1_5-SMNDC1_5-interaction-shap	interaction	SERBP1	5	SMNDC1	5	60	0.0	false	0.0
K562	DDX1_1-YWHAG_1-interaction-shap	interaction	DDX1	1	YWHAG	1	39	0.0	false	0.0
K562	SF3B1_5-SRSF1_5-interaction-shap	interaction	SF3B1	5	SRSF1	5	64	0.0	false	0.0
K562	SF3B1_5-TIA1_5-interaction-shap	interaction	SF3B1	5	TIA1	5	102	0.0	false	0.0
K562	SF3B1_5-U2AF2_5-interaction-shap	interaction	SF3B1	5	U2AF2	5	3	0.0	false	0.0
K562	SF3B4_5-SLTM_5-interaction-shap	interaction	SF3B4	5	SLTM	5	12	0.0	false	0.0
K562	DDX1_1-XRN2_1-interaction-shap	interaction	DDX1	1	XRN2	1	22	0.0	false	0.0
K562	SF3B4_5-SND1_5-interaction-shap	interaction	SF3B4	5	SND1	5	1476	0.0	false	0.0
K562	DDX1_1-XRCC6_1-interaction-shap	interaction	DDX1	1	XRCC6	1	1	0.0	false	0.0
K562	SF3B4_5-SRSF7_5-interaction-shap	interaction	SF3B4	5	SRSF7	5	116	0.0	false	0.0
K562	SF3B4_5-SSB_5-interaction-shap	interaction	SF3B4	5	SSB	5	79	0.0	false	0.0
K562	DDX1_1-UTP18_1-interaction-shap	interaction	DDX1	1	UTP18	1	1	0.0	false	0.0
K562	SF3B4_5-TBRG4_5-interaction-shap	interaction	SF3B4	5	TBRG4	5	101	0.0	false	0.0
