Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
HepG2	RBM22_3-SF3B4_3-interaction-shap	interaction	RBM22	3	SF3B4	3	58	-0.009744756855070591	false	0.009744756855070591	RBM22-SF3B4
HepG2	DDX3X_2-PRPF4_2-interaction-shap	interaction	DDX3X	2	PRPF4	2	1254	0.009724991396069527	false	0.009724991396069527	DDX3X-PRPF4
HepG2	AKAP1_2-DDX3X_2-interaction-shap	interaction	AKAP1	2	DDX3X	2	83	-0.009709973819553852	false	0.009709973819553852	AKAP1-DDX3X
HepG2	IGF2BP3_3-SF3A3_3-interaction-shap	interaction	IGF2BP3	3	SF3A3	3	45	0.009666170924901962	false	0.009666170924901962	IGF2BP3-SF3A3
HepG2	EIF3D_5-TRA2A_5-interaction-shap	interaction	EIF3D	5	TRA2A	5	1	0.009552957490086555	false	0.009552957490086555	EIF3D-TRA2A
HepG2	IGF2BP1_2-NIP7_2-interaction-shap	interaction	IGF2BP1	2	NIP7	2	28	0.00948643684387207	false	0.00948643684387207	IGF2BP1-NIP7
HepG2	SF3B4_5-SRSF7_5-interaction-shap	interaction	SF3B4	5	SRSF7	5	161	-0.00947254616767168	false	0.00947254616767168	SF3B4-SRSF7
HepG2	DDX3X_1-GRSF1_1-interaction-shap	interaction	DDX3X	1	GRSF1	1	166	0.009397018700838089	false	0.009397018700838089	DDX3X-GRSF1
HepG2	AQR_4-PTBP1_4-interaction-shap	interaction	AQR	4	PTBP1	4	82	0.008888416923582554	false	0.008888416923582554	AQR-PTBP1
HepG2	PPIG_3-PRPF4_3-interaction-shap	interaction	PPIG	3	PRPF4	3	935	0.008769075386226177	false	0.008769075386226177	PPIG-PRPF4
HepG2	PRPF8_4-U2AF2_4-interaction-shap	interaction	PRPF8	4	U2AF2	4	615	-0.008700881153345108	false	0.008700881153345108	PRPF8-U2AF2
HepG2	AQR_3-XPO5_3-interaction-shap	interaction	AQR	3	XPO5	3	62	-0.008673781529068947	false	0.008673781529068947	AQR-XPO5
HepG2	HNRNPC_2-TIAL1_2-interaction-shap	interaction	HNRNPC	2	TIAL1	2	17	0.008644264191389084	false	0.008644264191389084	HNRNPC-TIAL1
HepG2	GTF2F1_2-PCBP2_2-interaction-shap	interaction	GTF2F1	2	PCBP2	2	812	0.00833891425281763	false	0.00833891425281763	GTF2F1-PCBP2
HepG2	DGCR8_3-PPIG_3-interaction-shap	interaction	DGCR8	3	PPIG	3	17	-0.008325141854584217	false	0.008325141854584217	DGCR8-PPIG
HepG2	HNRNPL_6-RBM22_6-interaction-shap	interaction	HNRNPL	6	RBM22	6	14	0.008007070049643517	false	0.008007070049643517	HNRNPL-RBM22
HepG2	BCLAF1_2-RBM22_2-interaction-shap	interaction	BCLAF1	2	RBM22	2	662	0.007987363263964653	false	0.007987363263964653	BCLAF1-RBM22
HepG2	PPIG_4-RBFOX2_4-interaction-shap	interaction	PPIG	4	RBFOX2	4	484	-0.007926673628389835	false	0.007926673628389835	PPIG-RBFOX2
HepG2	SF3A3_3-SRSF9_3-interaction-shap	interaction	SF3A3	3	SRSF9	3	32	-0.007922951132059097	false	0.007922951132059097	SF3A3-SRSF9
HepG2	EIF3D_5-SF3A3_5-interaction-shap	interaction	EIF3D	5	SF3A3	5	2	0.007908403873443604	false	0.007908403873443604	EIF3D-SF3A3
HepG2	DDX59_1-IGF2BP1_1-interaction-shap	interaction	DDX59	1	IGF2BP1	1	20	-0.00789528340101242	false	0.00789528340101242	DDX59-IGF2BP1
HepG2	PRPF4_1-SF3B4_1-interaction-shap	interaction	PRPF4	1	SF3B4	1	917	0.007240902632474899	false	0.007240902632474899	PRPF4-SF3B4
HepG2	IGF2BP1_1-TIA1_1-interaction-shap	interaction	IGF2BP1	1	TIA1	1	29	0.007221273612231016	false	0.007221273612231016	IGF2BP1-TIA1
HepG2	KHSRP_5-SF3B4_5-interaction-shap	interaction	KHSRP	5	SF3B4	5	82	0.007219226099550724	false	0.007219226099550724	KHSRP-SF3B4
HepG2	EIF3H_6-UCHL5_6-interaction-shap	interaction	EIF3H	6	UCHL5	6	169	0.007202545180916786	false	0.007202545180916786	EIF3H-UCHL5
HepG2	EIF3D_5-SF3B4_5-interaction-shap	interaction	EIF3D	5	SF3B4	5	47	0.006810834631323814	false	0.006810834631323814	EIF3D-SF3B4
HepG2	RBM15_2-SUB1_2-interaction-shap	interaction	RBM15	2	SUB1	2	41	0.006666889414191246	false	0.006666889414191246	RBM15-SUB1
HepG2	ILF3_4-PCBP2_4-interaction-shap	interaction	ILF3	4	PCBP2	4	13	0.0066273207776248455	false	0.0066273207776248455	ILF3-PCBP2
HepG2	PPIG_2-XPO5_2-interaction-shap	interaction	PPIG	2	XPO5	2	122	0.00639869412407279	false	0.00639869412407279	PPIG-XPO5
HepG2	GRWD1_4-IGF2BP1_4-interaction-shap	interaction	GRWD1	4	IGF2BP1	4	118	0.006351073272526264	false	0.006351073272526264	GRWD1-IGF2BP1
HepG2	NKRF_2-TAF15_2-interaction-shap	interaction	NKRF	2	TAF15	2	5	0.006350549403578043	false	0.006350549403578043	NKRF-TAF15
HepG2	EFTUD2_3-EIF3H_3-interaction-shap	interaction	EFTUD2	3	EIF3H	3	221	0.006330037955194712	false	0.006330037955194712	EFTUD2-EIF3H
HepG2	DDX3X_4-EIF3H_4-interaction-shap	interaction	DDX3X	4	EIF3H	4	3	-0.006266146898269653	false	0.006266146898269653	DDX3X-EIF3H
HepG2	LIN28B_3-U2AF2_3-interaction-shap	interaction	LIN28B	3	U2AF2	3	99	-0.006221236661076546	false	0.006221236661076546	LIN28B-U2AF2
HepG2	RPS3_5-TROVE2_5-interaction-shap	interaction	RPS3	5	TROVE2	5	44	0.005675748456269503	false	0.005675748456269503	RPS3-TROVE2
HepG2	EFTUD2_3-PPIG_3-interaction-shap	interaction	EFTUD2	3	PPIG	3	1685	0.005561916623264551	false	0.005561916623264551	EFTUD2-PPIG
HepG2	CSTF2T_2-NKRF_2-interaction-shap	interaction	CSTF2T	2	NKRF	2	257	-0.005021051969379187	false	0.005021051969379187	CSTF2T-NKRF
HepG2	FKBP4_3-U2AF2_3-interaction-shap	interaction	FKBP4	3	U2AF2	3	2	-0.004966892302036285	false	0.004966892302036285	FKBP4-U2AF2
HepG2	DDX3X_2-NCBP2_2-interaction-shap	interaction	DDX3X	2	NCBP2	2	836	0.004428178071975708	false	0.004428178071975708	DDX3X-NCBP2
HepG2	RBM22_2-SND1_2-interaction-shap	interaction	RBM22	2	SND1	2	218	0.004260249435901642	false	0.004260249435901642	RBM22-SND1
HepG2	QKI_5-SF3B4_5-interaction-shap	interaction	QKI	5	SF3B4	5	51	0.004037740174680948	false	0.004037740174680948	QKI-SF3B4
HepG2	DGCR8_3-KHSRP_3-interaction-shap	interaction	DGCR8	3	KHSRP	3	34	0.00393760995939374	false	0.00393760995939374	DGCR8-KHSRP
HepG2	PRPF8_2-TROVE2_2-interaction-shap	interaction	PRPF8	2	TROVE2	2	13	0.003925255499780178	false	0.003925255499780178	PRPF8-TROVE2
HepG2	G3BP1_3-PCBP2_3-interaction-shap	interaction	G3BP1	3	PCBP2	3	21	-0.0038837778847664595	false	0.0038837778847664595	G3BP1-PCBP2
HepG2	NKRF_2-PPIG_2-interaction-shap	interaction	NKRF	2	PPIG	2	119	0.0034663730766624212	false	0.0034663730766624212	NKRF-PPIG
HepG2	PRPF8_4-RBM5_4-interaction-shap	interaction	PRPF8	4	RBM5	4	202	-0.0033599783200770617	false	0.0033599783200770617	PRPF8-RBM5
HepG2	NKRF_2-XRN2_2-interaction-shap	interaction	NKRF	2	XRN2	2	439	0.0032888157293200493	false	0.0032888157293200493	NKRF-XRN2
HepG2	CSTF2_1-GRWD1_1-interaction-shap	interaction	CSTF2	1	GRWD1	1	8	0.003148714080452919	false	0.003148714080452919	CSTF2-GRWD1
HepG2	NIP7_2-NOLC1_2-interaction-shap	interaction	NIP7	2	NOLC1	2	377	0.0030507990159094334	false	0.0030507990159094334	NIP7-NOLC1
HepG2	FAM120A_3-RBFOX2_3-interaction-shap	interaction	FAM120A	3	RBFOX2	3	192	-0.0030120699666440487	false	0.0030120699666440487	FAM120A-RBFOX2
HepG2	FAM120A_2-SFPQ_2-interaction-shap	interaction	FAM120A	2	SFPQ	2	79	-0.0029312337283045053	false	0.0029312337283045053	FAM120A-SFPQ
HepG2	EFTUD2_4-TRA2A_4-interaction-shap	interaction	EFTUD2	4	TRA2A	4	155	0.0029030819423496723	false	0.0029030819423496723	EFTUD2-TRA2A
HepG2	PRPF4_4-RBFOX2_4-interaction-shap	interaction	PRPF4	4	RBFOX2	4	619	-0.00289024505764246	false	0.00289024505764246	PRPF4-RBFOX2
HepG2	BCLAF1_1-HNRNPL_1-interaction-shap	interaction	BCLAF1	1	HNRNPL	1	17	-0.0028059387113898993	false	0.0028059387113898993	BCLAF1-HNRNPL
HepG2	NKRF_2-PRPF4_2-interaction-shap	interaction	NKRF	2	PRPF4	2	450	-0.0026910367887467146	false	0.0026910367887467146	NKRF-PRPF4
HepG2	DDX3X_4-ZNF800_4-interaction-shap	interaction	DDX3X	4	ZNF800	4	68	0.0025845933705568314	false	0.0025845933705568314	DDX3X-ZNF800
HepG2	IGF2BP1_5-SF3B4_5-interaction-shap	interaction	IGF2BP1	5	SF3B4	5	183	0.0023764262441545725	false	0.0023764262441545725	IGF2BP1-SF3B4
HepG2	AGGF1_3-LIN28B_3-interaction-shap	interaction	AGGF1	3	LIN28B	3	13	0.0022325702011585236	false	0.0022325702011585236	AGGF1-LIN28B
HepG2	GTF2F1_4-TARDBP_4-interaction-shap	interaction	GTF2F1	4	TARDBP	4	64	-0.002209477359429002	false	0.002209477359429002	GTF2F1-TARDBP
HepG2	BUD13_5-RPS3_5-interaction-shap	interaction	BUD13	5	RPS3	5	381	0.002177771180868149	false	0.002177771180868149	BUD13-RPS3
HepG2	BUD13_4-TRA2A_4-interaction-shap	interaction	BUD13	4	TRA2A	4	181	-0.0021641000639647245	false	0.0021641000639647245	BUD13-TRA2A
HepG2	AQR_5-U2AF2_5-interaction-shap	interaction	AQR	5	U2AF2	5	1620	-0.0020314406137913465	true	0.0020314406137913465	AQR-U2AF2
HepG2	PRPF8_6-TIAL1_6-interaction-shap	interaction	PRPF8	6	TIAL1	6	919	0.0018716296181082726	false	0.0018716296181082726	PRPF8-TIAL1
HepG2	CSTF2_6-ZC3H11A_6-interaction-shap	interaction	CSTF2	6	ZC3H11A	6	41	-0.0018656982574611902	false	0.0018656982574611902	CSTF2-ZC3H11A
HepG2	G3BP1_5-QKI_5-interaction-shap	interaction	G3BP1	5	QKI	5	32	-0.001801355043426156	false	0.001801355043426156	G3BP1-QKI
HepG2	PPIG_2-TAF15_2-interaction-shap	interaction	PPIG	2	TAF15	2	8	0.0016744360327720642	false	0.0016744360327720642	PPIG-TAF15
HepG2	NCBP2_2-SF3B4_2-interaction-shap	interaction	NCBP2	2	SF3B4	2	40	0.0016635500360280275	false	0.0016635500360280275	NCBP2-SF3B4
HepG2	PRPF8_4-RBM15_4-interaction-shap	interaction	PRPF8	4	RBM15	4	125	-0.0015902395825833082	false	0.0015902395825833082	PRPF8-RBM15
HepG2	NCBP2_2-TAF15_2-interaction-shap	interaction	NCBP2	2	TAF15	2	6	0.0013695210218429565	false	0.0013695210218429565	NCBP2-TAF15
HepG2	NIP7_2-PTBP1_2-interaction-shap	interaction	NIP7	2	PTBP1	2	38	-0.001186493318527937	false	0.001186493318527937	NIP7-PTBP1
HepG2	QKI_4-TIAL1_4-interaction-shap	interaction	QKI	4	TIAL1	4	39	0.001075710286386311	false	0.001075710286386311	QKI-TIAL1
HepG2	EFTUD2_3-U2AF2_3-interaction-shap	interaction	EFTUD2	3	U2AF2	3	343	0.000865134468767792	false	0.000865134468767792	EFTUD2-U2AF2
HepG2	CSTF2T_2-ZNF800_2-interaction-shap	interaction	CSTF2T	2	ZNF800	2	98	-0.000835466489661485	false	0.000835466489661485	CSTF2T-ZNF800
HepG2	U2AF1_6-UCHL5_6-interaction-shap	interaction	U2AF1	6	UCHL5	6	4	0.0007941139047034085	false	0.0007941139047034085	U2AF1-UCHL5
HepG2	HNRNPC_3-U2AF2_3-interaction-shap	interaction	HNRNPC	3	U2AF2	3	11	-0.0007816065335646272	false	0.0007816065335646272	HNRNPC-U2AF2
HepG2	TIA1_4-TIAL1_4-interaction-shap	interaction	TIA1	4	TIAL1	4	820	-0.0007559634977951646	true	0.0007559634977951646	TIA1-TIAL1
HepG2	PPIG_5-SF3A3_5-interaction-shap	interaction	PPIG	5	SF3A3	5	2637	0.0007390147657133639	false	0.0007390147657133639	PPIG-SF3A3
HepG2	DKC1_3-G3BP1_3-interaction-shap	interaction	DKC1	3	G3BP1	3	11	0.0006678178906440735	false	0.0006678178906440735	DKC1-G3BP1
HepG2	DDX52_2-G3BP1_2-interaction-shap	interaction	DDX52	2	G3BP1	2	39	0.000535134575329721	false	0.000535134575329721	DDX52-G3BP1
HepG2	AQR_2-TIA1_2-interaction-shap	interaction	AQR	2	TIA1	2	436	0.000470521132228896	false	0.000470521132228896	AQR-TIA1
HepG2	AKAP1_1-EFTUD2_1-interaction-shap	interaction	AKAP1	1	EFTUD2	1	2	-0.00034178048372268677	false	0.00034178048372268677	AKAP1-EFTUD2
HepG2	GTF2F1_1-TIA1_1-interaction-shap	interaction	GTF2F1	1	TIA1	1	14	0.00033579132286831737	false	0.00033579132286831737	GTF2F1-TIA1
HepG2	RBM5_3-SRSF1_3-interaction-shap	interaction	RBM5	3	SRSF1	3	31	-0.0002428275183774531	false	0.0002428275183774531	RBM5-SRSF1
HepG2	NCBP2_2-RBFOX2_2-interaction-shap	interaction	NCBP2	2	RBFOX2	2	186	-0.00022895910660736263	false	0.00022895910660736263	NCBP2-RBFOX2
HepG2	HLTF_4-SRSF1_4-interaction-shap	interaction	HLTF	4	SRSF1	4	29	0.00020552481873892248	false	0.00020552481873892248	HLTF-SRSF1
HepG2	RBM22_2-TROVE2_2-interaction-shap	interaction	RBM22	2	TROVE2	2	12	-0.00019210204482078552	false	0.00019210204482078552	RBM22-TROVE2
HepG2	DGCR8_3-EFTUD2_3-interaction-shap	interaction	DGCR8	3	EFTUD2	3	49	0.00017497043882030994	false	0.00017497043882030994	DGCR8-EFTUD2
HepG2	BCLAF1_3-HNRNPC_3-interaction-shap	interaction	BCLAF1	3	HNRNPC	3	7	0.00011533498764038086	false	0.00011533498764038086	BCLAF1-HNRNPC
HepG2	DDX3X_4-SRSF1_4-interaction-shap	interaction	DDX3X	4	SRSF1	4	12	-0.00010569300502538681	false	0.00010569300502538681	DDX3X-SRSF1
HepG2	HNRNPL_6-SND1_6-interaction-shap	interaction	HNRNPL	6	SND1	6	3	0.00009841937571763992	false	0.00009841937571763992	HNRNPL-SND1
HepG2	DGCR8_3-U2AF2_3-interaction-shap	interaction	DGCR8	3	U2AF2	3	1	0.00009825639426708221	false	0.00009825639426708221	DGCR8-U2AF2
HepG2	BUD13_3-YBX3_3-interaction-shap	interaction	BUD13	3	YBX3	3	14	0.00009810073242988437	false	0.00009810073242988437	BUD13-YBX3
HepG2	FAM120A_6-ZC3H11A_6-interaction-shap	interaction	FAM120A	6	ZC3H11A	6	2	0.00009012594819068909	false	0.00009012594819068909	FAM120A-ZC3H11A
HepG2	PCBP2_6-PPIG_6-interaction-shap	interaction	PCBP2	6	PPIG	6	122	-0.00007605322753079236	false	0.00007605322753079236	PCBP2-PPIG
HepG2	CSTF2T_3-HNRNPM_3-interaction-shap	interaction	CSTF2T	3	HNRNPM	3	11	0.000038042664527893066	false	0.000038042664527893066	CSTF2T-HNRNPM
HepG2	PRPF4_3-SFPQ_3-interaction-shap	interaction	PRPF4	3	SFPQ	3	25	0.00003307325823698193	false	0.00003307325823698193	PRPF4-SFPQ
HepG2	DDX3X_1-PRPF8_1-interaction-shap	interaction	DDX3X	1	PRPF8	1	186	-0.000030860104743624106	false	0.000030860104743624106	DDX3X-PRPF8
HepG2	CSTF2T_3-XPO5_3-interaction-shap	interaction	CSTF2T	3	XPO5	3	60	0.000027845675504067913	false	0.000027845675504067913	CSTF2T-XPO5
HepG2	EFTUD2_4-IGF2BP1_4-interaction-shap	interaction	EFTUD2	4	IGF2BP1	4	101	0.000013466887139657047	false	0.000013466887139657047	EFTUD2-IGF2BP1
HepG2	EXOSC5_5-U2AF2_5-interaction-shap	interaction	EXOSC5	5	U2AF2	5	9	6.6980719566345215e-6	false	6.6980719566345215e-6	EXOSC5-U2AF2
HepG2	CSTF2T_1-PCBP2_1-interaction-shap	interaction	CSTF2T	1	PCBP2	1	339	0.0	true	0.0	CSTF2T-PCBP2
HepG2	BCLAF1_1-DGCR8_1-interaction-shap	interaction	BCLAF1	1	DGCR8	1	23	0.0	true	0.0	BCLAF1-DGCR8
HepG2	BUD13_1-RBM22_1-interaction-shap	interaction	BUD13	1	RBM22	1	46	0.0	true	0.0	BUD13-RBM22
HepG2	CSTF2_1-CSTF2T_1-interaction-shap	interaction	CSTF2	1	CSTF2T	1	25	0.0	true	0.0	CSTF2-CSTF2T
HepG2	CSTF2_1-HNRNPL_1-interaction-shap	interaction	CSTF2	1	HNRNPL	1	4	0.0	true	0.0	CSTF2-HNRNPL
HepG2	CSTF2_1-PPIG_1-interaction-shap	interaction	CSTF2	1	PPIG	1	8	0.0	true	0.0	CSTF2-PPIG
HepG2	CSTF2_6-TRA2A_6-interaction-shap	interaction	CSTF2	6	TRA2A	6	3	0.0	true	0.0	CSTF2-TRA2A
HepG2	PTBP1_4-TARDBP_4-interaction-shap	interaction	PTBP1	4	TARDBP	4	8	0.0	true	0.0	PTBP1-TARDBP
HepG2	FUBP3_4-LARP4_4-interaction-shap	interaction	FUBP3	4	LARP4	4	2	0.0	true	0.0	FUBP3-LARP4
HepG2	SF3B4_3-TAF15_3-interaction-shap	interaction	SF3B4	3	TAF15	3	13	0.0	true	0.0	SF3B4-TAF15
HepG2	PTBP1_3-QKI_3-interaction-shap	interaction	PTBP1	3	QKI	3	6	0.0	true	0.0	PTBP1-QKI
HepG2	NIP7_3-QKI_3-interaction-shap	interaction	NIP7	3	QKI	3	10	0.0	true	0.0	NIP7-QKI
HepG2	FUS_3-HNRNPM_3-interaction-shap	interaction	FUS	3	HNRNPM	3	6	0.0	true	0.0	FUS-HNRNPM
HepG2	FUBP3_3-RBFOX2_3-interaction-shap	interaction	FUBP3	3	RBFOX2	3	25	0.0	true	0.0	FUBP3-RBFOX2
HepG2	SRSF9_2-TRA2A_2-interaction-shap	interaction	SRSF9	2	TRA2A	2	33	0.0	true	0.0	SRSF9-TRA2A
HepG2	RPS3_2-ZC3H11A_2-interaction-shap	interaction	RPS3	2	ZC3H11A	2	12	0.0	true	0.0	RPS3-ZC3H11A
HepG2	IGF2BP1_2-PTBP1_2-interaction-shap	interaction	IGF2BP1	2	PTBP1	2	8	0.0	true	0.0	IGF2BP1-PTBP1
HepG2	HNRNPM_2-SRSF1_2-interaction-shap	interaction	HNRNPM	2	SRSF1	2	12	0.0	true	0.0	HNRNPM-SRSF1
HepG2	HNRNPL_2-ILF3_2-interaction-shap	interaction	HNRNPL	2	ILF3	2	15	0.0	true	0.0	HNRNPL-ILF3
HepG2	HNRNPL_2-IGF2BP3_2-interaction-shap	interaction	HNRNPL	2	IGF2BP3	2	1	0.0	true	0.0	HNRNPL-IGF2BP3
HepG2	HNRNPL_2-IGF2BP1_2-interaction-shap	interaction	HNRNPL	2	IGF2BP1	2	1	0.0	true	0.0	HNRNPL-IGF2BP1
HepG2	HNRNPK_2-SRSF7_2-interaction-shap	interaction	HNRNPK	2	SRSF7	2	2	0.0	true	0.0	HNRNPK-SRSF7
HepG2	FUS_2-TAF15_2-interaction-shap	interaction	FUS	2	TAF15	2	4	0.0	true	0.0	FUS-TAF15
HepG2	FUS_2-IGF2BP3_2-interaction-shap	interaction	FUS	2	IGF2BP3	2	1	0.0	true	0.0	FUS-IGF2BP3
HepG2	FUS_2-IGF2BP1_2-interaction-shap	interaction	FUS	2	IGF2BP1	2	4	0.0	true	0.0	FUS-IGF2BP1
HepG2	FUS_2-HNRNPUL1_2-interaction-shap	interaction	FUS	2	HNRNPUL1	2	3	0.0	true	0.0	FUS-HNRNPUL1
HepG2	DGCR8_2-SRSF7_2-interaction-shap	interaction	DGCR8	2	SRSF7	2	32	0.0	true	0.0	DGCR8-SRSF7
HepG2	CSTF2T_2-SRSF7_2-interaction-shap	interaction	CSTF2T	2	SRSF7	2	81	0.0	true	0.0	CSTF2T-SRSF7
HepG2	CSTF2T_2-NIP7_2-interaction-shap	interaction	CSTF2T	2	NIP7	2	1	0.0	true	0.0	CSTF2T-NIP7
HepG2	CSTF2T_2-HNRNPL_2-interaction-shap	interaction	CSTF2T	2	HNRNPL	2	4	0.0	true	0.0	CSTF2T-HNRNPL
HepG2	CSTF2_2-PRPF8_2-interaction-shap	interaction	CSTF2	2	PRPF8	2	4	0.0	true	0.0	CSTF2-PRPF8
HepG2	SRSF1_1-TAF15_1-interaction-shap	interaction	SRSF1	1	TAF15	1	18	0.0	true	0.0	SRSF1-TAF15
HepG2	RPS3_1-STAU2_1-interaction-shap	interaction	RPS3	1	STAU2	1	9	0.0	true	0.0	RPS3-STAU2
HepG2	RPS3_1-SRSF1_1-interaction-shap	interaction	RPS3	1	SRSF1	1	53	0.0	true	0.0	RPS3-SRSF1
HepG2	RBM15_1-SRSF9_1-interaction-shap	interaction	RBM15	1	SRSF9	1	28	0.0	true	0.0	RBM15-SRSF9
HepG2	RBFOX2_1-SUPV3L1_1-interaction-shap	interaction	RBFOX2	1	SUPV3L1	1	20	0.0	true	0.0	RBFOX2-SUPV3L1
HepG2	PCBP2_1-QKI_1-interaction-shap	interaction	PCBP2	1	QKI	1	1	0.0	true	0.0	PCBP2-QKI
HepG2	PCBP1_1-RBFOX2_1-interaction-shap	interaction	PCBP1	1	RBFOX2	1	6	0.0	true	0.0	PCBP1-RBFOX2
HepG2	PCBP1_1-PTBP1_1-interaction-shap	interaction	PCBP1	1	PTBP1	1	1	0.0	true	0.0	PCBP1-PTBP1
HepG2	PABPN1_1-U2AF2_1-interaction-shap	interaction	PABPN1	1	U2AF2	1	59	0.0	true	0.0	PABPN1-U2AF2
HepG2	HNRNPUL1_1-SRSF1_1-interaction-shap	interaction	HNRNPUL1	1	SRSF1	1	18	0.0	true	0.0	HNRNPUL1-SRSF1
HepG2	HNRNPL_1-PPIG_1-interaction-shap	interaction	HNRNPL	1	PPIG	1	6	0.0	true	0.0	HNRNPL-PPIG
HepG2	HNRNPK_1-IGF2BP3_1-interaction-shap	interaction	HNRNPK	1	IGF2BP3	1	5	0.0	true	0.0	HNRNPK-IGF2BP3
HepG2	FAM120A_1-FUS_1-interaction-shap	interaction	FAM120A	1	FUS	1	58	0.0	true	0.0	FAM120A-FUS
HepG2	DKC1_1-PTBP1_1-interaction-shap	interaction	DKC1	1	PTBP1	1	9	0.0	true	0.0	DKC1-PTBP1
HepG2	DGCR8_1-NCBP2_1-interaction-shap	interaction	DGCR8	1	NCBP2	1	137	0.0	true	0.0	DGCR8-NCBP2
HepG2	DGCR8_1-DROSHA_1-interaction-shap	interaction	DGCR8	1	DROSHA	1	167	0.0	true	0.0	DGCR8-DROSHA
HepG2	CSTF2T_1-TAF15_1-interaction-shap	interaction	CSTF2T	1	TAF15	1	33	0.0	true	0.0	CSTF2T-TAF15
HepG2	CSTF2T_1-SFPQ_1-interaction-shap	interaction	CSTF2T	1	SFPQ	1	20	0.0	true	0.0	CSTF2T-SFPQ
HepG2	HNRNPK_1-SRSF1_1-interaction-shap	interaction	HNRNPK	1	SRSF1	1	27	0.0	false	0.0	HNRNPK-SRSF1
HepG2	PRPF4_1-TIAL1_1-interaction-shap	interaction	PRPF4	1	TIAL1	1	11	0.0	false	0.0	PRPF4-TIAL1
HepG2	BCLAF1_1-DDX3X_1-interaction-shap	interaction	BCLAF1	1	DDX3X	1	42	0.0	false	0.0	BCLAF1-DDX3X
HepG2	BCLAF1_1-FUS_1-interaction-shap	interaction	BCLAF1	1	FUS	1	5	0.0	false	0.0	BCLAF1-FUS
HepG2	BCLAF1_1-LARP7_1-interaction-shap	interaction	BCLAF1	1	LARP7	1	5	0.0	false	0.0	BCLAF1-LARP7
HepG2	BCLAF1_1-PTBP1_1-interaction-shap	interaction	BCLAF1	1	PTBP1	1	10	0.0	false	0.0	BCLAF1-PTBP1
HepG2	BCLAF1_1-RBFOX2_1-interaction-shap	interaction	BCLAF1	1	RBFOX2	1	28	0.0	false	0.0	BCLAF1-RBFOX2
HepG2	BCLAF1_1-SRSF1_1-interaction-shap	interaction	BCLAF1	1	SRSF1	1	343	0.0	false	0.0	BCLAF1-SRSF1
HepG2	BCLAF1_1-TAF15_1-interaction-shap	interaction	BCLAF1	1	TAF15	1	14	0.0	false	0.0	BCLAF1-TAF15
HepG2	BCLAF1_1-XPO5_1-interaction-shap	interaction	BCLAF1	1	XPO5	1	14	0.0	false	0.0	BCLAF1-XPO5
HepG2	BUD13_1-DDX55_1-interaction-shap	interaction	BUD13	1	DDX55	1	45	0.0	false	0.0	BUD13-DDX55
HepG2	BUD13_1-DDX59_1-interaction-shap	interaction	BUD13	1	DDX59	1	37	0.0	false	0.0	BUD13-DDX59
HepG2	BUD13_1-DDX6_1-interaction-shap	interaction	BUD13	1	DDX6	1	2	0.0	false	0.0	BUD13-DDX6
HepG2	BUD13_1-DROSHA_1-interaction-shap	interaction	BUD13	1	DROSHA	1	53	0.0	false	0.0	BUD13-DROSHA
HepG2	BUD13_1-EIF3H_1-interaction-shap	interaction	BUD13	1	EIF3H	1	301	0.0	false	0.0	BUD13-EIF3H
HepG2	BUD13_1-EXOSC5_1-interaction-shap	interaction	BUD13	1	EXOSC5	1	38	0.0	false	0.0	BUD13-EXOSC5
HepG2	BUD13_1-FAM120A_1-interaction-shap	interaction	BUD13	1	FAM120A	1	68	0.0	false	0.0	BUD13-FAM120A
HepG2	BUD13_1-FASTKD2_1-interaction-shap	interaction	BUD13	1	FASTKD2	1	91	0.0	false	0.0	BUD13-FASTKD2
HepG2	BUD13_1-FKBP4_1-interaction-shap	interaction	BUD13	1	FKBP4	1	21	0.0	false	0.0	BUD13-FKBP4
HepG2	BUD13_1-FTO_1-interaction-shap	interaction	BUD13	1	FTO	1	24	0.0	false	0.0	BUD13-FTO
HepG2	BUD13_1-GRSF1_1-interaction-shap	interaction	BUD13	1	GRSF1	1	26	0.0	false	0.0	BUD13-GRSF1
HepG2	BUD13_1-GTF2F1_1-interaction-shap	interaction	BUD13	1	GTF2F1	1	87	0.0	false	0.0	BUD13-GTF2F1
HepG2	BUD13_1-HLTF_1-interaction-shap	interaction	BUD13	1	HLTF	1	65	0.0	false	0.0	BUD13-HLTF
HepG2	BUD13_1-HNRNPK_1-interaction-shap	interaction	BUD13	1	HNRNPK	1	51	0.0	false	0.0	BUD13-HNRNPK
HepG2	BUD13_1-HNRNPUL1_1-interaction-shap	interaction	BUD13	1	HNRNPUL1	1	9	0.0	false	0.0	BUD13-HNRNPUL1
HepG2	BUD13_1-IGF2BP3_1-interaction-shap	interaction	BUD13	1	IGF2BP3	1	10	0.0	false	0.0	BUD13-IGF2BP3
HepG2	BUD13_1-ILF3_1-interaction-shap	interaction	BUD13	1	ILF3	1	2	0.0	false	0.0	BUD13-ILF3
HepG2	BUD13_1-KHSRP_1-interaction-shap	interaction	BUD13	1	KHSRP	1	16	0.0	false	0.0	BUD13-KHSRP
HepG2	BUD13_1-LARP7_1-interaction-shap	interaction	BUD13	1	LARP7	1	87	0.0	false	0.0	BUD13-LARP7
