Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	XRCC6_1-UTP18_4-interaction-shap	interaction	XRCC6	1	UTP18	4	2	0.0	false	0.0
K562	XRCC6_1-XRN2_4-interaction-shap	interaction	XRCC6	1	XRN2	4	57	0.0	false	0.0
K562	XRCC6_1-ZC3H8_4-interaction-shap	interaction	XRCC6	1	ZC3H8	4	26	0.0	false	0.0
K562	DDX3X_1-CSTF2T_4-interaction-shap	interaction	DDX3X	1	CSTF2T	4	96	0.0	false	0.0
K562	XRN2_1-CSTF2T_4-interaction-shap	interaction	XRN2	1	CSTF2T	4	32	0.0	false	0.0
K562	XRN2_1-DDX1_4-interaction-shap	interaction	XRN2	1	DDX1	4	19	0.0	false	0.0
K562	XRN2_1-DDX3X_4-interaction-shap	interaction	XRN2	1	DDX3X	4	5	0.0	false	0.0
K562	DDX3X_1-CPSF6_4-interaction-shap	interaction	DDX3X	1	CPSF6	4	28	0.0	false	0.0
K562	DDX3X_1-CPEB4_4-interaction-shap	interaction	DDX3X	1	CPEB4	4	2	0.0	false	0.0
K562	XRN2_1-ELAVL1_4-interaction-shap	interaction	XRN2	1	ELAVL1	4	2	0.0	false	0.0
K562	XRN2_1-EWSR1_4-interaction-shap	interaction	XRN2	1	EWSR1	4	51	0.0	false	0.0
K562	XRN2_1-EXOSC5_4-interaction-shap	interaction	XRN2	1	EXOSC5	4	5	0.0	false	0.0
K562	XRN2_1-FASTKD2_4-interaction-shap	interaction	XRN2	1	FASTKD2	4	19	0.0	false	0.0
K562	XRN2_1-FMR1_4-interaction-shap	interaction	XRN2	1	FMR1	4	30	0.0	false	0.0
K562	XRN2_1-FUS_4-interaction-shap	interaction	XRN2	1	FUS	4	12	0.0	false	0.0
K562	XRN2_1-FXR1_4-interaction-shap	interaction	XRN2	1	FXR1	4	10	0.0	false	0.0
K562	XRN2_1-FXR2_4-interaction-shap	interaction	XRN2	1	FXR2	4	31	0.0	false	0.0
K562	XRN2_1-HNRNPC_4-interaction-shap	interaction	XRN2	1	HNRNPC	4	2	0.0	false	0.0
K562	DDX3X_1-APOBEC3C_4-interaction-shap	interaction	DDX3X	1	APOBEC3C	4	124	0.0	false	0.0
K562	XRN2_1-IGF2BP2_4-interaction-shap	interaction	XRN2	1	IGF2BP2	4	25	0.0	false	0.0
K562	XRN2_1-ILF3_4-interaction-shap	interaction	XRN2	1	ILF3	4	9	0.0	false	0.0
K562	XRN2_1-LARP4_4-interaction-shap	interaction	XRN2	1	LARP4	4	3	0.0	false	0.0
K562	DDX3X_1-AKAP1_4-interaction-shap	interaction	DDX3X	1	AKAP1	4	1	0.0	false	0.0
K562	XRN2_1-MBNL1_4-interaction-shap	interaction	XRN2	1	MBNL1	4	4	0.0	false	0.0
K562	XRN2_1-NONO_4-interaction-shap	interaction	XRN2	1	NONO	4	46	0.0	false	0.0
K562	XRN2_1-PCBP1_4-interaction-shap	interaction	XRN2	1	PCBP1	4	12	0.0	false	0.0
K562	XRN2_1-QKI_4-interaction-shap	interaction	XRN2	1	QKI	4	1	0.0	false	0.0
K562	XRN2_1-RBFOX2_4-interaction-shap	interaction	XRN2	1	RBFOX2	4	15	0.0	false	0.0
K562	XRN2_1-RBM15_4-interaction-shap	interaction	XRN2	1	RBM15	4	45	0.0	false	0.0
K562	XRN2_1-RBM22_4-interaction-shap	interaction	XRN2	1	RBM22	4	78	0.0	false	0.0
K562	XRN2_1-RPS3_4-interaction-shap	interaction	XRN2	1	RPS3	4	61	0.0	false	0.0
K562	XRN2_1-SERBP1_4-interaction-shap	interaction	XRN2	1	SERBP1	4	14	0.0	false	0.0
K562	DDX21_1-TARDBP_4-interaction-shap	interaction	DDX21	1	TARDBP	4	1	0.0	false	0.0
K562	XRN2_1-SMNDC1_4-interaction-shap	interaction	XRN2	1	SMNDC1	4	27	0.0	false	0.0
K562	XRN2_1-SRSF1_4-interaction-shap	interaction	XRN2	1	SRSF1	4	10	0.0	false	0.0
K562	XRN2_1-SRSF7_4-interaction-shap	interaction	XRN2	1	SRSF7	4	1	0.0	false	0.0
K562	XRN2_1-TAF15_4-interaction-shap	interaction	XRN2	1	TAF15	4	1	0.0	false	0.0
K562	XRN2_1-TARDBP_4-interaction-shap	interaction	XRN2	1	TARDBP	4	4	0.0	false	0.0
K562	XRN2_1-TIA1_4-interaction-shap	interaction	XRN2	1	TIA1	4	2	0.0	false	0.0
K562	XRN2_1-TRA2A_4-interaction-shap	interaction	XRN2	1	TRA2A	4	3	0.0	false	0.0
K562	XRN2_1-U2AF2_4-interaction-shap	interaction	XRN2	1	U2AF2	4	26	0.0	false	0.0
K562	XRN2_1-UCHL5_4-interaction-shap	interaction	XRN2	1	UCHL5	4	37	0.0	false	0.0
K562	XRN2_1-ZC3H8_4-interaction-shap	interaction	XRN2	1	ZC3H8	4	35	0.0	false	0.0
K562	XRN2_1-ZRANB2_4-interaction-shap	interaction	XRN2	1	ZRANB2	4	3	0.0	false	0.0
K562	YWHAG_1-BUD13_4-interaction-shap	interaction	YWHAG	1	BUD13	4	1	0.0	false	0.0
K562	YWHAG_1-CSTF2T_4-interaction-shap	interaction	YWHAG	1	CSTF2T	4	2	0.0	false	0.0
K562	YWHAG_1-DDX1_4-interaction-shap	interaction	YWHAG	1	DDX1	4	37	0.0	false	0.0
K562	YWHAG_1-ELAC2_4-interaction-shap	interaction	YWHAG	1	ELAC2	4	23	0.0	false	0.0
K562	YWHAG_1-EWSR1_4-interaction-shap	interaction	YWHAG	1	EWSR1	4	21	0.0	false	0.0
K562	YWHAG_1-FMR1_4-interaction-shap	interaction	YWHAG	1	FMR1	4	12	0.0	false	0.0
K562	YWHAG_1-FXR1_4-interaction-shap	interaction	YWHAG	1	FXR1	4	29	0.0	false	0.0
K562	YWHAG_1-FXR2_4-interaction-shap	interaction	YWHAG	1	FXR2	4	14	0.0	false	0.0
K562	YWHAG_1-GTF2F1_4-interaction-shap	interaction	YWHAG	1	GTF2F1	4	1	0.0	false	0.0
K562	YWHAG_1-HNRNPK_4-interaction-shap	interaction	YWHAG	1	HNRNPK	4	1	0.0	false	0.0
K562	YWHAG_1-IGF2BP1_4-interaction-shap	interaction	YWHAG	1	IGF2BP1	4	1	0.0	false	0.0
K562	YWHAG_1-ILF3_4-interaction-shap	interaction	YWHAG	1	ILF3	4	1	0.0	false	0.0
K562	YWHAG_1-LARP4_4-interaction-shap	interaction	YWHAG	1	LARP4	4	10	0.0	false	0.0
K562	YWHAG_1-LIN28B_4-interaction-shap	interaction	YWHAG	1	LIN28B	4	11	0.0	false	0.0
K562	DDX21_1-U2AF2_4-interaction-shap	interaction	DDX21	1	U2AF2	4	43	0.0	false	0.0
K562	YWHAG_1-RPS3_4-interaction-shap	interaction	YWHAG	1	RPS3	4	1	0.0	false	0.0
K562	YWHAG_1-SF3B4_4-interaction-shap	interaction	YWHAG	1	SF3B4	4	20	0.0	false	0.0
K562	YWHAG_1-SMNDC1_4-interaction-shap	interaction	YWHAG	1	SMNDC1	4	20	0.0	false	0.0
K562	YWHAG_1-SRSF1_4-interaction-shap	interaction	YWHAG	1	SRSF1	4	9	0.0	false	0.0
K562	YWHAG_1-TARDBP_4-interaction-shap	interaction	YWHAG	1	TARDBP	4	4	0.0	false	0.0
K562	YWHAG_1-UCHL5_4-interaction-shap	interaction	YWHAG	1	UCHL5	4	11	0.0	false	0.0
K562	YWHAG_1-XRN2_4-interaction-shap	interaction	YWHAG	1	XRN2	4	1	0.0	false	0.0
K562	ZC3H11A_1-CSTF2T_4-interaction-shap	interaction	ZC3H11A	1	CSTF2T	4	1	0.0	false	0.0
K562	ZC3H11A_1-DDX1_4-interaction-shap	interaction	ZC3H11A	1	DDX1	4	1	0.0	false	0.0
K562	ZC3H11A_1-EWSR1_4-interaction-shap	interaction	ZC3H11A	1	EWSR1	4	1	0.0	false	0.0
K562	ZC3H11A_1-IGF2BP1_4-interaction-shap	interaction	ZC3H11A	1	IGF2BP1	4	1	0.0	false	0.0
K562	ZC3H11A_1-LIN28B_4-interaction-shap	interaction	ZC3H11A	1	LIN28B	4	3	0.0	false	0.0
K562	ZC3H11A_1-NONO_4-interaction-shap	interaction	ZC3H11A	1	NONO	4	1	0.0	false	0.0
K562	ZC3H11A_1-RPS3_4-interaction-shap	interaction	ZC3H11A	1	RPS3	4	4	0.0	false	0.0
K562	ZC3H11A_1-UCHL5_4-interaction-shap	interaction	ZC3H11A	1	UCHL5	4	3	0.0	false	0.0
K562	ZC3H11A_1-XRN2_4-interaction-shap	interaction	ZC3H11A	1	XRN2	4	1	0.0	false	0.0
K562	ZC3H8_1-APOBEC3C_4-interaction-shap	interaction	ZC3H8	1	APOBEC3C	4	1	0.0	false	0.0
K562	ZC3H8_1-BUD13_4-interaction-shap	interaction	ZC3H8	1	BUD13	4	45	0.0	false	0.0
K562	ZC3H8_1-DDX6_4-interaction-shap	interaction	ZC3H8	1	DDX6	4	8	0.0	false	0.0
K562	ZC3H8_1-EFTUD2_4-interaction-shap	interaction	ZC3H8	1	EFTUD2	4	135	0.0	false	0.0
K562	ZC3H8_1-HNRNPC_4-interaction-shap	interaction	ZC3H8	1	HNRNPC	4	14	0.0	false	0.0
K562	ZC3H8_1-LARP4_4-interaction-shap	interaction	ZC3H8	1	LARP4	4	1	0.0	false	0.0
K562	ZC3H8_1-LIN28B_4-interaction-shap	interaction	ZC3H8	1	LIN28B	4	10	0.0	false	0.0
K562	ZC3H8_1-NOLC1_4-interaction-shap	interaction	ZC3H8	1	NOLC1	4	8	0.0	false	0.0
K562	DDX21_1-U2AF1_4-interaction-shap	interaction	DDX21	1	U2AF1	4	3	0.0	false	0.0
K562	ZC3H8_1-RBFOX2_4-interaction-shap	interaction	ZC3H8	1	RBFOX2	4	12	0.0	false	0.0
K562	ZC3H8_1-RBM15_4-interaction-shap	interaction	ZC3H8	1	RBM15	4	9	0.0	false	0.0
K562	ZC3H8_1-RBM22_4-interaction-shap	interaction	ZC3H8	1	RBM22	4	10	0.0	false	0.0
K562	ZC3H8_1-RPS3_4-interaction-shap	interaction	ZC3H8	1	RPS3	4	13	0.0	false	0.0
K562	ZC3H8_1-SF3B4_4-interaction-shap	interaction	ZC3H8	1	SF3B4	4	2	0.0	false	0.0
K562	ZC3H8_1-SMNDC1_4-interaction-shap	interaction	ZC3H8	1	SMNDC1	4	6	0.0	false	0.0
K562	ZC3H8_1-SRSF7_4-interaction-shap	interaction	ZC3H8	1	SRSF7	4	8	0.0	false	0.0
K562	ZC3H8_1-TIA1_4-interaction-shap	interaction	ZC3H8	1	TIA1	4	24	0.0	false	0.0
K562	ZC3H8_1-U2AF1_4-interaction-shap	interaction	ZC3H8	1	U2AF1	4	9	0.0	false	0.0
K562	ZC3H8_1-U2AF2_4-interaction-shap	interaction	ZC3H8	1	U2AF2	4	46	0.0	false	0.0
K562	ZC3H8_1-UCHL5_4-interaction-shap	interaction	ZC3H8	1	UCHL5	4	16	0.0	false	0.0
K562	ZC3H8_1-UTP18_4-interaction-shap	interaction	ZC3H8	1	UTP18	4	6	0.0	false	0.0
K562	ZC3H8_1-XRCC6_4-interaction-shap	interaction	ZC3H8	1	XRCC6	4	1	0.0	false	0.0
K562	ZRANB2_1-APOBEC3C_4-interaction-shap	interaction	ZRANB2	1	APOBEC3C	4	5	0.0	false	0.0
K562	ZRANB2_1-BUD13_4-interaction-shap	interaction	ZRANB2	1	BUD13	4	36	0.0	false	0.0
K562	ZRANB2_1-CSTF2T_4-interaction-shap	interaction	ZRANB2	1	CSTF2T	4	5	0.0	false	0.0
K562	ZRANB2_1-DDX1_4-interaction-shap	interaction	ZRANB2	1	DDX1	4	1	0.0	false	0.0
K562	ZRANB2_1-DDX6_4-interaction-shap	interaction	ZRANB2	1	DDX6	4	7	0.0	false	0.0
K562	ZRANB2_1-EFTUD2_4-interaction-shap	interaction	ZRANB2	1	EFTUD2	4	137	0.0	false	0.0
K562	ZRANB2_1-ELAVL1_4-interaction-shap	interaction	ZRANB2	1	ELAVL1	4	1	0.0	false	0.0
K562	ZRANB2_1-EWSR1_4-interaction-shap	interaction	ZRANB2	1	EWSR1	4	61	0.0	false	0.0
K562	ZRANB2_1-FUS_4-interaction-shap	interaction	ZRANB2	1	FUS	4	21	0.0	false	0.0
K562	ZRANB2_1-FXR2_4-interaction-shap	interaction	ZRANB2	1	FXR2	4	4	0.0	false	0.0
K562	ZRANB2_1-GTF2F1_4-interaction-shap	interaction	ZRANB2	1	GTF2F1	4	23	0.0	false	0.0
K562	ZRANB2_1-IGF2BP1_4-interaction-shap	interaction	ZRANB2	1	IGF2BP1	4	7	0.0	false	0.0
K562	ZRANB2_1-LIN28B_4-interaction-shap	interaction	ZRANB2	1	LIN28B	4	14	0.0	false	0.0
K562	ZRANB2_1-NONO_4-interaction-shap	interaction	ZRANB2	1	NONO	4	3	0.0	false	0.0
K562	ZRANB2_1-PUM2_4-interaction-shap	interaction	ZRANB2	1	PUM2	4	2	0.0	false	0.0
K562	ZRANB2_1-QKI_4-interaction-shap	interaction	ZRANB2	1	QKI	4	5	0.0	false	0.0
K562	ZRANB2_1-RBFOX2_4-interaction-shap	interaction	ZRANB2	1	RBFOX2	4	4	0.0	false	0.0
K562	ZRANB2_1-RBM22_4-interaction-shap	interaction	ZRANB2	1	RBM22	4	68	0.0	false	0.0
K562	ZRANB2_1-RPS3_4-interaction-shap	interaction	ZRANB2	1	RPS3	4	73	0.0	false	0.0
K562	ZRANB2_1-SF3B4_4-interaction-shap	interaction	ZRANB2	1	SF3B4	4	37	0.0	false	0.0
K562	ZRANB2_1-TAF15_4-interaction-shap	interaction	ZRANB2	1	TAF15	4	20	0.0	false	0.0
K562	ZRANB2_1-TBRG4_4-interaction-shap	interaction	ZRANB2	1	TBRG4	4	1	0.0	false	0.0
K562	ZRANB2_1-TIA1_4-interaction-shap	interaction	ZRANB2	1	TIA1	4	12	0.0	false	0.0
K562	ZRANB2_1-UCHL5_4-interaction-shap	interaction	ZRANB2	1	UCHL5	4	19	0.0	false	0.0
K562	ZRANB2_1-XRCC6_4-interaction-shap	interaction	ZRANB2	1	XRCC6	4	9	0.0	false	0.0
K562	ZRANB2_1-XRN2_4-interaction-shap	interaction	ZRANB2	1	XRN2	4	56	0.0	false	0.0
K562	ZRANB2_1-ZC3H11A_4-interaction-shap	interaction	ZRANB2	1	ZC3H11A	4	1	0.0	false	0.0
K562	ZRANB2_1-ZC3H8_4-interaction-shap	interaction	ZRANB2	1	ZC3H8	4	52	0.0	false	0.0
K562	AKAP1_1-DDX1_5-interaction-shap	interaction	AKAP1	1	DDX1	5	19	0.0	false	0.0
K562	AKAP1_1-ELAC2_5-interaction-shap	interaction	AKAP1	1	ELAC2	5	1	0.0	false	0.0
K562	AKAP1_1-EWSR1_5-interaction-shap	interaction	AKAP1	1	EWSR1	5	15	0.0	false	0.0
K562	AKAP1_1-FUS_5-interaction-shap	interaction	AKAP1	1	FUS	5	15	0.0	false	0.0
K562	AKAP1_1-LIN28B_5-interaction-shap	interaction	AKAP1	1	LIN28B	5	3	0.0	false	0.0
K562	AKAP1_1-SF3B4_5-interaction-shap	interaction	AKAP1	1	SF3B4	5	44	0.0	false	0.0
K562	AKAP1_1-SRSF1_5-interaction-shap	interaction	AKAP1	1	SRSF1	5	2	0.0	false	0.0
K562	AKAP1_1-U2AF1_5-interaction-shap	interaction	AKAP1	1	U2AF1	5	3	0.0	false	0.0
K562	AKAP1_1-U2AF2_5-interaction-shap	interaction	AKAP1	1	U2AF2	5	3	0.0	false	0.0
K562	APEX1_1-APOBEC3C_5-interaction-shap	interaction	APEX1	1	APOBEC3C	5	1	0.0	false	0.0
K562	APEX1_1-BUD13_5-interaction-shap	interaction	APEX1	1	BUD13	5	1	0.0	false	0.0
K562	APEX1_1-DDX1_5-interaction-shap	interaction	APEX1	1	DDX1	5	19	0.0	false	0.0
K562	APEX1_1-DDX6_5-interaction-shap	interaction	APEX1	1	DDX6	5	18	0.0	false	0.0
K562	APEX1_1-EFTUD2_5-interaction-shap	interaction	APEX1	1	EFTUD2	5	18	0.0	false	0.0
K562	APEX1_1-FMR1_5-interaction-shap	interaction	APEX1	1	FMR1	5	1	0.0	false	0.0
K562	APEX1_1-FXR1_5-interaction-shap	interaction	APEX1	1	FXR1	5	1	0.0	false	0.0
K562	APEX1_1-FXR2_5-interaction-shap	interaction	APEX1	1	FXR2	5	1	0.0	false	0.0
K562	APEX1_1-IGF2BP2_5-interaction-shap	interaction	APEX1	1	IGF2BP2	5	1	0.0	false	0.0
K562	APEX1_1-LARP4_5-interaction-shap	interaction	APEX1	1	LARP4	5	1	0.0	false	0.0
K562	APEX1_1-LIN28B_5-interaction-shap	interaction	APEX1	1	LIN28B	5	3	0.0	false	0.0
K562	APEX1_1-PTBP1_5-interaction-shap	interaction	APEX1	1	PTBP1	5	17	0.0	false	0.0
K562	APEX1_1-RPS3_5-interaction-shap	interaction	APEX1	1	RPS3	5	13	0.0	false	0.0
K562	APEX1_1-SF3B4_5-interaction-shap	interaction	APEX1	1	SF3B4	5	61	0.0	false	0.0
K562	APEX1_1-SMNDC1_5-interaction-shap	interaction	APEX1	1	SMNDC1	5	19	0.0	false	0.0
K562	APEX1_1-TIA1_5-interaction-shap	interaction	APEX1	1	TIA1	5	1	0.0	false	0.0
K562	APEX1_1-UCHL5_5-interaction-shap	interaction	APEX1	1	UCHL5	5	5	0.0	false	0.0
K562	APEX1_1-ZC3H11A_5-interaction-shap	interaction	APEX1	1	ZC3H11A	5	2	0.0	false	0.0
K562	APEX1_1-ZC3H8_5-interaction-shap	interaction	APEX1	1	ZC3H8	5	17	0.0	false	0.0
K562	APOBEC3C_1-BUD13_5-interaction-shap	interaction	APOBEC3C	1	BUD13	5	46	0.0	false	0.0
K562	APOBEC3C_1-CSTF2T_5-interaction-shap	interaction	APOBEC3C	1	CSTF2T	5	2	0.0	false	0.0
K562	APOBEC3C_1-DDX3X_5-interaction-shap	interaction	APOBEC3C	1	DDX3X	5	7	0.0	false	0.0
K562	APOBEC3C_1-DDX47_5-interaction-shap	interaction	APOBEC3C	1	DDX47	5	1	0.0	false	0.0
K562	DDX1_1-PCBP1_4-interaction-shap	interaction	DDX1	1	PCBP1	4	1	0.0	false	0.0
K562	DDX21_1-RPS3_4-interaction-shap	interaction	DDX21	1	RPS3	4	13	0.0	false	0.0
K562	APOBEC3C_1-EIF3G_5-interaction-shap	interaction	APOBEC3C	1	EIF3G	5	13	0.0	false	0.0
K562	APOBEC3C_1-ELAVL1_5-interaction-shap	interaction	APOBEC3C	1	ELAVL1	5	6	0.0	false	0.0
K562	APOBEC3C_1-FMR1_5-interaction-shap	interaction	APOBEC3C	1	FMR1	5	10	0.0	false	0.0
K562	DDX21_1-RBM22_4-interaction-shap	interaction	DDX21	1	RBM22	4	5	0.0	false	0.0
K562	APOBEC3C_1-FXR1_5-interaction-shap	interaction	APOBEC3C	1	FXR1	5	8	0.0	false	0.0
K562	APOBEC3C_1-FXR2_5-interaction-shap	interaction	APOBEC3C	1	FXR2	5	1	0.0	false	0.0
K562	APOBEC3C_1-GTF2F1_5-interaction-shap	interaction	APOBEC3C	1	GTF2F1	5	6	0.0	false	0.0
K562	DDX21_1-FXR2_4-interaction-shap	interaction	DDX21	1	FXR2	4	9	0.0	false	0.0
K562	DDX21_1-FXR1_4-interaction-shap	interaction	DDX21	1	FXR1	4	8	0.0	false	0.0
K562	APOBEC3C_1-IGF2BP2_5-interaction-shap	interaction	APOBEC3C	1	IGF2BP2	5	15	0.0	false	0.0
K562	APOBEC3C_1-ILF3_5-interaction-shap	interaction	APOBEC3C	1	ILF3	5	11	0.0	false	0.0
K562	APOBEC3C_1-LARP4_5-interaction-shap	interaction	APOBEC3C	1	LARP4	5	13	0.0	false	0.0
K562	DDX21_1-FMR1_4-interaction-shap	interaction	DDX21	1	FMR1	4	9	0.0	false	0.0
K562	APOBEC3C_1-MTPAP_5-interaction-shap	interaction	APOBEC3C	1	MTPAP	5	10	0.0	false	0.0
K562	APOBEC3C_1-NOLC1_5-interaction-shap	interaction	APOBEC3C	1	NOLC1	5	2	0.0	false	0.0
K562	DDX21_1-FASTKD2_4-interaction-shap	interaction	DDX21	1	FASTKD2	4	1	0.0	false	0.0
K562	APOBEC3C_1-PTBP1_5-interaction-shap	interaction	APOBEC3C	1	PTBP1	5	1	0.0	false	0.0
K562	APOBEC3C_1-PUM2_5-interaction-shap	interaction	APOBEC3C	1	PUM2	5	9	0.0	false	0.0
K562	APOBEC3C_1-QKI_5-interaction-shap	interaction	APOBEC3C	1	QKI	5	2	0.0	false	0.0
K562	APOBEC3C_1-RBM15_5-interaction-shap	interaction	APOBEC3C	1	RBM15	5	22	0.0	false	0.0
K562	DDX21_1-FAM120A_4-interaction-shap	interaction	DDX21	1	FAM120A	4	2	0.0	false	0.0
K562	DDX21_1-EFTUD2_4-interaction-shap	interaction	DDX21	1	EFTUD2	4	83	0.0	false	0.0
K562	APOBEC3C_1-SERBP1_5-interaction-shap	interaction	APOBEC3C	1	SERBP1	5	1	0.0	false	0.0
K562	APOBEC3C_1-SF3B4_5-interaction-shap	interaction	APOBEC3C	1	SF3B4	5	201	0.0	false	0.0
K562	APOBEC3C_1-SMNDC1_5-interaction-shap	interaction	APOBEC3C	1	SMNDC1	5	9	0.0	false	0.0
K562	APOBEC3C_1-SRSF1_5-interaction-shap	interaction	APOBEC3C	1	SRSF1	5	55	0.0	false	0.0
K562	APOBEC3C_1-TIA1_5-interaction-shap	interaction	APOBEC3C	1	TIA1	5	7	0.0	false	0.0
K562	APOBEC3C_1-U2AF1_5-interaction-shap	interaction	APOBEC3C	1	U2AF1	5	21	0.0	false	0.0
K562	APOBEC3C_1-U2AF2_5-interaction-shap	interaction	APOBEC3C	1	U2AF2	5	20	0.0	false	0.0
K562	APOBEC3C_1-UCHL5_5-interaction-shap	interaction	APOBEC3C	1	UCHL5	5	59	0.0	false	0.0
K562	APOBEC3C_1-XRN2_5-interaction-shap	interaction	APOBEC3C	1	XRN2	5	19	0.0	false	0.0
K562	APOBEC3C_1-ZC3H11A_5-interaction-shap	interaction	APOBEC3C	1	ZC3H11A	5	10	0.0	false	0.0
K562	APOBEC3C_1-ZC3H8_5-interaction-shap	interaction	APOBEC3C	1	ZC3H8	5	14	0.0	false	0.0
K562	APOBEC3C_1-ZRANB2_5-interaction-shap	interaction	APOBEC3C	1	ZRANB2	5	30	0.0	false	0.0
K562	BUD13_1-APOBEC3C_5-interaction-shap	interaction	BUD13	1	APOBEC3C	5	29	0.0	false	0.0
K562	BUD13_1-CPSF6_5-interaction-shap	interaction	BUD13	1	CPSF6	5	39	0.0	false	0.0
K562	BUD13_1-CSTF2T_5-interaction-shap	interaction	BUD13	1	CSTF2T	5	45	0.0	false	0.0
K562	BUD13_1-DDX1_5-interaction-shap	interaction	BUD13	1	DDX1	5	24	0.0	false	0.0
K562	BUD13_1-DDX21_5-interaction-shap	interaction	BUD13	1	DDX21	5	14	0.0	false	0.0
K562	BUD13_1-DDX3X_5-interaction-shap	interaction	BUD13	1	DDX3X	5	6	0.0	false	0.0
K562	BUD13_1-DDX42_5-interaction-shap	interaction	BUD13	1	DDX42	5	2	0.0	false	0.0
K562	BUD13_1-DDX52_5-interaction-shap	interaction	BUD13	1	DDX52	5	1	0.0	false	0.0
K562	BUD13_1-DDX6_5-interaction-shap	interaction	BUD13	1	DDX6	5	44	0.0	false	0.0
K562	BUD13_1-DHX30_5-interaction-shap	interaction	BUD13	1	DHX30	5	2	0.0	false	0.0
K562	BUD13_1-EEF2_5-interaction-shap	interaction	BUD13	1	EEF2	5	1	0.0	false	0.0
K562	DDX21_1-CSTF2T_4-interaction-shap	interaction	DDX21	1	CSTF2T	4	3	0.0	false	0.0
K562	BUD13_1-EIF4E_5-interaction-shap	interaction	BUD13	1	EIF4E	5	5	0.0	false	0.0
K562	BUD13_1-ELAC2_5-interaction-shap	interaction	BUD13	1	ELAC2	5	31	0.0	false	0.0
K562	BUD13_1-ELAVL1_5-interaction-shap	interaction	BUD13	1	ELAVL1	5	73	0.0	false	0.0
K562	BUD13_1-EWSR1_5-interaction-shap	interaction	BUD13	1	EWSR1	5	36	0.0	false	0.0
K562	BUD13_1-EXOSC5_5-interaction-shap	interaction	BUD13	1	EXOSC5	5	2	0.0	false	0.0
K562	BUD13_1-FAM120A_5-interaction-shap	interaction	BUD13	1	FAM120A	5	22	0.0	false	0.0
K562	BUD13_1-FASTKD2_5-interaction-shap	interaction	BUD13	1	FASTKD2	5	3	0.0	false	0.0
K562	DDX21_1-BUD13_4-interaction-shap	interaction	DDX21	1	BUD13	4	49	0.0	false	0.0
K562	BUD13_1-FUS_5-interaction-shap	interaction	BUD13	1	FUS	5	21	0.0	false	0.0
K562	BUD13_1-FXR1_5-interaction-shap	interaction	BUD13	1	FXR1	5	197	0.0	false	0.0
K562	DDX1_1-ZRANB2_4-interaction-shap	interaction	DDX1	1	ZRANB2	4	11	0.0	false	0.0
K562	BUD13_1-GTF2F1_5-interaction-shap	interaction	BUD13	1	GTF2F1	5	39	0.0	false	0.0
K562	BUD13_1-HNRNPC_5-interaction-shap	interaction	BUD13	1	HNRNPC	5	1	0.0	false	0.0
K562	BUD13_1-HNRNPK_5-interaction-shap	interaction	BUD13	1	HNRNPK	5	54	0.0	false	0.0
K562	BUD13_1-IGF2BP1_5-interaction-shap	interaction	BUD13	1	IGF2BP1	5	197	0.0	false	0.0
K562	DDX1_1-XRN2_4-interaction-shap	interaction	DDX1	1	XRN2	4	13	0.0	false	0.0
K562	BUD13_1-ILF3_5-interaction-shap	interaction	BUD13	1	ILF3	5	8	0.0	false	0.0
K562	BUD13_1-LARP4_5-interaction-shap	interaction	BUD13	1	LARP4	5	2	0.0	false	0.0
K562	BUD13_1-LIN28B_5-interaction-shap	interaction	BUD13	1	LIN28B	5	346	0.0	false	0.0
K562	BUD13_1-MBNL1_5-interaction-shap	interaction	BUD13	1	MBNL1	5	24	0.0	false	0.0
K562	BUD13_1-MTPAP_5-interaction-shap	interaction	BUD13	1	MTPAP	5	26	0.0	false	0.0
K562	BUD13_1-NOLC1_5-interaction-shap	interaction	BUD13	1	NOLC1	5	29	0.0	false	0.0
K562	BUD13_1-NONO_5-interaction-shap	interaction	BUD13	1	NONO	5	52	0.0	false	0.0
K562	BUD13_1-PCBP1_5-interaction-shap	interaction	BUD13	1	PCBP1	5	110	0.0	false	0.0
K562	BUD13_1-PTBP1_5-interaction-shap	interaction	BUD13	1	PTBP1	5	116	0.0	false	0.0
K562	BUD13_1-PUM2_5-interaction-shap	interaction	BUD13	1	PUM2	5	64	0.0	false	0.0
K562	BUD13_1-QKI_5-interaction-shap	interaction	BUD13	1	QKI	5	22	0.0	false	0.0
K562	BUD13_1-RBFOX2_5-interaction-shap	interaction	BUD13	1	RBFOX2	5	94	0.0	false	0.0
K562	BUD13_1-RBM15_5-interaction-shap	interaction	BUD13	1	RBM15	5	334	0.0	false	0.0
K562	BUD13_1-RBM22_5-interaction-shap	interaction	BUD13	1	RBM22	5	15	0.0	false	0.0
K562	BUD13_1-RPS3_5-interaction-shap	interaction	BUD13	1	RPS3	5	296	0.0	false	0.0
K562	BUD13_1-RPS6_5-interaction-shap	interaction	BUD13	1	RPS6	5	10	0.0	false	0.0
K562	BUD13_1-SAFB2_5-interaction-shap	interaction	BUD13	1	SAFB2	5	4	0.0	false	0.0
K562	BUD13_1-SERBP1_5-interaction-shap	interaction	BUD13	1	SERBP1	5	12	0.0	false	0.0
K562	DDX1_1-UCHL5_4-interaction-shap	interaction	DDX1	1	UCHL5	4	25	0.0	false	0.0
