File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF889WRT	bam	bam		alignments	GRCh38	ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF886YHH/, /files/ENCFF963ZLK/, /files/ENCFF598IDH/	4749367910	ENCODE Processing Pipeline	66af56300f47fcd56cc0ebd99d8521ea		https://www.encodeproject.org/files/ENCFF889WRT/@@download/ENCFF889WRT.bam	V29			released	s3://encode-public/2021/01/28/5d0d6331-1b9e-45ec-bc2d-b8616c8a0321/ENCFF889WRT.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/28/5d0d6331-1b9e-45ec-bc2d-b8616c8a0321/ENCFF889WRT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF304SJR	bam	bam		alignments	GRCh38	ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF336JBQ/, /files/ENCFF598IDH/, /files/ENCFF844LYQ/	3829376508	ENCODE Processing Pipeline	def1dd5e907940598e85be06e417a206		https://www.encodeproject.org/files/ENCFF304SJR/@@download/ENCFF304SJR.bam	V29			released	s3://encode-public/2021/01/28/78f5260c-b081-4623-80b3-258b144fbb05/ENCFF304SJR.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/28/78f5260c-b081-4623-80b3-258b144fbb05/ENCFF304SJR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF868GOX	bam	bam		transcriptome alignments	GRCh38	ENCSR997FOT	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2054'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10923/'], '@type': ['Target', 'Item'], 'name': 'SUB1-human', 'label': 'SUB1', '@id': '/targets/SUB1-human/', 'title': 'SUB1 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'ad187235-8e72-4a1d-8c5e-7721de716bf9', 'status': 'released'}				SUB1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-11-20	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF336JBQ/, /files/ENCFF598IDH/, /files/ENCFF844LYQ/	5348957417	ENCODE Processing Pipeline	41cb27f8ae222d386631d4412997d475		https://www.encodeproject.org/files/ENCFF868GOX/@@download/ENCFF868GOX.bam	V29			released	s3://encode-public/2021/01/28/3335fe3b-1389-45e9-8d17-da89b2884d7f/ENCFF868GOX.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/28/3335fe3b-1389-45e9-8d17-da89b2884d7f/ENCFF868GOX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF402CEY	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF188RNC/, /files/ENCFF416BXM/	2988414844	Brenton Graveley, UConn	e7e26fd9ad9e8cf84f706d773cf603fc		https://www.encodeproject.org/files/ENCFF402CEY/@@download/ENCFF402CEY.bam	V19			released	s3://encode-public/2015/08/14/d451e172-c0a9-46c7-9451-da3c39f3be95/ENCFF402CEY.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/d451e172-c0a9-46c7-9451-da3c39f3be95/ENCFF402CEY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19 V19	released	missing biosample characterization		
ENCFF584BCB	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF339DLT/, /files/ENCFF333ZCD/	3570001017	Brenton Graveley, UConn	9a0bccbf198b5b5385983e7a285d6780		https://www.encodeproject.org/files/ENCFF584BCB/@@download/ENCFF584BCB.bam	V19			released	s3://encode-public/2015/08/14/0e52337c-8b37-4154-b12f-55c6763fb581/ENCFF584BCB.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/14/0e52337c-8b37-4154-b12f-55c6763fb581/ENCFF584BCB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19 V19	released	missing biosample characterization		
ENCFF893IIY	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF839KAI/, /files/ENCFF188RNC/, /files/ENCFF416BXM/	3502533890	ENCODE Processing Pipeline	cc046936003c3251e97e7feead43cbdb		https://www.encodeproject.org/files/ENCFF893IIY/@@download/ENCFF893IIY.bam	V19			released	s3://encode-public/2015/08/26/0e92c426-695d-467d-a429-8e1e947ff00c/ENCFF893IIY.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/26/0e92c426-695d-467d-a429-8e1e947ff00c/ENCFF893IIY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF357CVJ	bam	bam		transcriptome alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF839KAI/, /files/ENCFF188RNC/, /files/ENCFF416BXM/	4187388400	ENCODE Processing Pipeline	623a11a31bb714a7beee10c78745f3ae		https://www.encodeproject.org/files/ENCFF357CVJ/@@download/ENCFF357CVJ.bam	V19			released	s3://encode-public/2015/08/26/b7dced9d-1362-4cd9-a3d4-83c34efb0d0d/ENCFF357CVJ.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/26/b7dced9d-1362-4cd9-a3d4-83c34efb0d0d/ENCFF357CVJ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF447ZJC	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF339DLT/, /files/ENCFF333ZCD/, /files/ENCFF839KAI/	4185262266	ENCODE Processing Pipeline	c61c827591993d19463e34685ead1226		https://www.encodeproject.org/files/ENCFF447ZJC/@@download/ENCFF447ZJC.bam	V19			released	s3://encode-public/2015/08/26/39a2e742-4ca5-48ab-bd08-52cb9e1ff618/ENCFF447ZJC.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/26/39a2e742-4ca5-48ab-bd08-52cb9e1ff618/ENCFF447ZJC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF581HJI	bam	bam		transcriptome alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF339DLT/, /files/ENCFF333ZCD/, /files/ENCFF839KAI/	4983601531	ENCODE Processing Pipeline	1d87f21aeffa63d3f135936610779ea2		https://www.encodeproject.org/files/ENCFF581HJI/@@download/ENCFF581HJI.bam	V19			released	s3://encode-public/2015/08/26/af5eb816-4cd2-4925-93d7-cbf1aa7c4372/ENCFF581HJI.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/26/af5eb816-4cd2-4925-93d7-cbf1aa7c4372/ENCFF581HJI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF796ITR	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF188RNC/, /files/ENCFF700TXC/, /files/ENCFF416BXM/	2986645716	ENCODE Processing Pipeline	07a678499c545ce1b3fcec2961d1ed82		https://www.encodeproject.org/files/ENCFF796ITR/@@download/ENCFF796ITR.bam	V19			released	s3://encode-public/2015/08/31/b808eb77-b203-470f-8bf8-6f7191c1e6aa/ENCFF796ITR.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/31/b808eb77-b203-470f-8bf8-6f7191c1e6aa/ENCFF796ITR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF534BJA	bam	bam		alignments	hg19	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF339DLT/, /files/ENCFF700TXC/, /files/ENCFF333ZCD/	3568060536	ENCODE Processing Pipeline	82484eb3562548d04d1a7785967fa279		https://www.encodeproject.org/files/ENCFF534BJA/@@download/ENCFF534BJA.bam	V19			released	s3://encode-public/2015/08/31/34387bb4-f052-4c85-bb57-898dab023104/ENCFF534BJA.bam	https://datasetencode.blob.core.windows.net/dataset/2015/08/31/34387bb4-f052-4c85-bb57-898dab023104/ENCFF534BJA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF147WUE	bam	bam		alignments	GRCh38	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF188RNC/, /files/ENCFF751OWT/, /files/ENCFF416BXM/	2995020173	ENCODE Processing Pipeline	afc73334f262a1b37c5cf85a7103eb06		https://www.encodeproject.org/files/ENCFF147WUE/@@download/ENCFF147WUE.bam	V24			released	s3://encode-public/2016/03/11/e847bfbe-29f0-48f7-a994-cc27d824ec5a/ENCFF147WUE.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/e847bfbe-29f0-48f7-a994-cc27d824ec5a/ENCFF147WUE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released	missing biosample characterization		
ENCFF667YZK	bam	bam		alignments	GRCh38	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF339DLT/, /files/ENCFF751OWT/, /files/ENCFF333ZCD/	3587559814	ENCODE Processing Pipeline	9d48ca2643c33b4e3362708e71b4537c		https://www.encodeproject.org/files/ENCFF667YZK/@@download/ENCFF667YZK.bam	V24			released	s3://encode-public/2016/03/11/a6ae14ab-80d0-4a0a-8eff-115b5117d070/ENCFF667YZK.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/a6ae14ab-80d0-4a0a-8eff-115b5117d070/ENCFF667YZK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released	missing biosample characterization		
ENCFF935KUC	bam	bam		alignments	GRCh38	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF416BXM/, /files/ENCFF188RNC/, /files/ENCFF742NER/	3551512320	ENCODE Processing Pipeline	175fa2a30eac84d9f3822169b449410e		https://www.encodeproject.org/files/ENCFF935KUC/@@download/ENCFF935KUC.bam	V24			released	s3://encode-public/2016/03/11/8da07f33-d2c3-464f-ab5a-86e3bfa4773b/ENCFF935KUC.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/8da07f33-d2c3-464f-ab5a-86e3bfa4773b/ENCFF935KUC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released	missing biosample characterization		
ENCFF177ZTW	bam	bam		transcriptome alignments	GRCh38	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF416BXM/, /files/ENCFF188RNC/, /files/ENCFF742NER/	4217637004	ENCODE Processing Pipeline	e82c3f210b0611f7ed0741acaf00f4a3		https://www.encodeproject.org/files/ENCFF177ZTW/@@download/ENCFF177ZTW.bam	V24			released	s3://encode-public/2016/03/11/29ebd50b-092b-4b3b-9bdc-f474a816cee1/ENCFF177ZTW.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/29ebd50b-092b-4b3b-9bdc-f474a816cee1/ENCFF177ZTW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released	missing biosample characterization		
ENCFF044JDG	bam	bam		alignments	GRCh38	ENCSR599UDS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/16/'], '@type': ['Target', 'Item'], 'name': 'AARS-human', 'label': 'AARS', '@id': '/targets/AARS-human/', 'title': 'AARS (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '872683f1-1dff-4ee3-8ae7-81d2b24b8277', 'status': 'released'}				AARS-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF333ZCD/, /files/ENCFF339DLT/, /files/ENCFF742NER/	4278433281	ENCODE Processing Pipeline	0266fe14d7ebf286932e32a7120e4920		https://www.encodeproject.org/files/ENCFF044JDG/@@download/ENCFF044JDG.bam	V24			released	s3://encode-public/2016/03/11/6e113048-0e4d-4644-b736-a5237b7effad/ENCFF044JDG.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/6e113048-0e4d-4644-b736-a5237b7effad/ENCFF044JDG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released	missing biosample characterization		
