ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23221	"ENSG00000146112.7"	"PPP1R18"	chr6	-	30652184	30652321	30646955	30647166	30654890	30654970	23221	141,236	3,5	151,104	7,2	197	99	0.297729610586	1.0	0.959,0.96	0.916,0.963	0.02
23222	"ENSG00000084774.9"	"CAD"	chr2	+	27448998	27449187	27448572	27448794	27449392	27449517	23222	109,188	0,15	216,133	3,2	197	99	0.0409847550728	1.0	1.0,0.863	0.973,0.971	-0.04
23223	"ENSG00000084774.9"	"CAD"	chr2	+	27462564	27462652	27462198	27462339	27463132	27463229	23223	163,251	3,3	190,145	2,3	186	99	0.880139507363	1.0	0.967,0.978	0.981,0.963	0.0
23224	"ENSG00000084774.9"	"CAD"	chr2	+	27462198	27462339	27461909	27462100	27463132	27463229	23224	137,227	0,0	158,100	1,0	197	99	0.560052481071	1.0	1.0,1.0	0.988,1.0	0.006
23225	"ENSG00000084774.9"	"CAD"	chr2	+	27462564	27462666	27462198	27462339	27463132	27463229	23225	402,734	3,3	521,392	2,3	197	99	0.865305657964	1.0	0.985,0.992	0.992,0.985	0.0
23226	"ENSG00000084774.9"	"CAD"	chr2	+	27448894	27449041	27448572	27448794	27449392	27449517	23226	1,0	0,15	1,1	3,2	197	99	0.865069759408	1.0	1.0,0.0	0.143,0.201	0.328
23227	"ENSG00000084774.9"	"CAD"	chr2	+	27448998	27449041	27448572	27448794	27449392	27449517	23227	29,54	0,15	66,33	3,2	141	99	0.157739603482	1.0	1.0,0.717	0.939,0.921	-0.071
23228	"ENSG00000084774.9"	"CAD"	chr2	+	27463434	27463485	27463132	27463229	27463778	27463823	23228	9,13	151,283	3,8	209,173	149	99	0.182822447762	1.0	0.038,0.03	0.009,0.03	0.015
23229	"ENSG00000084774.9"	"CAD"	chr2	+	27463374	27463485	27463132	27463229	27463778	27463823	23229	7,9	151,283	3,2	209,173	197	99	0.0657987135966	1.0	0.023,0.016	0.007,0.006	0.013
2323	"ENSG00000204463.8"	"BAG6"	chr6	-	31611666	31611754	31610605	31610892	31612722	31612975	2323	450,994	1,0	534,393	0,0	186	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
23230	"ENSG00000084774.9"	"CAD"	chr2	+	27445733	27445905	27445386	27445528	27446430	27446616	23230	255,442	0,2	405,225	0,0	197	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
23231	"ENSG00000084774.9"	"CAD"	chr2	+	27450264	27450403	27449699	27449830	27454335	27454448	23231	1,1	84,136	0,0	130,85	197	99	1	1.0	0.006,0.004	0.0,0.0	0.005
2324	"ENSG00000204463.8"	"BAG6"	chr6	-	31612083	31612104	31611858	31611971	31612301	31612379	2324	7,19	120,186	5,5	121,126	119	99	0.0832441178734	1.0	0.046,0.078	0.033,0.032	0.029
23243	"ENSG00000127329.10"	"PTPRB"	chr12	-	70931934	70932011	70929804	70929939	70932703	70932794	23243	4,10	0,2	3,9	0,0	175	99	1	1.0	1.0,0.739	1.0,1.0	-0.131
23245	"ENSG00000161981.6"	"SNRNP25"	chr16	+	106320	106420	105776	105882	106538	106613	23245	5,10	266,339	8,6	308,238	197	99	0.923951882958	1.0	0.009,0.015	0.013,0.013	-0.001
23246	"ENSG00000161981.6"	"SNRNP25"	chr16	+	105458	105542	103898	104058	105793	105882	23246	266,382	0,1	335,242	2,0	182	99	0.841877289779	1.0	1.0,0.995	0.989,1.0	0.003
23247	"ENSG00000161981.6"	"SNRNP25"	chr16	+	105114	105203	103898	104058	105458	105549	23247	8,12	325,468	3,2	411,287	187	99	0.147293310389	1.0	0.013,0.013	0.004,0.004	0.009
23248	"ENSG00000161981.6"	"SNRNP25"	chr16	+	105458	105549	103898	104058	105793	105871	23248	325,468	0,1	411,287	2,0	189	99	1	1.0	1.0,0.996	0.991,1.0	0.002
23249	"ENSG00000104643.5"	"MTMR9"	chr8	+	11155408	11155460	11152702	11152811	11157531	11157750	23249	0,0	9,18	1,2	16,13	150	99	0.606719479527	1.0	0.0,0.0	0.04,0.092	-0.066
2325	"ENSG00000204463.8"	"BAG6"	chr6	-	31612083	31612204	31611858	31611971	31612301	31612379	2325	87,209	120,186	83,74	121,126	197	99	0.0408255352838	1.0	0.267,0.361	0.256,0.228	0.072
23250	"ENSG00000175216.10"	"CKAP5"	chr11	-	46810230	46810323	46806037	46806223	46811625	46811736	23250	212,357	1,0	234,167	0,0	191	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
23251	"ENSG00000175216.10"	"CKAP5"	chr11	-	46774859	46775047	46772895	46773084	46780472	46780593	23251	3,3	1,1	2,3	0,0	197	99	1	1.0	0.601,0.601	1.0,1.0	-0.399
23252	"ENSG00000175216.10"	"CKAP5"	chr11	-	46848805	46848927	46842725	46842819	46867770	46867847	23252	2,2	108,137	1,1	152,74	197	99	1	1.0	0.009,0.007	0.003,0.007	0.003
23253	"ENSG00000175216.10"	"CKAP5"	chr11	-	46791512	46791648	46789124	46789213	46792337	46792532	23253	577,1001	0,1	772,490	0,0	197	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
23254	"ENSG00000175216.10"	"CKAP5"	chr11	-	46806037	46806151	46804739	46804918	46810230	46810323	23254	45,54	0,0	45,34	0,3	197	99	0.399236719802	1.0	1.0,1.0	1.0,0.851	0.075
23255	"ENSG00000175216.10"	"CKAP5"	chr11	-	46806037	46806223	46804823	46804918	46810230	46810323	23255	174,260	0,0	178,141	0,3	197	99	0.141762356385	1.0	1.0,1.0	1.0,0.959	0.02
23256	"ENSG00000175216.10"	"CKAP5"	chr11	-	46774184	46774260	46772895	46773084	46774859	46775047	23256	673,953	0,0	720,521	0,1	174	99	1	1.0	1.0,1.0	1.0,0.997	0.002
23257	"ENSG00000175216.10"	"CKAP5"	chr11	-	46810218	46810323	46806037	46806223	46811625	46811736	23257	93,162	1,0	114,71	0,0	197	99	0.779200470285	1.0	0.979,1.0	1.0,1.0	-0.01
23258	"ENSG00000175216.10"	"CKAP5"	chr11	-	46856823	46856906	46842725	46842819	46867770	46867847	23258	0,1	108,137	3,0	152,74	181	99	0.846590599019	1.0	0.0,0.004	0.011,0.0	-0.003
23259	"ENSG00000175216.10"	"CKAP5"	chr11	-	46806037	46806181	46804823	46804918	46810230	46810323	23259	50,53	0,0	52,35	0,3	197	99	0.439091485054	1.0	1.0,1.0	1.0,0.854	0.073
2326	"ENSG00000204463.8"	"BAG6"	chr6	-	31616687	31616741	31616453	31616528	31616975	31617172	2326	249,461	12,14	377,254	26,13	152	99	0.0710015306062	1.0	0.931,0.955	0.904,0.927	0.028
23260	"ENSG00000175216.10"	"CKAP5"	chr11	-	46839860	46840054	46837748	46837955	46842725	46842819	23260	438,546	2,0	507,318	0,0	197	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
23261	"ENSG00000175216.10"	"CKAP5"	chr11	-	46776437	46776617	46774859	46775047	46780472	46780593	23261	457,616	3,3	502,337	2,2	197	99	0.94200746838	1.0	0.987,0.99	0.992,0.988	-0.002
23263	"ENSG00000175216.10"	"CKAP5"	chr11	-	46806037	46806248	46804823	46804918	46810230	46810323	23263	45,53	0,0	45,34	0,3	197	99	0.41641838609	1.0	1.0,1.0	1.0,0.851	0.075
23264	"ENSG00000175216.10"	"CKAP5"	chr11	-	46776437	46776533	46775003	46775047	46780472	46780593	23264	86,106	1,2	98,63	1,0	194	99	0.818518752604	1.0	0.978,0.964	0.98,1.0	-0.019
23265	"ENSG00000251595.3"	"ABCA11P"	chr4	-	429558	429668	419603	420762	431234	431300	23265	14,28	0,4	10,16	2,1	197	99	0.694956358936	1.0	1.0,0.779	0.715,0.889	0.087
23266	"ENSG00000251595.3"	"ABCA11P"	chr4	-	431234	431300	419603	420762	466363	466490	23266	7,6	0,0	8,5	2,0	164	99	1	1.0	1.0,1.0	0.707,1.0	0.147
2327	"ENSG00000204463.8"	"BAG6"	chr6	-	31608161	31608305	31607975	31608083	31608421	31608481	2327	547,913	16,15	654,497	16,10	197	99	0.828558416254	1.0	0.945,0.968	0.954,0.962	-0.002
23271	"ENSG00000133597.5"	"ADCK2"	chr7	+	140390559	140390613	140389396	140389525	140394462	140394921	23271	11,32	2,3	25,16	0,0	152	99	0.279270791092	1.0	0.782,0.874	1.0,1.0	-0.172
23272	"ENSG00000133597.5"	"ADCK2"	chr7	+	140386789	140387041	140380841	140380937	140389396	140389525	23272	30,51	0,1	34,38	0,0	197	99	1	1.0	1.0,0.962	1.0,1.0	-0.019
23273	"ENSG00000133597.5"	"ADCK2"	chr7	+	140380841	140380937	140378954	140379083	140386789	140387041	23273	49,69	0,1	43,44	0,0	194	99	0.773554723608	1.0	1.0,0.972	1.0,1.0	-0.014
23275	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131390203	131390221	131389664	131389777	131392599	131392654	23275	18,33	1,7	26,11	1,0	116	99	0.314086301994	1.0	0.939,0.801	0.957,1.0	-0.108
23276	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131355261	131355321	131353755	131353904	131356453	131356652	23276	8,6	7,7	2,8	5,7	158	99	0.796840225836	1.0	0.417,0.349	0.2,0.417	0.075
23277	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131371929	131371944	131371400	131371563	131373992	131374124	23277	2,2	15,17	0,1	18,15	113	99	0.421489348081	1.0	0.105,0.093	0.0,0.055	0.072
2328	"ENSG00000204463.8"	"BAG6"	chr6	-	31612083	31612129	31611858	31611971	31612301	31612379	2328	25,79	120,186	29,21	121,126	144	99	0.0540135958642	1.0	0.125,0.226	0.141,0.103	0.053
23280	"ENSG00000130935.5"	"NOL11"	chr17	+	65715789	65715903	65713948	65714204	65716021	65716078	23280	207,226	0,1	298,173	0,0	197	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
23282	"ENSG00000130935.5"	"NOL11"	chr17	+	65732781	65732870	65732015	65732139	65733623	65733808	23282	246,269	2,0	313,172	0,0	187	99	0.592113479288	1.0	0.985,1.0	1.0,1.0	-0.008
23284	"ENSG00000126432.9"	"PRDX5"	chr11	+	64087205	64087259	64085653	64085858	64088336	64088375	23284	578,1137	28,33	521,353	33,20	152	99	0.0172711106159	1.0	0.931,0.957	0.911,0.92	0.028
23285	"ENSG00000126432.9"	"PRDX5"	chr11	+	64087205	64087340	64085559	64085858	64088132	64088189	23285	1445,2893	13,21	1501,1179	21,11	197	99	0.118376622367	1.0	0.982,0.986	0.973,0.982	0.006
23286	"ENSG00000126432.9"	"PRDX5"	chr11	+	64087205	64087340	64085559	64085858	64088336	64088375	23286	949,1821	28,33	907,620	33,20	197	99	0.0414282466066	1.0	0.945,0.965	0.932,0.94	0.019
23287	"ENSG00000126432.9"	"PRDX5"	chr11	+	64088132	64088189	64087205	64087340	64088336	64088375	23287	348,668	35,28	438,362	38,28	155	99	0.236138302964	1.0	0.864,0.938	0.88,0.892	0.015
23288	"ENSG00000126432.9"	"PRDX5"	chr11	+	64088132	64088189	64085559	64085858	64088336	64088375	23288	9,13	28,33	11,7	33,20	155	99	0.897623272708	1.0	0.17,0.201	0.176,0.183	0.006
23289	"ENSG00000126432.9"	"PRDX5"	chr11	+	64088132	64088264	64085559	64085858	64088336	64088375	23289	749,1204	28,33	722,546	33,20	197	99	0.187980718952	1.0	0.931,0.948	0.917,0.932	0.015
2329	"ENSG00000204463.8"	"BAG6"	chr6	-	31612083	31612129	31611858	31612004	31612301	31612379	2329	4,21	0,2	5,5	0,0	144	99	1	1.0	1.0,0.878	1.0,1.0	-0.061
23290	"ENSG00000126432.9"	"PRDX5"	chr11	+	64088132	64088264	64087205	64087340	64088336	64088375	23290	1267,2283	35,28	1333,1122	38,28	197	99	0.0562212474125	1.0	0.948,0.976	0.946,0.953	0.012
23292	"ENSG00000145736.10"	"GTF2H2"	chr5	-	70360951	70361049	70358578	70358623	70363320	70363477	23292	1,0	0,1	0,0	1,2	196	99	0.0962208260134	1.0	1.0,0.0	0.0,0.0	0.5
23293	"ENSG00000145736.10"	"GTF2H2"	chr5	-	70334255	70334308	70333333	70333373	70337348	70337451	23293	3,6	1,1	14,5	0,0	151	99	1	1.0	0.663,0.797	1.0,1.0	-0.27
233	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150486	249150621	249149756	249150145	249150712	249150761	233	671,1192	3,6	799,444	5,10	197	99	0.033205273108	1.0	0.991,0.99	0.988,0.957	0.018
2330	"ENSG00000204463.8"	"BAG6"	chr6	-	31611858	31611971	31609888	31610180	31612722	31612975	2330	0,2	0,0	2,1	1,0	197	99	1	1.0	NA,1.0	0.501,1.0	0.25
23300	"ENSG00000245694.4"	"CRNDE"	chr16	-	54958512	54958599	54957496	54957562	54959012	54959148	23300	2,0	31,81	0,0	39,31	185	99	0.740146248535	1.0	0.033,0.0	0.0,0.0	0.017
23301	"ENSG00000245694.4"	"CRNDE"	chr16	-	54954209	54954250	54952977	54953121	54957496	54957562	23301	5,10	5,5	8,11	2,0	139	99	0.0673883290232	1.0	0.416,0.588	0.74,1.0	-0.368
23302	"ENSG00000245694.4"	"CRNDE"	chr16	-	54954209	54954239	54952774	54953121	54957496	54957562	23302	5,8	5,5	7,14	2,0	128	99	0.0359846343852	1.0	0.436,0.553	0.73,1.0	-0.37
23303	"ENSG00000245694.4"	"CRNDE"	chr16	-	54954209	54954322	54952775	54953121	54957496	54957562	23303	30,50	5,5	38,32	2,0	197	99	0.0976756516124	1.0	0.751,0.834	0.905,1.0	-0.16
23304	"ENSG00000245694.4"	"CRNDE"	chr16	-	54954209	54954307	54952775	54953121	54957496	54957562	23304	9,17	5,5	17,24	2,0	196	99	0.0193111499663	1.0	0.476,0.632	0.811,1.0	-0.351
23308	"ENSG00000058799.9"	"YIPF1"	chr1	-	54354571	54354659	54348785	54348949	54355385	54355453	23308	3,12	0,1	11,8	0,2	186	99	0.770657439388	1.0	1.0,0.865	1.0,0.68	0.092
23309	"ENSG00000058799.9"	"YIPF1"	chr1	-	54320673	54320724	54317391	54317943	54325728	54325826	23309	18,16	12,14	19,7	15,5	149	99	0.969791073479	1.0	0.499,0.432	0.457,0.482	-0.004
23310	"ENSG00000058799.9"	"YIPF1"	chr1	-	54348785	54348934	54344281	54344395	54354579	54354659	23310	60,90	5,10	79,61	6,8	197	99	0.987432224783	1.0	0.858,0.819	0.869,0.793	0.008
23311	"ENSG00000058799.9"	"YIPF1"	chr1	-	54348785	54348949	54344314	54344395	54354579	54354659	23311	89,167	5,10	135,86	6,8	197	99	0.827161261066	1.0	0.899,0.894	0.919,0.844	0.015
23312	"ENSG00000058799.9"	"YIPF1"	chr1	-	54354916	54355136	54354579	54354659	54355385	54355453	23312	88,118	2,9	89,35	8,6	197	99	0.0844202311463	1.0	0.957,0.868	0.848,0.746	0.116
23313	"ENSG00000058799.9"	"YIPF1"	chr1	-	54354579	54354659	54348785	54348949	54355385	54355406	23313	31,86	0,1	65,31	0,2	178	99	0.939473671225	1.0	1.0,0.98	1.0,0.896	0.042
23315	"ENSG00000058799.9"	"YIPF1"	chr1	-	54348615	54348704	54344314	54344395	54348785	54348934	23315	6,6	60,90	7,1	78,61	187	99	0.568192790322	1.0	0.05,0.034	0.045,0.009	0.015
23317	"ENSG00000160570.9"	"DEDD2"	chr19	-	42720831	42721197	42719379	42719404	42721783	42721834	23317	24,48	36,54	22,10	65,20	197	99	0.0102257818853	1.0	0.251,0.309	0.145,0.201	0.107
23318	"ENSG00000160570.9"	"DEDD2"	chr19	-	42720831	42721197	42719379	42719404	42724225	42724275	23318	12,25	2,1	6,6	2,2	197	99	0.11347150697	1.0	0.751,0.926	0.601,0.601	0.238
23319	"ENSG00000160570.9"	"DEDD2"	chr19	-	42706202	42706224	42703616	42703981	42713851	42713992	23319	0,4	10,52	0,1	22,11	120	99	0.858804305087	1.0	0.0,0.06	0.0,0.07	-0.005
2332	"ENSG00000204463.8"	"BAG6"	chr6	-	31612301	31612406	31611858	31611971	31612722	31612846	2332	128,189	0,2	132,132	2,0	197	99	0.790436159694	1.0	1.0,0.979	0.971,1.0	0.004
23321	"ENSG00000160570.9"	"DEDD2"	chr19	-	42719299	42719404	42713851	42713992	42721783	42721860	23321	39,57	0,1	69,20	0,0	197	99	1	1.0	1.0,0.966	1.0,1.0	-0.017
23322	"ENSG00000160570.9"	"DEDD2"	chr19	-	42719284	42719404	42713851	42713992	42721783	42721894	23322	70,125	0,1	100,45	0,0	197	99	0.905069997109	1.0	1.0,0.984	1.0,1.0	-0.008
23323	"ENSG00000160570.9"	"DEDD2"	chr19	-	42706140	42706224	42703944	42703981	42713851	42713992	23323	1,5	10,52	0,1	22,11	182	99	0.78160023865	1.0	0.052,0.05	0.0,0.047	0.028
2333	"ENSG00000204463.8"	"BAG6"	chr6	-	31610605	31610892	31609888	31610180	31611666	31611754	2333	729,1506	0,0	915,653	1,0	197	99	1	1.0	1.0,1.0	0.998,1.0	0.001
23330	"ENSG00000136937.8"	"NCBP1"	chr9	+	100407892	100408014	100407398	100407506	100409773	100409807	23330	313,464	2,0	388,238	1,2	197	99	0.63563040247	1.0	0.987,1.0	0.995,0.984	0.004
23332	"ENSG00000136937.8"	"NCBP1"	chr9	+	100405485	100405642	100403843	100403944	100407398	100407506	23332	288,391	0,1	322,239	0,0	197	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
23333	"ENSG00000136937.8"	"NCBP1"	chr9	+	100413591	100413655	100412784	100412882	100416079	100416190	23333	272,396	4,4	406,229	0,1	162	99	0.0741302590293	1.0	0.977,0.984	1.0,0.993	-0.016
23335	"ENSG00000156110.9"	"ADK"	chr10	+	75984295	75984349	75960521	75960596	76074424	76074503	23335	126,160	0,0	153,129	0,2	152	99	0.423273076399	1.0	1.0,1.0	1.0,0.977	0.012
23336	"ENSG00000156110.9"	"ADK"	chr10	+	76285013	76285184	76158228	76158337	76349039	76349075	23336	230,283	4,1	346,226	7,4	197	99	0.303277180914	1.0	0.967,0.993	0.961,0.966	0.016
23337	"ENSG00000156110.9"	"ADK"	chr10	+	75934173	75934376	75910992	75911101	75960521	75960596	23337	0,2	29,41	3,0	80,28	197	99	0.793410266398	1.0	0.0,0.024	0.018,0.0	0.003
23338	"ENSG00000156110.9"	"ADK"	chr10	+	76360136	76360251	76349039	76349075	76429940	76430027	23338	217,252	0,0	268,211	1,0	197	99	1	1.0	1.0,1.0	0.993,1.0	0.004
2334	"ENSG00000204463.8"	"BAG6"	chr6	-	31610605	31610892	31609888	31610180	31612722	31612975	2334	280,512	0,0	381,260	1,0	197	99	1	1.0	1.0,1.0	0.995,1.0	0.002
23340	"ENSG00000148343.14"	"FAM73B"	chr9	+	131804582	131804793	131802730	131802969	131810705	131810818	23340	77,147	1,1	111,92	0,0	197	99	0.474461707878	1.0	0.975,0.987	1.0,1.0	-0.019
23341	"ENSG00000148343.14"	"FAM73B"	chr9	+	131831116	131831178	131830273	131830611	131831354	131831408	23341	4,5	5,11	6,0	12,6	160	99	0.441784544515	1.0	0.331,0.22	0.236,0.0	0.158
23343	"ENSG00000148343.14"	"FAM73B"	chr9	+	131804582	131804708	131802730	131802969	131810705	131810818	23343	21,45	1,1	14,20	0,0	197	99	1	1.0	0.913,0.958	1.0,1.0	-0.065
23345	"ENSG00000148343.14"	"FAM73B"	chr9	+	131825823	131825910	131823509	131823625	131830051	131830150	23345	43,53	1,0	27,26	0,0	185	99	1	1.0	0.958,1.0	1.0,1.0	-0.021
23346	"ENSG00000148343.14"	"FAM73B"	chr9	+	131831116	131831254	131830273	131830611	131831354	131831408	23346	29,38	5,11	44,26	12,6	197	99	0.827930472522	1.0	0.745,0.635	0.648,0.685	0.023
2335	"ENSG00000056277.11"	"ZNF280C"	chrX	-	129361655	129361756	129360732	129360879	129362950	129363108	2335	23,44	0,1	44,10	0,0	197	99	1	1.0	1.0,0.957	1.0,1.0	-0.022
23353	"ENSG00000186432.4"	"KPNA4"	chr3	-	160254583	160254628	160253595	160253685	160283001	160283376	23353	158,178	1,0	154,137	0,0	143	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
23354	"ENSG00000186432.4"	"KPNA4"	chr3	-	160227587	160227659	160225894	160226057	160231864	160231969	23354	281,345	0,2	314,246	1,0	170	99	1	1.0	1.0,0.99	0.995,1.0	-0.003
23355	"ENSG00000186432.4"	"KPNA4"	chr3	-	160282308	160282428	160254583	160254628	160283001	160283359	23355	0,2	99,79	4,2	81,67	197	99	0.144701258951	1.0	0.0,0.013	0.024,0.015	-0.013
23357	"ENSG00000120256.5"	"LRP11"	chr6	-	150147399	150147495	150141075	150141839	150157220	150157433	23357	21,20	1,0	33,16	2,0	194	99	0.774047618777	1.0	0.915,1.0	0.894,1.0	0.01
23358	"ENSG00000149313.6"	"AASDHPPT"	chr11	+	105961283	105961405	105950193	105950419	105962042	105962204	23358	206,268	0,1	299,182	1,0	197	99	1	1.0	1.0,0.993	0.993,1.0	0.0
23359	"ENSG00000149313.6"	"AASDHPPT"	chr11	+	105965309	105965381	105962042	105962204	105967469	105968025	23359	317,364	0,0	389,264	0,1	170	99	1	1.0	1.0,1.0	1.0,0.994	0.003
2336	"ENSG00000056277.11"	"ZNF280C"	chrX	-	129377773	129377839	129377536	129377673	129380832	129380979	2336	12,11	0,1	13,10	0,0	164	99	1	1.0	1.0,0.869	1.0,1.0	-0.066
23360	"ENSG00000149313.6"	"AASDHPPT"	chr11	+	105962042	105962204	105950193	105950419	105967469	105968025	23360	0,1	0,0	1,1	2,0	197	99	1	1.0	NA,1.0	0.201,1.0	0.399
23362	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31417829	31417941	31392262	31392406	31436357	31436453	23362	0,0	50,46	0,2	64,37	197	99	0.444325371155	1.0	0.0,0.0	0.0,0.026	-0.013
23363	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31451029	31451153	31447833	31447902	31451817	31452250	23363	1,8	8,10	5,1	11,9	197	99	0.575433564382	1.0	0.059,0.287	0.186,0.053	0.053
23364	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31443518	31443679	31436357	31436496	31447833	31449511	23364	1,0	9,25	2,0	29,14	197	99	0.885731156284	1.0	0.053,0.0	0.033,0.0	0.01
23366	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31429808	31429877	31392262	31392406	31436357	31436496	23366	4,1	50,46	1,2	64,37	167	99	0.52643890786	1.0	0.045,0.013	0.009,0.031	0.009
23367	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31429656	31429877	31392353	31392406	31436357	31436496	23367	3,2	50,46	2,2	64,37	197	99	0.725789867899	1.0	0.029,0.021	0.015,0.026	0.005
23368	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31436357	31436496	31392262	31392406	31447833	31447902	23368	59,71	0,0	93,51	0,1	197	99	0.868770728283	1.0	1.0,1.0	1.0,0.962	0.019
2337	"ENSG00000056277.11"	"ZNF280C"	chrX	-	129360732	129360879	129354322	129354454	129361655	129361756	2337	19,38	2,2	39,11	3,3	197	99	0.506242227838	1.0	0.827,0.905	0.867,0.648	0.108
23374	"ENSG00000167895.10"	"TMC8"	chr17	+	76133315	76133404	76131029	76131090	76133797	76133973	23374	9,8	2,3	12,2	1,0	187	99	0.373375522374	1.0	0.704,0.585	0.864,1.0	-0.287
23375	"ENSG00000167895.10"	"TMC8"	chr17	+	76133315	76133439	76130950	76131090	76133797	76133895	23375	10,8	2,3	13,2	1,0	197	99	0.375537413007	1.0	0.715,0.573	0.867,1.0	-0.29
23376	"ENSG00000167895.10"	"TMC8"	chr17	+	76133315	76133895	76130948	76131090	76134085	76134152	23376	17,30	0,1	18,9	0,0	197	99	1	1.0	1.0,0.938	1.0,1.0	-0.031
23377	"ENSG00000167895.10"	"TMC8"	chr17	+	76133797	76133895	76131029	76131090	76134085	76134269	23377	9,25	0,1	9,7	0,0	196	99	1	1.0	1.0,0.927	1.0,1.0	-0.036
23378	"ENSG00000167895.10"	"TMC8"	chr17	+	76133797	76133973	76130950	76131090	76134085	76134269	23378	2,4	0,1	2,0	0,0	197	99	1	1.0	1.0,0.668	1.0,NA	-0.166
2338	"ENSG00000165119.14"	"HNRNPK"	chr9	-	86585076	86585246	86583111	86584295	86585651	86585734	2338	2256,2845	0,1	2783,1881	0,0	197	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
23382	"ENSG00000103769.5"	"RAB11A"	chr15	+	66172062	66172089	66170099	66170293	66180038	66180197	23382	252,369	4,2	314,223	0,0	125	99	0.25159003838	1.0	0.98,0.993	1.0,1.0	-0.014
23383	"ENSG00000103769.5"	"RAB11A"	chr15	+	66172008	66172089	66170149	66170293	66180038	66180585	23383	1039,1392	4,2	1140,838	0,0	179	99	1	1.0	0.993,0.997	1.0,1.0	-0.005
23384	"ENSG00000103769.5"	"RAB11A"	chr15	+	66170099	66170293	66169669	66169865	66172008	66172089	23384	669,992	0,0	726,571	0,1	197	99	1	1.0	1.0,1.0	1.0,0.997	0.002
23386	"ENSG00000213085.5"	"CCDC19"	chr1	-	159856300	159856479	159854225	159854355	159857630	159857801	23386	7,4	0,1	8,6	0,0	197	99	1	1.0	1.0,0.668	1.0,1.0	-0.166
23387	"ENSG00000108389.5"	"MTMR4"	chr17	-	56586041	56586202	56585828	56585925	56588789	56588872	23387	67,131	1,0	95,76	2,0	197	99	0.561212198121	1.0	0.971,1.0	0.96,1.0	0.006
23388	"ENSG00000108389.5"	"MTMR4"	chr17	-	56586041	56586225	56585682	56585925	56588789	56588872	23388	35,78	1,0	57,43	2,0	197	99	0.588119564767	1.0	0.946,1.0	0.935,1.0	0.005
23389	"ENSG00000108389.5"	"MTMR4"	chr17	-	56592352	56592444	56590212	56590302	56593940	56593979	23389	1,0	7,10	0,0	10,4	190	99	1	1.0	0.069,0.0	0.0,0.0	0.035
2339	"ENSG00000165119.14"	"HNRNPK"	chr9	-	86593287	86593367	86593109	86593194	86595067	86595105	2339	1787,2651	0,1	2917,1719	1,0	178	99	1	1.0	1.0,0.999	0.999,1.0	0.0
23390	"ENSG00000108389.5"	"MTMR4"	chr17	-	56582139	56582335	56581663	56581849	56582832	56582944	23390	56,79	0,1	57,41	0,0	197	99	0.699940981335	1.0	1.0,0.975	1.0,1.0	-0.012
23391	"ENSG00000108389.5"	"MTMR4"	chr17	-	56581410	56581581	56581104	56581259	56581663	56581849	23391	121,219	0,1	176,101	0,1	197	99	0.794191730547	1.0	1.0,0.991	1.0,0.981	0.005
23392	"ENSG00000146757.9"	"ZNF92"	chr7	+	64852814	64852941	64838711	64838913	64853718	64853814	23392	66,82	3,18	59,53	10,4	197	99	0.945854171943	1.0	0.917,0.696	0.748,0.869	-0.002
23393	"ENSG00000146757.9"	"ZNF92"	chr7	+	64852814	64852941	64838711	64838913	64863253	64865997	23393	34,35	6,10	32,24	9,4	197	99	0.970139754961	1.0	0.74,0.638	0.641,0.751	-0.007
23394	"ENSG00000146757.9"	"ZNF92"	chr7	+	64853718	64853814	64852814	64852941	64863253	64866038	23394	81,70	2,0	64,58	0,0	194	99	0.729441289076	1.0	0.954,1.0	1.0,1.0	-0.023
23395	"ENSG00000146757.9"	"ZNF92"	chr7	+	64853718	64853814	64838793	64838913	64863253	64866038	23395	50,41	6,10	47,33	9,4	194	99	0.966282174033	1.0	0.81,0.677	0.727,0.808	-0.024
23399	"ENSG00000137409.14"	"MTCH1"	chr6	-	36940478	36940572	36938422	36938470	36943433	36943493	23399	217,326	2,2	317,231	0,0	192	99	0.215381025462	1.0	0.982,0.988	1.0,1.0	-0.015
