File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF285IGP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR657TZZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF622-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF389TCM/, /files/ENCFF282VKB/, /files/ENCFF091KVP/, /files/ENCFF934JXI/, /files/ENCFF269URO/, /files/ENCFF259ZHT/	343176	Gene Yeo, UCSD	00496835a1d2fea1ba4e4aff884012d8		https://www.encodeproject.org/files/ENCFF285IGP/@@download/ENCFF285IGP.bed.gz				released	s3://encode-public/2018/12/03/fde3823a-c746-4b10-8944-bd6398271384/ENCFF285IGP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/fde3823a-c746-4b10-8944-bd6398271384/ENCFF285IGP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF513PTZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF981SIK/, /files/ENCFF063BTH/, /files/ENCFF603JTU/, /files/ENCFF743PLU/, /files/ENCFF730OHC/, /files/ENCFF039QTN/	15083	Gene Yeo, UCSD	92af67c532a42fe6f915a25e67477e64		https://www.encodeproject.org/files/ENCFF513PTZ/@@download/ENCFF513PTZ.bed.gz				released	s3://encode-public/2018/06/08/3fd2b4e4-70b3-4c4c-9ff6-daf824be2ead/ENCFF513PTZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/3fd2b4e4-70b3-4c4c-9ff6-daf824be2ead/ENCFF513PTZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF566EAE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF701ZSE/, /files/ENCFF062LCG/, /files/ENCFF269URO/, /files/ENCFF899ZEH/, /files/ENCFF383ZAQ/, /files/ENCFF420FTB/	16281	Gene Yeo, UCSD	66651294be1e7f07724dabc602542ce4		https://www.encodeproject.org/files/ENCFF566EAE/@@download/ENCFF566EAE.bed.gz				released	s3://encode-public/2018/12/03/683cee0e-cf9e-469c-9b18-99840fa9fa8d/ENCFF566EAE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/683cee0e-cf9e-469c-9b18-99840fa9fa8d/ENCFF566EAE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF982GEG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR663NRA	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZRANB2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF709ENB/, /files/ENCFF562FIX/, /files/ENCFF350ANF/, /files/ENCFF464HWD/, /files/ENCFF039QTN/, /files/ENCFF157TJP/	9377	Gene Yeo, UCSD	fea7e06d07d60c02bf117dfa7a251823		https://www.encodeproject.org/files/ENCFF982GEG/@@download/ENCFF982GEG.bed.gz				released	s3://encode-public/2018/06/08/5155f237-1bbe-4557-a21f-17c28b5cc9ef/ENCFF982GEG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/5155f237-1bbe-4557-a21f-17c28b5cc9ef/ENCFF982GEG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF058OOW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR663NRA	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZRANB2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF263QPA/, /files/ENCFF588XPN/, /files/ENCFF348UPB/, /files/ENCFF269URO/, /files/ENCFF578TMK/, /files/ENCFF824LSN/	9628	Gene Yeo, UCSD	4ca0c5ff3ea9645484518653151f663d		https://www.encodeproject.org/files/ENCFF058OOW/@@download/ENCFF058OOW.bed.gz				released	s3://encode-public/2018/12/03/185bcfd4-4346-4798-bb6d-776d372c5e59/ENCFF058OOW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/185bcfd4-4346-4798-bb6d-776d372c5e59/ENCFF058OOW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF758EWI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR580MFX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUPV3L1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF737MAB/, /files/ENCFF882KLS/, /files/ENCFF039QTN/, /files/ENCFF429MXX/, /files/ENCFF816LYN/, /files/ENCFF089NRQ/	5945	Gene Yeo, UCSD	a9df50111be4fe8c17c4181d8a2b0fb3		https://www.encodeproject.org/files/ENCFF758EWI/@@download/ENCFF758EWI.bed.gz				released	s3://encode-public/2018/06/08/c1d2244b-0fd8-4736-8c00-8979b20ad4c3/ENCFF758EWI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/c1d2244b-0fd8-4736-8c00-8979b20ad4c3/ENCFF758EWI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF999ZAW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR580MFX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUPV3L1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF369GNR/, /files/ENCFF186QJV/, /files/ENCFF941QMM/, /files/ENCFF853HTH/, /files/ENCFF269URO/, /files/ENCFF579FWN/	6273	Gene Yeo, UCSD	73e10dfb07648b1205befe4d785894af		https://www.encodeproject.org/files/ENCFF999ZAW/@@download/ENCFF999ZAW.bed.gz				released	s3://encode-public/2018/12/03/b7a58199-985e-474c-b2f4-b2a80ed9959d/ENCFF999ZAW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/b7a58199-985e-474c-b2f4-b2a80ed9959d/ENCFF999ZAW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF889CCS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR647CLF	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GPKOW-human	RNA				ultraviolet irradiation	strand-specific	2016-10-31	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF760JZI/, /files/ENCFF410KNT/, /files/ENCFF636IYL/, /files/ENCFF914HZF/, /files/ENCFF400PVK/, /files/ENCFF039QTN/	25217	Gene Yeo, UCSD	db40e446a11ca46e5ef36cfe6b0393d9		https://www.encodeproject.org/files/ENCFF889CCS/@@download/ENCFF889CCS.bed.gz				released	s3://encode-public/2018/06/08/9788207a-a153-43fb-8b4c-b25b818e3dfb/ENCFF889CCS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/9788207a-a153-43fb-8b4c-b25b818e3dfb/ENCFF889CCS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF674BUM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR647CLF	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GPKOW-human	RNA				ultraviolet irradiation	strand-specific	2016-10-31	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF318RDQ/, /files/ENCFF739BZK/, /files/ENCFF966HIC/, /files/ENCFF269URO/, /files/ENCFF333OLY/, /files/ENCFF040AJT/	24072	Gene Yeo, UCSD	7c5e60dc18770cfd338575e93ebd0d12		https://www.encodeproject.org/files/ENCFF674BUM/@@download/ENCFF674BUM.bed.gz				released	s3://encode-public/2018/12/03/c9ed668d-cd76-4c1d-9f3f-83694ce117c1/ENCFF674BUM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/c9ed668d-cd76-4c1d-9f3f-83694ce117c1/ENCFF674BUM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF445JRX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR736AAG	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GTF2F1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF189QBX/, /files/ENCFF215OMD/, /files/ENCFF739CHZ/, /files/ENCFF968DUU/, /files/ENCFF039QTN/, /files/ENCFF135DTM/	104811	Gene Yeo, UCSD	1293a8cb86bd097774738a639a51d6ac		https://www.encodeproject.org/files/ENCFF445JRX/@@download/ENCFF445JRX.bed.gz				released	s3://encode-public/2018/06/08/80bc4b34-6c0b-4464-9953-7da203a77a50/ENCFF445JRX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/80bc4b34-6c0b-4464-9953-7da203a77a50/ENCFF445JRX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF278ZCU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR736AAG	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GTF2F1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF710NXQ/, /files/ENCFF471ZFP/, /files/ENCFF985HWL/, /files/ENCFF269URO/, /files/ENCFF913GBH/, /files/ENCFF864GYL/	105027	Gene Yeo, UCSD	f731467ebe34b07774d42f2719ec1cbc		https://www.encodeproject.org/files/ENCFF278ZCU/@@download/ENCFF278ZCU.bed.gz				released	s3://encode-public/2018/12/03/09d54ff7-4859-4111-8e38-bfae16bef47a/ENCFF278ZCU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/09d54ff7-4859-4111-8e38-bfae16bef47a/ENCFF278ZCU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF481RZR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR484LTQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NCBP2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF074LHS/, /files/ENCFF771UZR/, /files/ENCFF891QNV/, /files/ENCFF014NHI/, /files/ENCFF509XPD/, /files/ENCFF039QTN/	10011	Gene Yeo, UCSD	fe11b421fa0d2ca7fe0e78b54c08a6e3		https://www.encodeproject.org/files/ENCFF481RZR/@@download/ENCFF481RZR.bed.gz				released	s3://encode-public/2018/06/08/da06259d-1f1f-4025-b284-6d90c5a28582/ENCFF481RZR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/da06259d-1f1f-4025-b284-6d90c5a28582/ENCFF481RZR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF886MLH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR484LTQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NCBP2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF308LKS/, /files/ENCFF913QVA/, /files/ENCFF262QZT/, /files/ENCFF269URO/, /files/ENCFF683ATR/, /files/ENCFF792PAX/	9883	Gene Yeo, UCSD	589ce0616f06e72b87a16976a40a6426		https://www.encodeproject.org/files/ENCFF886MLH/@@download/ENCFF886MLH.bed.gz				released	s3://encode-public/2018/12/03/9bfbdccf-7f6c-4e75-a5d6-0402fd2bcd2c/ENCFF886MLH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/9bfbdccf-7f6c-4e75-a5d6-0402fd2bcd2c/ENCFF886MLH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF538ZHY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR022BVV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF136HXF/, /files/ENCFF816DYE/, /files/ENCFF608XEX/, /files/ENCFF636BMJ/, /files/ENCFF039QTN/, /files/ENCFF425PPQ/	28750	Gene Yeo, UCSD	d282fbc17202897f44dff20bbec1c614		https://www.encodeproject.org/files/ENCFF538ZHY/@@download/ENCFF538ZHY.bed.gz				released	s3://encode-public/2018/06/08/bc8dbb48-265c-46af-aead-5638ca13018c/ENCFF538ZHY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/bc8dbb48-265c-46af-aead-5638ca13018c/ENCFF538ZHY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF858EHN	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR022BVV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF733BEV/, /files/ENCFF938CFK/, /files/ENCFF269URO/, /files/ENCFF989NBF/, /files/ENCFF037JOL/, /files/ENCFF760VJY/	28927	Gene Yeo, UCSD	9484cfca99e5b9a445991684f9753e3e		https://www.encodeproject.org/files/ENCFF858EHN/@@download/ENCFF858EHN.bed.gz				released	s3://encode-public/2018/12/03/36c52ec7-f738-4183-abfa-782f328ee788/ENCFF858EHN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/36c52ec7-f738-4183-abfa-782f328ee788/ENCFF858EHN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF004IIT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF257VRQ/, /files/ENCFF222FBC/, /files/ENCFF059QDI/, /files/ENCFF175TON/, /files/ENCFF744EQP/, /files/ENCFF039QTN/	39557	Gene Yeo, UCSD	da7eb066ef3fc7a533d4190387e492e0		https://www.encodeproject.org/files/ENCFF004IIT/@@download/ENCFF004IIT.bed.gz				released	s3://encode-public/2018/06/08/799efcd4-0be9-4cb0-ac6a-ecb4e553ffe8/ENCFF004IIT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/799efcd4-0be9-4cb0-ac6a-ecb4e553ffe8/ENCFF004IIT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF726PFJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF159MVB/, /files/ENCFF618ZPP/, /files/ENCFF269URO/, /files/ENCFF402AIE/, /files/ENCFF846XXE/, /files/ENCFF068LVA/	39732	Gene Yeo, UCSD	136f4156366857b209f11f0e820e1bb1		https://www.encodeproject.org/files/ENCFF726PFJ/@@download/ENCFF726PFJ.bed.gz				released	s3://encode-public/2018/12/03/f73603c5-0599-47c2-a354-02de37ba0b6c/ENCFF726PFJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/f73603c5-0599-47c2-a354-02de37ba0b6c/ENCFF726PFJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF261SMW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR141OIM	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF438KSN/, /files/ENCFF293PUM/, /files/ENCFF650BQD/, /files/ENCFF039QTN/, /files/ENCFF686MTX/, /files/ENCFF978UYI/	14446	Gene Yeo, UCSD	d1c0edbae6008a78c2705152837d3d38		https://www.encodeproject.org/files/ENCFF261SMW/@@download/ENCFF261SMW.bed.gz				released	s3://encode-public/2018/06/08/7d9f1c2c-fe8d-409c-aea4-d8124139c07c/ENCFF261SMW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/7d9f1c2c-fe8d-409c-aea4-d8124139c07c/ENCFF261SMW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF614NUP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR141OIM	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF680IKQ/, /files/ENCFF901JSX/, /files/ENCFF463LHG/, /files/ENCFF978MRH/, /files/ENCFF269URO/, /files/ENCFF398FGK/	13100	Gene Yeo, UCSD	e8abe5c49d73376a6e4d2feaf390b5fa		https://www.encodeproject.org/files/ENCFF614NUP/@@download/ENCFF614NUP.bed.gz				released	s3://encode-public/2018/12/03/32bdde57-28a6-4108-99e7-345d99d7cbf2/ENCFF614NUP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/32bdde57-28a6-4108-99e7-345d99d7cbf2/ENCFF614NUP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF800XSC	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR301UQM	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GNL3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF282DMO/, /files/ENCFF419JON/, /files/ENCFF039QTN/, /files/ENCFF379DSY/, /files/ENCFF004XHQ/, /files/ENCFF943BFF/	946	Gene Yeo, UCSD	28bc011da6ce614378de240b04c7613c		https://www.encodeproject.org/files/ENCFF800XSC/@@download/ENCFF800XSC.bed.gz				released	s3://encode-public/2018/06/08/89496f83-07fc-42b7-b9d4-d4a214407d56/ENCFF800XSC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/89496f83-07fc-42b7-b9d4-d4a214407d56/ENCFF800XSC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF048RLZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR301UQM	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										GNL3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF570HZI/, /files/ENCFF484XJQ/, /files/ENCFF269URO/, /files/ENCFF331KTS/, /files/ENCFF651VHA/, /files/ENCFF372XJQ/	1069	Gene Yeo, UCSD	096c359dcb302e8d213c0549613b46dd		https://www.encodeproject.org/files/ENCFF048RLZ/@@download/ENCFF048RLZ.bed.gz				released	s3://encode-public/2018/12/03/925b6172-277e-4a02-9af1-4b184cdc4ba1/ENCFF048RLZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/925b6172-277e-4a02-9af1-4b184cdc4ba1/ENCFF048RLZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF284MRX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF733DRI/, /files/ENCFF774GNF/, /files/ENCFF144GBK/, /files/ENCFF039QTN/, /files/ENCFF597JSM/, /files/ENCFF603DSB/	513572	Gene Yeo, UCSD	e0c3ea3d9b6f35f502d82643ccdb7e08		https://www.encodeproject.org/files/ENCFF284MRX/@@download/ENCFF284MRX.bed.gz				released	s3://encode-public/2018/06/08/3c8d726b-941f-4726-b13d-b48137621c94/ENCFF284MRX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/3c8d726b-941f-4726-b13d-b48137621c94/ENCFF284MRX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF986XOC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF555MNK/, /files/ENCFF228NIC/, /files/ENCFF269URO/, /files/ENCFF756NJB/, /files/ENCFF953KUR/, /files/ENCFF065ZXM/	522975	Gene Yeo, UCSD	86dbf60abf187f7cbdbf2d4589c646a7		https://www.encodeproject.org/files/ENCFF986XOC/@@download/ENCFF986XOC.bed.gz				released	s3://encode-public/2018/12/03/468d054a-92ba-42d9-b4bc-0260b9df41af/ENCFF986XOC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/468d054a-92ba-42d9-b4bc-0260b9df41af/ENCFF986XOC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF027CBV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR366YOG	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										QKI-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF372LCI/, /files/ENCFF534JXG/, /files/ENCFF849FKQ/, /files/ENCFF963AMI/, /files/ENCFF039QTN/, /files/ENCFF494AKD/	52817	Gene Yeo, UCSD	4e786ee36c17c02dd059dec59a88aa0e		https://www.encodeproject.org/files/ENCFF027CBV/@@download/ENCFF027CBV.bed.gz				released	s3://encode-public/2018/06/08/82d8149c-01e8-470c-b0ae-07958d609921/ENCFF027CBV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/82d8149c-01e8-470c-b0ae-07958d609921/ENCFF027CBV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF786UOW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR366YOG	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										QKI-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF012WMS/, /files/ENCFF698BKX/, /files/ENCFF269URO/, /files/ENCFF190XSX/, /files/ENCFF767WUU/, /files/ENCFF070RME/	51681	Gene Yeo, UCSD	e8e53d7a5213d496e002d7eb82035196		https://www.encodeproject.org/files/ENCFF786UOW/@@download/ENCFF786UOW.bed.gz				released	s3://encode-public/2018/12/03/0be4672c-b26a-4974-93e1-6a3644aab88d/ENCFF786UOW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/0be4672c-b26a-4974-93e1-6a3644aab88d/ENCFF786UOW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
